FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.03741e+06,2.97348e+06
0,1,10,1.76949e+08,3.91479e+08
0,10,100,2.15726e+07,8.03208e+07
0,100,1000,186525,1.17222e+08
0,1000,10000,66462.4,8.00755e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,604728,2.54303e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.46763e+07,1.54972e+06
2,1,10,2.50937e+08,3.95288e+08
2,10,100,969240,2.82802e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,7.04776e+07,1.06281e+06
3,0.1,1,5.79271e+07,4.27548e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,6.38892e+06,280284
4,1,10,7.17282e+06,1.08246e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,5.29564e+07,150785
5,0.01,0.1,7.31629e+06,180781
5,0.1,1,8.68895e+06,4.73994e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.36911e+07,1.31854e+06
6,0.1,1,1.66817e+07,1.08802e+07
6,1,10,6.81549e+07,4.15494e+07
6,10,100,4.26785e+06,2.04587e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.07664e+07,2.06745e+06
7,1,10,5.11348e+07,1.82304e+08
7,10,100,5.48499e+07,1.95999e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.75279e+06,1.60541e+06
8,1,10,2.77996e+07,2.17301e+07
8,10,100,266461,1.01972e+07
8,100,1000,0,0
8,1000,10000,0,0
