FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.30825e+07,2.89711e+06
0,1,10,2.55733e+08,4.29937e+08
0,10,100,2.42638e+07,6.76085e+07
0,100,1000,211273,1.22993e+08
0,1000,10000,68486.4,7.7117e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,623146,1.81356e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.96696e+07,5.84577e+06
2,1,10,4.09299e+08,4.27148e+08
2,10,100,1.09542e+06,2.82173e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.1462e+08,792705
3,0.1,1,8.10576e+07,3.79481e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,9.08897e+06,354464
4,1,10,1.50374e+07,1.91429e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.29047e+07,69132.3
5,0.01,0.1,8.99887e+06,132532
5,0.1,1,1.01306e+07,4.23808e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.22759e+07,1.69896e+06
6,0.1,1,2.26733e+07,9.84083e+06
6,1,10,2.19603e+08,4.0136e+07
6,10,100,4.43111e+06,1.91558e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.00312e+08,3.49546e+06
7,1,10,6.61506e+07,1.63843e+08
7,10,100,6.13253e+07,1.47049e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.39043e+07,2.10486e+06
8,1,10,3.62599e+07,1.93276e+07
8,10,100,306373,1.07849e+07
8,100,1000,0,0
8,1000,10000,0,0
