FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,9.05126e+07,4.49365e+06
0,1,10,3.78372e+08,1.65785e+08
0,10,100,2.89569e+07,1.66959e+08
0,100,1000,6.76104e+06,9.438e+07
0,1000,10000,43325.2,7.15225e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,520494,4.23017e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.6348e+06,2.63185e+06
2,1,10,8.52985e+08,1.88673e+08
2,10,100,4.68397e+06,2.70031e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.35099e+08,3.32964e+06
3,0.1,1,1.29621e+08,3.22197e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.79639e+06,200421
4,1,10,1.92537e+06,386618
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.08936e+09,1.26188e+06
5,0.01,0.1,0,0
5,0.1,1,1.40875e+08,3.21729e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.49323e+07,824976
6,0.1,1,3.16095e+07,8.5864e+06
6,1,10,3.90809e+07,2.63964e+07
6,10,100,3.6831e+06,2.43885e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.83971e+07,612634
7,1,10,1.56775e+08,1.34068e+08
7,10,100,1.90178e+08,3.79838e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.25711e+06,695067
8,1,10,2.54857e+07,3.02907e+07
8,10,100,3.58138e+06,6.49977e+06
8,100,1000,0,0
8,1000,10000,0,0
