FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.4659e+09,7.9601e+07
0,1,10,5.08268e+09,4.71869e+08
0,10,100,2.2791e+07,3.75768e+07
0,100,1000,281764,1.04909e+08
0,1000,10000,79569.9,6.2467e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,973922,8.62713e+06
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.01099e+09,1.66304e+08
2,1,10,3.38899e+08,1.52034e+08
2,10,100,1.04714e+06,1.12184e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.94965e+07,1.02419e+06
3,0.1,1,1.32539e+08,1.93697e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,209117,763.348
4,0.1,1,3.60037e+07,889311
4,1,10,1.16821e+07,5.77929e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.2832e+07,82191.1
5,0.01,0.1,3.11175e+06,25764.5
5,0.1,1,3.66854e+08,3.29078e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.42457e+07,302034
6,0.1,1,8.39217e+07,1.49051e+07
6,1,10,1.28533e+07,3.60451e+07
6,10,100,2.07495e+06,1.34923e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.07985e+09,1.78679e+08
7,1,10,8.92966e+07,3.90098e+07
7,10,100,3.1755e+07,5.38359e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.92837e+08,1.7977e+07
8,1,10,1.73954e+07,1.31473e+07
8,10,100,407998,9.5259e+06
8,100,1000,0,0
8,1000,10000,0,0
