FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,248412,425990
0,1,10,7.37021e+07,4.08203e+08
0,10,100,2.37557e+07,1.75756e+08
0,100,1000,114095,8.82828e+07
0,1000,10000,60267.7,8.75226e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.8873e+06,7.16076e+06
2,1,10,5.20994e+07,2.81597e+08
2,10,100,1.5669e+07,1.25787e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.00355e+07,2.18929e+06
3,0.1,1,1.59322e+06,1.17501e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,150.207,2.42547
4,0.1,1,6.91565e+06,2.29414e+06
4,1,10,1.00029e+06,303479
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.87526e+07,466140
5,0.01,0.1,4.67327e+07,1.64047e+06
5,0.1,1,2.94671e+06,3.12231e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.70148e+06,649745
6,0.1,1,4.56787e+06,4.4881e+06
6,1,10,1.82066e+07,3.90886e+07
6,10,100,5.62964e+06,2.98441e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.21989e+07,1.51299e+06
7,1,10,2.152e+07,3.49545e+07
7,10,100,2.94443e+07,2.59788e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,1.85032e+07,3.2331e+07
8,10,100,5.89129e+06,2.39419e+07
8,100,1000,0,0
8,1000,10000,0,0
