GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,70326.4,-2.35147,0,0.5,2,190010,29,1,33,30,3
0,0,3464.99,406028,406028,60155.8,-2.34468,0,0.5,2,188769,28,1,33,29,4
0,0,47894.7,1.45505e+06,1.3637e+06,62103.1,-2.30426,0,0.5,2,0,4294967295,0,33,33,0
0,0,312.62,10878.2,10878.2,11330.8,-2.50065,0,0.5,2,9270.6,9,1,33,10,23
0,0,36.9596,1135.19,1135.19,6.48261e+06,-2.20756,14,0.5,2,2250.7,20,1,18,6,12
0,0,1630.56,25792.9,25792.9,735094,-2.30151,17,0.5,2,16488.9,27,1,15,10,5
0,0,46.1427,2197.15,2197.15,130059,-2.24328,22,0.5,2,3633.35,29,1,10,7,3
0,0,302.162,4373.5,4373.5,6.88095e+07,-2.46243,22,0.5,2,779.609,31,1,10,9,1
0,0,312.299,10533.7,5725.42,1.13698e+07,-2.50065,25,0.5,2,0,4294967295,0,7,7,0
0,0,38.8771,472.373,472.373,304702,-2.20265,26,0.5,2,908.834,30,1,6,4,2
0,0,305.093,4686.9,3615.35,1.5726e+07,-2.46243,26,0.5,2,0,4294967295,0,6,6,0
0,0,307.447,10674.1,3237.56,2.80017e+06,-2.50065,27,0.5,2,0,4294967295,0,5,5,0
0,0,36.9596,1135.19,676.685,1.64577e+06,-2.20756,28,0.5,2,0,4294967295,0,4,4,0
0,0,1667.79,24535.2,4795.61,7.99957e+06,-2.30151,29,0.5,2,0,4294967295,0,3,3,0
0,0,303.946,11761.2,1469.07,1.9862e+06,-2.50065,29,0.5,2,0,4294967295,0,3,3,0
0,2,1673.33,26501.5,26501.5,1.04378e+06,-2.46243,0,0.5,2.964,35676.4,18,1,33,19,14
0,2,1012.88,81987.1,81987.1,58481.5,-2.24328,0,0.5,2.90889,56371.2,28,1,33,29,4
0,2,133.895,4895.17,4895.17,262566,-2.20756,0,0.5,2.10744,2856.56,12,1,33,13,20
0,2,37.744,2447.65,2447.65,35515.9,-2.34468,13,0.5,2.00419,2479.91,19,1,19,6,13
0,2,47.7898,538.689,538.689,136045,-2.30426,22,0.5,2.00542,732.468,24,1,10,2,8
0,2,27.927,935.858,935.858,6.75375e+06,-2.18799,22,0.5,2.00105,659.508,26,1,10,4,6
0,2,133.895,4895.17,1961.09,1.70404e+07,-2.20756,23,0.5,2.0012,0,4294967295,0,9,9,0
0,2,19.4944,660.392,660.392,443682,-2.71651,23,0.5,2.00796,3.4597,32,1,9,9,0
0,2,257.878,8727.34,7301.05,3.20782e+07,-2.50065,23,0.5,2.14686,0,4294967295,0,9,9,0
0,2,38.5885,2433.09,1693.59,778632,-2.34468,24,0.5,2.00053,0,4294967295,0,8,8,0
0,2,37.1392,2441.79,404.332,1.03388e+06,-2.34468,26,0.5,2.01405,0,4294967295,0,6,6,0
0,2,126.015,5387.36,931.036,2.96641e+06,-2.20756,26,0.5,2.0021,0,4294967295,0,6,6,0
0,2,253.416,8847.58,1230.53,518395,-2.50065,27,0.5,2.00081,0,4294967295,0,5,5,0
0,2,27.927,935.858,238.432,505920,-2.18799,27,0.5,2.01378,0,4294967295,0,5,5,0
0,2,47.0714,531.157,248.046,260328,-2.30426,28,0.5,2.01213,0,4294967295,0,4,4,0
0,2,1782.36,26659.6,3487.29,1.55045e+07,-2.46243,28,0.5,2.00624,0,4294967295,0,4,4,0
0,2,137.812,4824.42,433.093,2.17109e+06,-2.20756,29,0.5,2.00706,0,4294967295,0,3,3,0
0,2,28.9645,945.321,111.407,1.73984e+06,-2.18799,29,0.5,2.00361,0,4294967295,0,3,3,0
0,2,256.683,8549.38,688.266,435059,-2.50065,29,0.5,2.00956,0,4294967295,0,3,3,0
0,3,12.7778,272.13,272.13,877928,-2.50065,22,0.0947426,2,453.48,29,1,10,7,3
0,3,38.9185,378.288,378.288,706399,-2.30426,24,0.0947426,2,392.707,30,1,8,6,2
0,3,3.40767,147.174,147.174,389738,-2.24328,25,0.0947426,2,85.4273,31,1,7,6,1
0,3,0.788854,12.2701,12.2701,1.61059e+07,-2.35147,26,0.0947426,2,42.3779,29,1,6,3,3
0,3,8.83209,69.417,69.417,1.35388e+06,-2.46243,27,0.0947426,2,81.0121,30,1,5,3,2
0,3,3.04952,17.8449,17.8449,3.52258e+07,-2.30151,29,0.0947426,2,13.9579,31,1,3,2,1
0,4,2.87263,105.536,26.2435,387751,-2.24328,22,0.0947426,3.49507,0,4294967295,0,10,10,0
0,4,3.92098,41.1001,17.0485,13416.5,-2.46243,22,0.0947426,3.49983,0,4294967295,0,10,10,0
0,4,20.9324,730.418,730.418,3.33777e+06,-2.71651,22,0.0947426,3.439,127.066,29,1,10,7,3
0,4,29.3308,286.542,26.0033,5.17479e+06,-2.30151,26,0.0947426,3.4961,0,4294967295,0,6,6,0
0,4,96.4128,1518.05,281.867,1.10207e+06,-2.20265,28,0.0947426,3.36416,0,4294967295,0,4,4,0
0,5,24.9035,714.454,714.454,3.84892e+06,-2.20756,22,0.0947426,2.00089,221.655,31,1,10,9,1
0,5,0.157003,2.22455,2.22455,10059,-2.71651,26,0.0947426,2,5.60306,29,1,6,3,3
0,5,1.55051,11.7865,11.7865,5.4381e+06,-2.20265,27,0.0947426,2.00049,20.0288,30,1,5,3,2
0,5,0.465567,3.40875,3.40875,4.38541e+07,-2.30426,28,0.0947426,2,6.96357,30,1,4,2,2
0,5,4.77974,85.6931,27.4403,4.41176e+07,-2.50065,29,0.0947426,2.00077,0,4294967295,0,3,3,0
0,5,0.152887,1.98346,1.98346,7.26962e+06,-2.71651,29,0.0947426,2,1.4062,32,1,3,3,0
