FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,367603,383854
0,1,10,1.13123e+08,4.48378e+08
0,10,100,2.72527e+07,1.24561e+08
0,100,1000,148723,1.01187e+08
0,1000,10000,63994.4,8.18632e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.682e+07,1.82281e+07
2,1,10,6.35344e+07,2.7002e+08
2,10,100,1.76604e+07,1.27071e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,6.84081e+07,1.95597e+06
3,0.1,1,2.55386e+06,1.40304e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,131437,2353.53
4,0.1,1,1.1036e+07,3.76299e+06
4,1,10,1.31112e+06,336162
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.4353e+07,427938
5,0.01,0.1,8.90062e+07,1.50397e+06
5,0.1,1,4.94417e+06,4.00604e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.89461e+07,815097
6,0.1,1,8.35088e+06,6.25384e+06
6,1,10,2.78898e+07,4.36538e+07
6,10,100,6.24329e+06,2.87239e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.81978e+07,2.33865e+06
7,1,10,7.66828e+07,1.31602e+08
7,10,100,4.85623e+07,2.32011e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,3.00702e+07,3.90193e+07
8,10,100,6.86673e+06,2.4233e+07
8,100,1000,0,0
8,1000,10000,0,0
