FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.65475e+09,2.51257e+08
0,1,10,1.43925e+09,2.84577e+08
0,10,100,8.25003e+07,9.78867e+07
0,100,1000,245340,1.0226e+08
0,1000,10000,76600.9,6.49637e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,63845.6,1.54582e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.36419e+09,1.09535e+08
2,1,10,6.52682e+08,3.2588e+08
2,10,100,1.97913e+06,2.53599e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,7.10608e+07,4.26999e+06
3,0.1,1,1.09396e+08,1.20477e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,6.23827e+06,42347.9
4,0.1,1,3.3319e+08,5.32347e+07
4,1,10,9.65733e+06,7.62972e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.23693e+08,49178.4
5,0.01,0.1,5.57406e+08,2.41699e+06
5,0.1,1,1.02689e+08,1.33475e+07
5,1,10,8.57955e+07,4.39846e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.61272e+07,137335
6,0.1,1,1.54379e+07,1.34668e+07
6,1,10,5.88175e+07,4.39746e+07
6,10,100,2.36264e+06,1.81648e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.3989e+08,4.58364e+07
7,1,10,3.0147e+08,1.44189e+08
7,10,100,2.76281e+07,2.50595e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.0503e+08,1.08858e+07
8,1,10,2.52201e+07,2.02897e+07
8,10,100,397570,9.16911e+06
8,100,1000,0,0
8,1000,10000,0,0
