FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.22448e+08,1.64517e+07
0,1,10,1.28756e+09,4.98323e+08
0,10,100,1.0114e+08,2.77992e+08
0,100,1000,4.35904e+06,8.3746e+07
0,1000,10000,48715.7,7.59139e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,16789.4,1.14715e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.56256e+07,4.7296e+06
2,1,10,3.6201e+08,2.77098e+08
2,10,100,3.31359e+07,7.46863e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,5.35611e+08,843768
3,0.1,1,3.98004e+07,2.32337e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,7.89445e+06,3.89898e+06
4,1,10,2.08913e+06,258770
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.43874e+10,3.60616e+06
5,0.01,0.1,1.38842e+08,859238
5,0.1,1,1.10306e+07,1.1569e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.05846e+07,223111
6,0.1,1,2.92757e+07,1.22446e+06
6,1,10,2.45213e+08,7.56722e+07
6,10,100,4.63048e+06,2.93047e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.77812e+06,3.44708e+06
7,1,10,1.21253e+09,3.72593e+08
7,10,100,1.77012e+07,1.25008e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.68254e+07,3.18991e+06
8,1,10,2.17593e+07,3.35713e+07
8,10,100,1.87324e+06,1.06116e+07
8,100,1000,0,0
8,1000,10000,0,0
