FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.78014e+07,5.21052e+06
0,1,10,2.22263e+08,4.36549e+08
0,10,100,8.53225e+07,3.21927e+08
0,100,1000,5.60961e+06,8.53432e+07
0,1000,10000,42978.8,7.10123e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,15638.1,993326
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.03587e+07,5.24492e+06
2,1,10,1.74636e+08,2.63159e+08
2,10,100,2.45694e+07,9.06696e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,5.0712e+08,2.2468e+06
3,0.1,1,2.72055e+07,2.93014e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,2.15139e+08,4.30955e+06
4,1,10,2.00487e+06,523970
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.3602e+10,1.08397e+07
5,0.01,0.1,8.28012e+07,698931
5,0.1,1,3.01331e+08,7.69979e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.54263e+06,98308.1
6,0.1,1,1.0316e+07,1.10206e+06
6,1,10,2.0112e+08,5.27193e+07
6,10,100,4.43458e+06,3.09469e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,9.43475e+07,3.07956e+06
7,1,10,2.2417e+08,2.47454e+08
7,10,100,9.34758e+07,1.41617e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.61277e+07,4.05345e+06
8,1,10,2.94032e+07,3.7221e+07
8,10,100,4.52495e+06,1.1309e+07
8,100,1000,0,0
8,1000,10000,0,0
