FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.57542e+07,2.03553e+07
0,1,10,2.31405e+08,6.45139e+08
0,10,100,1.96099e+07,9.74682e+07
0,100,1000,147912,1.01637e+08
0,1000,10000,63982.5,8.25061e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,18370.6,1.06604e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.59173e+07,4.71869e+06
2,1,10,1.87259e+08,4.31327e+08
2,10,100,1.23578e+06,7.33715e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,6084.14,143.698
3,0.01,0.1,3.95542e+07,560411
3,0.1,1,2.18501e+07,2.02432e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.97456e+07,1.08245e+07
4,1,10,4.17444e+06,520552
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.7176e+08,2.74599e+06
5,0.01,0.1,4.53508e+07,706744
5,0.1,1,1.3291e+07,8.74543e+06
5,1,10,1.04474e+07,3.89335e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.04511e+06,194863
6,0.1,1,2.35771e+06,958195
6,1,10,6.54003e+07,8.61087e+07
6,10,100,5.09294e+06,2.70493e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.72649e+07,6.53294e+06
7,1,10,7.3797e+07,3.24598e+08
7,10,100,2.23702e+07,8.79625e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.05908e+07,3.79685e+06
8,1,10,3.09278e+07,2.97097e+07
8,10,100,1.45937e+06,1.14144e+07
8,100,1000,0,0
8,1000,10000,0,0
