FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.10072e+07,2.78278e+07
0,1,10,6.09459e+08,5.26795e+08
0,10,100,2.54744e+07,5.06776e+07
0,100,1000,214877,1.17482e+08
0,1000,10000,70008,7.37133e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,20100.6,692947
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.81742e+07,2.27307e+07
2,1,10,3.14149e+08,4.97821e+08
2,10,100,1.86803e+06,5.32592e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,936900,6795.98
3,0.01,0.1,8.18169e+06,125682
3,0.1,1,4.57367e+07,1.72835e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,132441,740.779
4,0.1,1,6.63279e+07,1.7259e+07
4,1,10,1.58016e+08,1.71752e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.22322e+09,447114
5,0.01,0.1,3.59777e+07,480392
5,0.1,1,2.68238e+07,8.09071e+06
5,1,10,1.79132e+07,2.65448e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.81814e+06,252629
6,0.1,1,4.38096e+06,478594
6,1,10,1.3384e+08,7.20307e+07
6,10,100,5.82279e+06,2.21669e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.79951e+07,8.92371e+06
7,1,10,3.19879e+08,2.62596e+08
7,10,100,7.65461e+07,4.46976e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.54595e+07,5.74927e+06
8,1,10,1.30332e+08,2.41417e+07
8,10,100,1.71711e+06,1.01898e+07
8,100,1000,0,0
8,1000,10000,0,0
