FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.70578e+08,3.59199e+07
0,1,10,3.68046e+08,5.94188e+08
0,10,100,2.68112e+07,6.35385e+07
0,100,1000,190311,1.12901e+08
0,1000,10000,67938.9,7.66574e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,19506.5,818646
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.72552e+08,1.85258e+07
2,1,10,3.41233e+08,5.04565e+08
2,10,100,1.65722e+06,6.18082e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,9134.09,45.5257
3,0.01,0.1,4.9593e+07,116163
3,0.1,1,6.7652e+08,1.53679e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,11741.7,65.6707
4,0.1,1,4.46049e+07,1.5962e+07
4,1,10,6.50887e+06,690699
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.04656e+09,1.18998e+06
5,0.01,0.1,8.50866e+07,382413
5,0.1,1,2.20218e+07,8.81855e+06
5,1,10,1.48495e+07,3.09868e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.60109e+06,266779
6,0.1,1,5.77939e+06,718065
6,1,10,3.83668e+08,8.12572e+07
6,10,100,5.58615e+06,2.47312e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.28959e+07,6.57022e+06
7,1,10,1.76048e+08,2.55375e+08
7,10,100,3.51448e+07,5.12895e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.66511e+07,5.11209e+06
8,1,10,4.99715e+07,2.47277e+07
8,10,100,1.64396e+06,1.1083e+07
8,100,1000,0,0
8,1000,10000,0,0
