Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	20785	4157	1	0	18000	300	8300
0	1	0	24700	4149	0.997836	0	18000	300	8300
0	2	0	27583	4116	0.990137	0	18000	300	8300
0	3	0	29628	4094	0.984608	0	18000	300	8300
0	4	0	31091	4091	0.984123	0	18000	300	8300
0	5	0	31756	4089	0.983405	0	18000	300	8300
0	6	0	32448	4082	0.981958	0	18000	300	8300
0	7	0	32974	4089	0.983405	0	18000	300	8300
0	8	0	33244	4096	0.985326	0	18000	300	8300
0	9	0	33780	4099	0.98581	0	18000	300	8300
0	10	0	33889	4100	0.986288	0	18000	300	8300
0	11	0	34131	4104	0.98725	0	18000	300	8300
0	12	0	34252	4103	0.98701	0	18000	300	8300
0	13	0	34302	4103	0.98701	0	18000	300	8300
0	14	0	34313	4101	0.986529	0	18000	300	8300
0	15	0	34270	4093	0.984604	0	18000	300	8300
0	16	0	34227	4101	0.986529	0	18000	300	8300
0	17	0	34248	4093	0.984604	0	18000	300	8300
0	18	0	34523	4096	0.985326	0	18000	300	8300
0	19	0	34478	4095	0.985085	0	18000	300	8300
0	20	0	34182	4082	0.982194	0	18000	300	8300
0	21	0	33834	4084	0.982439	0	18000	300	8300
0	22	0	33947	4091	0.98436	0	18000	300	8300
0	23	0	34029	4090	0.983883	0	18000	300	8300
0	24	0	34094	4099	0.986285	0	18000	300	8300
0	25	0	34124	4097	0.985566	0	18000	300	8300
0	26	0	34004	4080	0.981713	0	18000	300	8200
0	27	0	34014	4093	0.984604	0	18000	300	8200
0	28	0	33911	4087	0.983397	0	18000	300	8200
0	29	0	34285	4102	0.986769	0	18000	300	8200
0	30	0	34001	4092	0.984601	0	18000	300	8200
0	31	0	34101	4094	0.985082	0	18000	300	8200
0	32	0	34289	4093	0.984841	0	18000	300	8200
0	33	0	34522	4101	0.986766	0	18000	300	8200
0	34	0	34231	4090	0.984119	0	18000	300	8200
0	35	0	34186	4092	0.984601	0	18000	300	8200
0	36	0	34288	4102	0.987007	0	18000	300	8300
0	37	0	34021	4098	0.986044	0	18000	300	8200
0	38	0	34015	4095	0.985322	0	18000	300	8200
0	39	0	34154	4094	0.985082	0	18000	300	8200
0	40	0	33921	4089	0.984116	0	18000	300	8200
0	41	0	34000	4090	0.984119	0	18000	300	8200
0	42	0	34115	4087	0.983634	0	18000	300	8200
0	43	0	34143	4085	0.982916	0	18000	300	8200
0	44	0	34226	4098	0.986282	0	18000	300	8300
0	45	0	34102	4098	0.986044	0	18000	300	8200
0	46	0	33997	4075	0.980746	0	18000	300	8200
0	47	0	34369	4092	0.984601	0	18000	300	8200
0	48	0	34515	4093	0.985078	0	18000	300	8300
0	49	0	34080	4091	0.98436	0	18000	300	8300
0	50	0	33871	4092	0.984838	0	18000	300	8300
0	51	0	34206	4101	0.987004	0	18000	300	8300
0	52	0	34099	4091	0.984834	0	18000	300	8300
0	53	0	34233	4095	0.985797	0	18000	300	8300
0	54	0	34379	4096	0.986275	0	18000	300	8300
0	55	0	34458	4095	0.986034	0	18000	300	8300
0	56	0	34141	4091	0.985308	0	18000	300	8300
0	57	0	34320	4097	0.986753	0	18000	300	8300
0	58	0	34182	4103	0.988437	0	18000	300	8300
0	59	0	34462	4105	0.988918	0	18000	300	8300
0	60	0	34843	4103	0.988675	0	18000	300	8300
0	61	0	35078	4095	0.986747	0	18000	300	8300
0	62	0	34998	4107	0.989877	0	18000	300	8300
0	63	0	34599	4107	0.989877	0	18000	300	8300
0	64	0	34499	4109	0.990598	0	18000	300	8300
0	65	0	34316	4100	0.988428	0	18000	300	8300
0	66	0	34315	4101	0.988908	0	18000	300	8300
0	67	0	34145	4087	0.985532	0	18000	300	8300
0	68	0	34077	4094	0.987458	0	18000	300	8300
0	69	0	34171	4088	0.986011	0	18000	300	8300
0	70	0	34255	4089	0.98649	0	18000	300	8300
0	71	0	34029	4089	0.98649	0	18000	300	8300
0	72	0	34353	4094	0.987934	0	18000	300	8300
0	73	0	34526	4084	0.985521	0	18000	300	8300
0	74	0	34602	4082	0.985276	0	18000	300	8300
0	75	0	34222	4076	0.983828	0	18000	300	8300
0	76	0	34344	4086	0.98648	0	18000	300	8300
0	77	0	34493	4082	0.985514	0	18000	300	8300
0	78	0	34691	4086	0.986718	0	18000	300	8300
0	79	0	34294	4093	0.988409	0	18000	300	8300
0	80	0	33883	4094	0.988889	0	18000	300	8300
0	81	0	33934	4088	0.98744	0	18000	300	8300
0	82	0	33927	4082	0.986229	0	18000	300	8300
0	83	0	33761	4085	0.986953	0	18000	300	8300
0	84	0	34040	4091	0.988642	0	18000	300	8300
0	85	0	33654	4086	0.987434	0	18000	300	8300
0	86	0	34295	4090	0.988639	0	18000	300	8300
0	87	0	34227	4077	0.985497	0	18000	300	8300
0	88	0	34119	4076	0.985493	0	18000	300	8300
0	89	0	33898	4062	0.982108	0	18000	300	8300
0	90	0	34070	4068	0.983797	0	18000	300	8300
0	91	0	33759	4066	0.983313	0	18000	300	8300
0	92	0	33537	4081	0.987179	0	18000	300	8300
0	93	0	33623	4075	0.985728	0	18000	300	8300
0	94	0	33888	4066	0.983789	0	18000	300	8300
0	95	0	33992	4073	0.985483	0	18000	300	8300
0	96	0	34165	4072	0.985479	0	18000	300	8300
0	97	0	33837	4073	0.985721	0	18000	300	8300
0	98	0	34013	4058	0.982329	0	18000	300	8300
0	99	0	34015	4063	0.983539	0	18000	300	8300
0	100	0	33736	4071	0.985714	0	18000	300	8300
0	101	0	34010	4058	0.982567	0	18000	300	8300
0	102	0	34399	4068	0.984988	0	18000	300	8300
0	103	0	34377	4069	0.98523	0	18000	300	8300
0	104	0	33904	4078	0.987409	0	18000	300	8300
0	105	0	34171	4073	0.986199	0	18000	300	8300
0	106	0	34320	4079	0.987651	0	18000	300	8300
0	107	0	34296	4081	0.988136	0	18000	300	8300
0	108	0	34073	4074	0.986441	0	18000	300	8300
0	109	0	33792	4062	0.983535	0	18000	300	8300
0	110	0	33899	4079	0.987651	0	18000	300	8300
0	111	0	34003	4078	0.987409	0	18000	300	8300
0	112	0	34276	4074	0.986441	0	18000	300	8300
0	113	0	34254	4082	0.988378	0	18000	300	8300
0	114	0	34340	4074	0.986441	0	18000	300	8300
0	115	0	34044	4077	0.987167	0	18000	300	8300
0	116	0	34202	4073	0.986199	0	18000	300	8300
0	117	0	34022	4083	0.98862	0	18000	300	8300
0	118	0	34216	4074	0.986441	0	18000	300	8300
0	119	0	34411	4074	0.986441	0	18000	300	8300
0	120	0	34485	4076	0.986925	0	18000	300	8300
0	121	0	34236	4078	0.987409	0	18000	300	8300
0	122	0	34177	4082	0.988378	0	18000	300	8300
0	123	0	34341	4071	0.985714	0	18000	300	8300
0	124	0	34271	4076	0.986925	0	18000	300	8300
0	125	0	34266	4073	0.986199	0	18000	300	8300
0	126	0	34051	4075	0.986683	0	18000	300	8300
0	127	0	34033	4083	0.98862	0	18000	300	8300
0	128	0	34293	4077	0.987167	0	18000	300	8300
0	129	0	34180	4078	0.987409	0	18000	300	8300
0	130	0	34219	4070	0.985472	0	18000	300	8300
0	131	0	33908	4070	0.985472	0	18000	300	8300
0	132	0	34031	4062	0.983535	0	18000	300	8300
0	133	0	33917	4071	0.985714	0	18000	300	8300
0	134	0	34085	4077	0.987167	0	18000	300	8300
0	135	0	34150	4072	0.985956	0	18000	300	8300
0	136	0	34078	4068	0.984988	0	18000	300	8300
0	137	0	33996	4063	0.983777	0	18000	300	8300
0	138	0	33837	4068	0.984988	0	18000	300	8300
0	139	0	33624	4066	0.984504	0	18000	300	8300
0	140	0	33748	4071	0.985714	0	18000	300	8300
