FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.05515e+09,1.83213e+08
0,1,10,3.88535e+09,5.7572e+08
0,10,100,5.98123e+06,5.2765e+07
0,100,1000,270467,1.10841e+08
0,1000,10000,77198.1,6.54042e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,63809.3,2.06892e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.85428e+09,1.00903e+08
2,1,10,7.65509e+08,3.03985e+08
2,10,100,1.05865e+06,1.48727e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.77694e+07,2.57196e+06
3,0.1,1,8.76796e+07,9.01539e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.14051e+06,7580.92
4,0.1,1,6.38057e+07,1.05966e+06
4,1,10,6.43716e+06,5.53587e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,0,0
5,0.01,0.1,1.991e+07,171068
5,0.1,1,6.80122e+07,6.10564e+06
5,1,10,3.80049e+06,4.62365e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.67335e+07,584691
6,0.1,1,1.33327e+08,1.33445e+07
6,1,10,1.22118e+07,2.78524e+07
6,10,100,2.38498e+06,1.80558e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.06919e+08,1.28099e+07
7,1,10,1.29391e+08,8.82387e+07
7,10,100,9.17221e+07,9.57565e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.0198e+08,1.34671e+07
8,1,10,8.0292e+07,2.02527e+07
8,10,100,447194,1.24618e+07
8,100,1000,0,0
8,1000,10000,0,0
