Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377188,170862,268503,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.63069e+08,1.10072e+09,9.11386e+07,614230,130994,511614,2.58505e+07,3.75075e+07,3.85669e+07
6, 1,1.3894e+08,7.04815e+08,6.9281e+07,923689,54920.1,871636,3.00535e+07,4.86538e+07,4.24422e+07
7, 1,8.79969e+07,5.36396e+08,5.01867e+07,1.55128e+06,40494.7,2.76733e+06,3.44686e+07,4.71335e+07,4.67544e+07
8, 1,7.70933e+07,3.93339e+08,2.78932e+07,2.28169e+06,65091.6,6.49262e+06,3.2563e+07,3.70225e+07,4.69456e+07
9, 1,7.46948e+07,1.62861e+08,2.69656e+07,2.90995e+06,92709.5,1.1575e+07,2.69861e+07,2.76361e+07,4.09655e+07
10, 1,7.63924e+07,1.04329e+08,2.8545e+07,3.29958e+06,95398.9,1.58163e+07,2.83025e+07,2.47483e+07,4.26179e+07
11, 1,8.11275e+07,8.14734e+07,3.20016e+07,3.65648e+06,85908.5,1.93607e+07,3.08566e+07,2.27901e+07,4.60513e+07
12, 1,9.05791e+07,5.30181e+07,2.87611e+07,9.70638e+06,155199,6.25561e+07,2.85092e+07,1.59011e+07,3.49984e+07
13, 2,1.09769e+08,4.77e+07,2.60064e+07,2.18053e+07,317064,1.49257e+08,2.54868e+07,1.30285e+07,2.50717e+07
14, 2,1.37857e+08,4.0928e+07,2.65253e+07,3.39147e+07,788060,2.69082e+08,2.20099e+07,1.31302e+07,1.80737e+07
15, 2,1.53768e+08,4.33784e+07,2.85321e+07,7.17304e+07,2.17676e+06,3.75241e+08,2.3541e+07,1.49004e+07,1.71702e+07
16, 2,1.98901e+08,2.31906e+07,2.98016e+07,1.40758e+08,6.63111e+06,8.60685e+08,2.47493e+07,1.66651e+07,1.46111e+07
17, 2,2.48173e+08,2.8866e+07,3.8351e+07,2.5568e+08,1.82676e+07,1.51491e+09,2.76307e+07,2.06461e+07,1.50811e+07
18, 2,3.05038e+08,3.82054e+07,6.2217e+07,4.98845e+08,5.78029e+07,1.82796e+09,3.18347e+07,2.76687e+07,1.61417e+07
19, 2,4.18281e+08,3.2477e+07,1.64185e+08,1.04069e+09,1.52499e+08,1.43235e+09,3.69234e+07,4.13516e+07,1.75622e+07
20, 2,5.44967e+08,3.2609e+07,3.95674e+08,6.49643e+08,2.16441e+08,8.38874e+08,4.19363e+07,6.444e+07,1.95952e+07
21, 2,6.52401e+08,4.02897e+07,6.15191e+08,2.83416e+08,1.90534e+08,4.04913e+08,4.68504e+07,9.25222e+07,2.20413e+07
22, 2,7.26483e+08,4.20396e+07,6.49432e+08,9.31653e+07,1.24171e+08,1.22279e+08,5.16566e+07,1.26917e+08,2.24875e+07
23, 2,8.40539e+08,3.4192e+07,6.51077e+08,7.21217e+07,1.33637e+08,8.02531e+07,5.85759e+07,1.54022e+08,2.34583e+07
24, 2,8.78187e+08,2.17779e+06,3.96229e+08,2.70519e+07,3.45128e+07,1.48764e+07,7.00656e+07,2.22086e+08,2.82989e+07
25, 3,8.07811e+08,45.7925,3.95664e+08,2.74888e+07,1.18472e+07,1.34908e+07,7.92476e+07,2.04847e+08,3.27123e+07
26, 3,7.05901e+08,0,4.48731e+08,2.56029e+07,1.20211e+07,1.29815e+07,8.85868e+07,2.26126e+08,3.75656e+07
27, 3,6.40295e+08,0,4.91135e+08,1.31532e+07,1.49974e+07,7.64766e+06,9.49974e+07,1.81781e+08,3.89416e+07
28, 3,6.25754e+08,0,5.52528e+08,8.84997e+06,1.94221e+07,5.75353e+06,8.85534e+07,2.12304e+08,3.39778e+07
29, 3,5.96631e+08,0,6.34517e+08,6.6954e+06,1.36592e+07,4.49934e+06,9.29695e+07,2.46263e+08,3.26946e+07
30, 3,6.83194e+08,0,6.77194e+08,8.23827e+06,4.41147e+06,5.34188e+06,9.27137e+07,2.09462e+08,3.49653e+07
31, 3,6.49093e+08,0,6.57353e+08,9.42167e+06,3.02891e+06,6.56814e+06,1.04981e+08,2.64359e+08,3.88104e+07
32, 3,6.39076e+08,0,6.39415e+08,8.77973e+06,1.39814e+06,6.76691e+06,1.06501e+08,3.23741e+08,4.10829e+07
33, 3,6.24493e+08,0,6.00732e+08,7.43935e+06,913247,6.44674e+06,1.04659e+08,3.99851e+08,4.25456e+07
34, 3,5.91846e+08,0,5.24521e+08,6.7601e+06,721862,5.94527e+06,1.03871e+08,5.03442e+08,4.43831e+07
35, 3,6.10902e+08,0,4.14978e+08,6.59964e+06,591850,6.03004e+06,1.04613e+08,5.884e+08,4.73012e+07
