Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
85773.3,1,10000,H,Ecto,2.68067e+10
85773.3,1,1000,H,Endo,1.43589e+10
85773.3,1,10000,H,Endo,7.09216e+09
85773.3,1,100000,H,Endo,3.7708e+08
85773.3,1,1e+06,H,Endo,1.8794e+06
85773.3,1,10000,O,Endo,4.33077e+10
85773.3,1,10000,C,Ecto,2.56598e+09
85773.3,1,10000,C,Endo,2.5405e+07
48710.5,1,10000,H,Ecto,37094.9
48710.5,1,10000,H,Endo,215366
48710.5,1,100000,H,Endo,320202
48710.5,1,1e+06,H,Endo,192270
48710.5,1,10000,O,Endo,125388
48710.5,1,10000,C,Endo,1.12836e+09
1240.63,2,10,H,Ecto,1725.54
1240.63,2,100,H,Ecto,4664.62
1240.63,2,10,H,Endo,61315.1
1240.63,2,100,H,Endo,81211.9
1240.63,2,1000,H,Endo,334.103
1240.63,2,10,O,Ecto,101.841
1240.63,2,100,O,Ecto,268.54
1240.63,2,1000,O,Ecto,1.16268
1240.63,2,100,O,Endo,432.408
1240.63,2,10,C,Ecto,1434.63
1240.63,2,100,C,Ecto,1489.82
1240.63,2,1000,C,Ecto,306.064
48055,2,100,H,Ecto,63.6768
48055,2,1000,H,Ecto,6854.13
48055,2,10000,H,Ecto,757084
48055,2,1000,H,Endo,3.73573e+06
48055,2,10000,H,Endo,76.8169
48055,2,100,O,Ecto,9.18622
48055,2,1000,O,Ecto,485499
48055,2,10000,O,Ecto,88684.7
48055,2,100,O,Endo,18.9214
48055,2,1000,O,Endo,7259.58
48055,2,10000,O,Endo,209456
48055,2,1000,C,Ecto,302.996
48055,2,10000,C,Ecto,1.6343e+06
48055,2,10000,C,Endo,3.17931e-07
519.353,2,10,H,Ecto,286.677
519.353,2,100,H,Ecto,899.66
519.353,2,10,H,Endo,21258.2
519.353,2,100,H,Endo,567.84
519.353,2,10,O,Ecto,1618.35
519.353,2,100,O,Ecto,0.115548
519.353,2,100,O,Endo,10.7342
519.353,2,10,C,Ecto,6699.29
519.353,2,100,C,Ecto,9.41581
519.353,2,1000,C,Ecto,0.180222
25539.1,2,100,H,Ecto,10900.3
25539.1,2,1000,H,Ecto,595.244
25539.1,2,10000,H,Ecto,1.8363
25539.1,2,100,H,Endo,60513.5
25539.1,2,1000,H,Endo,178708
25539.1,2,100,O,Ecto,2152.6
25539.1,2,1000,O,Ecto,27090.4
25539.1,2,10000,O,Ecto,13622.9
25539.1,2,100,O,Endo,1837.49
25539.1,2,1000,O,Endo,16950.7
25539.1,2,10000,O,Endo,184.537
25539.1,2,100,C,Ecto,864.531
25539.1,2,1000,C,Ecto,3024.8
25539.1,2,10000,C,Ecto,568629
11259.1,2,100,H,Ecto,12017
11259.1,2,1000,H,Ecto,885.94
11259.1,2,10000,H,Ecto,1.15694
11259.1,2,100,H,Endo,67673.5
11259.1,2,1000,H,Endo,211381
11259.1,2,100,O,Ecto,2471.82
11259.1,2,1000,O,Ecto,21771.7
11259.1,2,10000,O,Ecto,3258.03
11259.1,2,100,O,Endo,2087.33
11259.1,2,1000,O,Endo,22389.2
11259.1,2,10000,O,Endo,101.667
11259.1,2,100,C,Ecto,998.824
11259.1,2,1000,C,Ecto,4899.67
11259.1,2,10000,C,Ecto,829048
393.522,2,10,H,Ecto,264.012
393.522,2,100,H,Ecto,79.9223
393.522,2,10,H,Endo,1934.3
393.522,2,100,H,Endo,31.2086
393.522,2,10,O,Ecto,830.817
393.522,2,100,O,Ecto,0.00759902
393.522,2,100,O,Endo,0.800226
393.522,2,10,C,Ecto,762.687
393.522,2,100,C,Ecto,0.564515
393.522,2,1000,C,Ecto,0.019721
28994,2,100,H,Ecto,621.927
28994,2,1000,H,Ecto,6134.65
28994,2,10000,H,Ecto,227183
28994,2,100,H,Endo,215.729
28994,2,1000,H,Endo,1.41869e+06
28994,2,100,O,Ecto,80.3474
28994,2,1000,O,Ecto,406550
28994,2,10000,O,Ecto,103006
28994,2,100,O,Endo,163.112
28994,2,1000,O,Endo,19950.7
28994,2,10000,O,Endo,15531
28994,2,1000,C,Ecto,1156.54
28994,2,10000,C,Ecto,4.01075e+06
19993.1,2,10,H,Ecto,3196.97
19993.1,2,100,H,Ecto,5962.04
19993.1,2,10,H,Endo,94833.8
19993.1,2,100,H,Endo,8917.03
19993.1,2,10,O,Ecto,262.074
19993.1,2,100,O,Ecto,3.79732
19993.1,2,1000,O,Ecto,0.00200738
19993.1,2,100,O,Endo,142.38
19993.1,2,10,C,Ecto,12729.3
19993.1,2,100,C,Ecto,108.491
19993.1,2,1000,C,Ecto,9.30137
388.93,2,1,H,Ecto,9.60633e+08
388.93,2,10,H,Ecto,57.6769
388.93,2,100,H,Ecto,0.124412
388.93,2,10,H,Endo,5.18843
388.93,2,1,O,Ecto,2285.15
388.93,2,10,O,Ecto,21391.5
388.93,2,10,C,Ecto,76.3527
1675.82,4,1,H,Ecto,7.35264e+07
1675.82,4,10,H,Ecto,724.603
1675.82,4,100,H,Ecto,13.6259
1675.82,4,10,H,Endo,442.483
1675.82,4,100,H,Endo,0.763061
1675.82,4,1,O,Ecto,772.574
1675.82,4,10,O,Ecto,53910.4
1675.82,4,100,O,Ecto,6.69166e-05
1675.82,4,100,O,Endo,0.0373793
1675.82,4,10,C,Ecto,1146
1675.82,4,100,C,Ecto,0.00960548
159.014,4,1,H,Ecto,2.87296e+07
159.014,4,10,H,Ecto,77.6866
159.014,4,100,H,Ecto,2.20294
159.014,4,10,H,Endo,17.2339
159.014,4,1,O,Ecto,362.426
159.014,4,10,O,Ecto,11516.1
159.014,4,10,C,Ecto,47.8047
159.014,4,100,C,Ecto,0.00267286
65.9433,4,1,H,Ecto,4.41672e+07
65.9433,4,10,H,Ecto,0.0104328
65.9433,4,1,O,Ecto,65.5467
65.9433,4,10,O,Ecto,19.5684
65.9433,4,10,C,Ecto,0.000322942
34.1292,4,1,H,Ecto,1.97185e+07
34.1292,4,10,H,Ecto,0.0263998
34.1292,4,1,O,Ecto,25.4992
34.1292,4,10,O,Ecto,29.4911
34.1292,4,10,C,Ecto,0.000752823
80.4698,4,1,H,Ecto,1.80693e+07
80.4698,4,10,H,Ecto,18.1889
80.4698,4,100,H,Ecto,0.0161522
