GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,4266.56,3.06568e+10,0,0,0
0,0,406028,1.16344e+09,0,0,0
0,0,25792.9,7.59298e+08,0,0,0
0,0,64826.3,5.50567e+07,0,0,0
0,0,162643,1.48051e+09,0,0,0
0,0,3.89255e+06,7.19286e+09,0,0,0
0,0,1352.97,2.29283e+09,0,0,0
0,0,18975.5,2.44134e+09,0,0,0
0,0,2659.46,4.06608e+08,0,0,0
0,0,131.93,8.80937e+08,0,0,0
0,0,242.681,8.59889e+08,0,0,0
0,0,62.6912,1.46895e+09,0,0,0
0,0,59.9931,2.70217e+10,0,0,0
0,0,4563.68,1.17095e+11,0,0,0
0,0,2762.18,2.796e+09,0,0,0
0,0,25639.8,0,0,0,0
0,0,1355.53,0,0,0,0
0,0,254.983,0,0,0,0
0,0,66.0655,0,0,0,0
0,1,85773.3,0,4.80536e+09,1.69128e+09,6.9359e+07
0,1,48710.5,0,5.15305e+06,6.70295e+06,1.11925e+07
0,1,47109.4,0,5.72173e+09,503326,8.78052e+06
0,2,1240.63,5.74044e+08,1.60955e+07,14715.4,330.653
0,2,48055,8.78703e+08,1.07638e+06,310106,2.30801e+06
0,2,519.353,7.90605e+07,21387.1,5291.86,2492.42
0,2,25539.1,6.98831e+09,2.95998e+08,62558.2,2.7241e+06
0,2,11259.1,6.76592e+09,2.43904e+08,71692.6,3.1202e+06
0,2,393.522,2.54174e+08,82110.5,15727,10565.2
0,2,28994,2.25622e+09,4.85414e+06,577010,4.87725e+06
0,2,19993.1,6.34495e+08,337343,32581,13922.3
0,2,393.522,3.83308e+08,1.09382e+07,2.87205e+09,482527
0,2,1227.53,1.16534e+09,8.31604e+06,108005,601814
0,2,459.416,32165.4,1.26738e+09,48535.6,4.95601
0,3,445.409,3.1058e+08,0,0,0
0,3,31.1787,5.63815e+07,0,0,0
0,3,66.1494,1.22887e+08,0,0,0
0,3,3.2559,1.18076e+12,0,0,0
0,3,57.3435,8.136e+07,0,0,0
0,4,1675.82,0,6.31394e+06,701277,17944.5
0,4,302.448,0,2.41811e+06,1.30546e+07,3.60947e+07
0,4,1224,0,1.82184e+06,470523,233615
0,4,24.2515,0,3.1263e+08,504.516,0
0,4,31.7106,0,3.84454e+08,258678,21.0606
0,4,167.914,0,1.30852e+07,3.24559e+08,7.91046e+06
0,4,65.9433,0,1.33857e+09,2307.21,0
0,4,13.7627,0,7.49944e+08,4529.14,0
0,4,80.4698,0,2.54367e+08,15456.8,8.7457
0,4,33.6503,0,6.43096e+09,44321.3,0.0639336
0,5,1796.11,4.12198e+07,679215,2725.78,121.747
0,5,1503.66,8.31766e+06,2417.52,376.236,509.328
0,5,1122.14,7.55163e+06,17363.1,280.498,205.905
