Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
85773.3,1,10000,H,Ecto,1.10828e+09
85773.3,1,10000,H,Endo,2.32653e+09
85773.3,1,100000,H,Endo,3.57854e+09
85773.3,1,1000,O,Ecto,2.54579e+08
85773.3,1,10000,O,Endo,1.48518e+10
85773.3,1,10000,C,Ecto,5.24164e+09
85773.3,1,1000,C,Endo,1.44401e+11
85773.3,1,10000,C,Endo,8.95586e+10
2833.73,1,10,H,Ecto,5.03939e+07
2833.73,1,100,H,Ecto,3.31292e+10
2833.73,1,10,H,Endo,6.60954e+06
2833.73,1,100,H,Endo,4.19852e+08
2833.73,1,1000,H,Endo,2.16197e+09
2833.73,1,10,O,Ecto,6.27454e+07
2833.73,1,100,O,Ecto,6.16014e+10
2833.73,1,1000,O,Ecto,2.28606e+10
2833.73,1,100,O,Endo,2.72543e+10
2833.73,1,10,C,Ecto,8.91589e+07
2833.73,1,100,C,Ecto,4.01388e+10
2833.73,1,1000,C,Ecto,9.58519e+09
7796.08,1,100,H,Ecto,2.14301e+10
7796.08,1,1000,H,Ecto,3.34052e+10
7796.08,1,10000,H,Ecto,6.44535e+07
7796.08,1,10,H,Endo,1.56817e+06
7796.08,1,100,H,Endo,2.24051e+09
7796.08,1,1000,H,Endo,3.51823e+10
7796.08,1,100,O,Ecto,7.60217e+10
7796.08,1,1000,O,Ecto,4.04804e+10
7796.08,1,10000,O,Ecto,53004.5
7796.08,1,100,O,Endo,1.20902e+11
7796.08,1,1000,O,Endo,3.06258e+10
7796.08,1,10000,O,Endo,1.35085e+07
7796.08,1,10,C,Ecto,6.97964e+06
7796.08,1,100,C,Ecto,4.9034e+10
7796.08,1,1000,C,Ecto,4.13732e+10
7796.08,1,100,C,Endo,8.80404e+10
7796.08,1,1000,C,Endo,2.55946e+10
2471.14,1,10,H,Ecto,1.45373
2471.14,1,100,H,Ecto,9.61596e+07
2471.14,1,1000,H,Ecto,2.71903e+10
2471.14,1,10000,H,Ecto,2.72278e+07
2471.14,1,10,H,Endo,28785.7
2471.14,1,100,H,Endo,907081
2471.14,1,1000,H,Endo,2.88272e+10
2471.14,1,100,O,Ecto,3.58652e+10
2471.14,1,1000,O,Ecto,2.27564e+10
2471.14,1,10000,O,Ecto,99887.3
2471.14,1,100,O,Endo,3.89785e+10
2471.14,1,1000,O,Endo,5.0768e+10
2471.14,1,10000,O,Endo,2.95585e+07
2471.14,1,10,C,Ecto,3463.09
2471.14,1,100,C,Ecto,4.33536e+09
2471.14,1,1000,C,Ecto,5.94708e+10
2471.14,1,100,C,Endo,6.01126e+10
2471.14,1,1000,C,Endo,2.62089e+10
1100,1,10,H,Ecto,2.79669e+07
1100,1,100,H,Ecto,3.14086e+10
1100,1,10,H,Endo,17726.9
1100,1,100,H,Endo,2.17199e+10
1100,1,10,O,Ecto,6.45652e+07
1100,1,100,O,Ecto,1.4642e+10
1100,1,1000,O,Ecto,2.75522e+09
1100,1,100,O,Endo,1.94678e+10
1100,1,10,C,Ecto,1.47799e+09
1100,1,100,C,Ecto,1.20761e+10
1100,1,1000,C,Ecto,3.30541e+08
21263.8,1,1000,H,Ecto,1.15547e+09
21263.8,1,10000,H,Ecto,1.20077e+09
21263.8,1,1000,H,Endo,9.52329e+09
21263.8,1,10000,H,Endo,3.36868e+09
21263.8,1,100000,H,Endo,1.04338e+06
21263.8,1,1000,O,Ecto,2.30579e+09
21263.8,1,10000,O,Ecto,2.45503e+07
21263.8,1,1000,O,Endo,6.77464e+08
21263.8,1,10000,O,Endo,5.87222e+09
21263.8,1,1000,C,Ecto,5.19098e+08
21263.8,1,10000,C,Ecto,1.97545e+09
21263.8,1,1000,C,Endo,1.37564e+11
21263.8,1,10000,C,Endo,1.04541e+07
48710.5,1,1000,H,Ecto,2.75092e+07
48710.5,1,10000,H,Ecto,7.86759e+07
48710.5,1,1000,H,Endo,1.64906e+07
48710.5,1,10000,H,Endo,8.15548e+07
48710.5,1,100000,H,Endo,2.69129e+07
48710.5,1,1000,O,Ecto,3.82318e+07
48710.5,1,10000,O,Ecto,489772
48710.5,1,10000,O,Endo,1.08632e+09
48710.5,1,1000,C,Ecto,4.41765e+06
48710.5,1,10000,C,Ecto,3.26833e+08
48710.5,1,1000,C,Endo,3.21721e+10
48710.5,1,10000,C,Endo,4.40235e+08
1540.93,1,10,H,Ecto,945029
1540.93,1,100,H,Ecto,1.03004e+11
1540.93,1,1000,H,Ecto,3.29642e+09
1540.93,1,10,H,Endo,104469
1540.93,1,100,H,Endo,6.60961e+10
1540.93,1,1000,H,Endo,3.1523e+09
1540.93,1,10,O,Ecto,663897
1540.93,1,100,O,Ecto,1.09899e+11
1540.93,1,1000,O,Ecto,1.9895e+10
1540.93,1,100,O,Endo,2.32934e+11
1540.93,1,1000,O,Endo,2.89772e+09
1540.93,1,10,C,Ecto,2.94839e+10
1540.93,1,100,C,Ecto,1.39135e+11
1540.93,1,1000,C,Ecto,3.60064e+09
1540.93,1,100,C,Endo,1.83943e+10
1540.93,1,1000,C,Endo,1.70248e+09
1486.88,2,10,H,Ecto,27852.9
1486.88,2,100,H,Ecto,8.01047e+06
1486.88,2,1000,H,Ecto,5.08573e+07
1486.88,2,10,H,Endo,3817.91
1486.88,2,100,H,Endo,229529
1486.88,2,1000,H,Endo,1.04673e+08
1486.88,2,10,O,Ecto,2794.51
1486.88,2,100,O,Ecto,1.59972e+08
1486.88,2,1000,O,Ecto,5.65116e+07
1486.88,2,100,O,Endo,1.99566e+07
1486.88,2,1000,O,Endo,4.15354e+07
1486.88,2,10,C,Ecto,14167
1486.88,2,100,C,Ecto,6.12356e+07
1486.88,2,1000,C,Ecto,1.61022e+08
1486.88,2,100,C,Endo,1.34138e+08
1486.88,2,1000,C,Endo,4.43538e+07
1240.63,2,10,H,Ecto,5.97071e+07
1240.63,2,100,H,Ecto,3.15939e+10
1240.63,2,1000,H,Ecto,1.8171e+07
1240.63,2,10,H,Endo,4.29582e+06
1240.63,2,100,H,Endo,1.81073e+10
1240.63,2,1000,H,Endo,1.58802e+07
1240.63,2,10,O,Ecto,1.27256e+08
1240.63,2,100,O,Ecto,1.04337e+10
1240.63,2,1000,O,Ecto,1.06924e+09
1240.63,2,100,O,Endo,5.32224e+10
1240.63,2,10,C,Ecto,4.97977e+10
1240.63,2,100,C,Ecto,1.29792e+10
1240.63,2,1000,C,Ecto,6.85109e+07
1240.63,2,100,C,Endo,1.38082e+09
1240.63,2,1000,C,Endo,1.32429e+07
48055,2,1000,H,Ecto,2.10557e+08
48055,2,10000,H,Ecto,7.58584e+07
48055,2,1000,H,Endo,4.32762e+08
48055,2,10000,H,Endo,3.88272e+06
48055,2,100,O,Ecto,1.08945e+08
48055,2,1000,O,Ecto,7.62076e+08
48055,2,10000,O,Ecto,854184
48055,2,100,O,Endo,1.10194e+09
48055,2,1000,O,Endo,1.77822e+09
48055,2,10000,O,Endo,3.36645e+07
48055,2,100,C,Ecto,3.91232e+07
48055,2,1000,C,Ecto,8.08643e+08
48055,2,10000,C,Ecto,2.23172e+06
48055,2,100,C,Endo,3.0716e+09
48055,2,1000,C,Endo,6.16393e+09
48055,2,10000,C,Endo,5.20369e+06
519.353,2,1,H,Ecto,104076
519.353,2,10,H,Ecto,2.15286e+07
519.353,2,100,H,Ecto,5.95221e+08
519.353,2,10,H,Endo,516278
519.353,2,100,H,Endo,4.42539e+08
519.353,2,1,O,Ecto,1.26316e+06
519.353,2,10,O,Ecto,7.03487e+08
519.353,2,100,O,Ecto,2.8198e+08
519.353,2,100,O,Endo,7.61357e+08
519.353,2,10,C,Ecto,1.10532e+09
519.353,2,100,C,Ecto,8.28373e+09
519.353,2,100,C,Endo,959792
385.163,2,1,H,Ecto,10345.4
385.163,2,10,H,Ecto,0.105846
385.163,2,1,O,Ecto,36.671
385.163,2,10,O,Ecto,5.89529
385.163,2,100,O,Ecto,0.0009534
385.163,2,10,C,Ecto,10.8595
385.163,2,100,C,Ecto,0.335579
25539.1,2,100,H,Ecto,4.46919e+09
25539.1,2,1000,H,Ecto,6.58214e+09
25539.1,2,10000,H,Ecto,1.01006e+07
25539.1,2,10,H,Endo,360265
25539.1,2,100,H,Endo,4.83048e+08
25539.1,2,1000,H,Endo,7.62374e+09
25539.1,2,100,O,Ecto,2.07361e+10
25539.1,2,1000,O,Ecto,8.41836e+09
25539.1,2,10000,O,Ecto,43592.8
25539.1,2,100,O,Endo,1.62671e+10
25539.1,2,1000,O,Endo,1.39288e+10
25539.1,2,10000,O,Endo,9.52029e+06
25539.1,2,10,C,Ecto,271021
25539.1,2,100,C,Ecto,6.82631e+09
25539.1,2,1000,C,Ecto,1.42101e+10
25539.1,2,100,C,Endo,1.79808e+10
25539.1,2,1000,C,Endo,9.75618e+09
11259.1,2,100,H,Ecto,2.41436e+09
11259.1,2,1000,H,Ecto,3.38271e+09
11259.1,2,10000,H,Ecto,2.32351e+06
11259.1,2,10,H,Endo,127.499
11259.1,2,100,H,Endo,3.97129e+08
11259.1,2,1000,H,Endo,3.46154e+09
11259.1,2,10,O,Ecto,2541.86
11259.1,2,100,O,Ecto,1.18737e+10
11259.1,2,1000,O,Ecto,4.57862e+09
11259.1,2,10000,O,Ecto,1350.32
11259.1,2,100,O,Endo,1.63372e+10
11259.1,2,1000,O,Endo,1.70261e+09
11259.1,2,10000,O,Endo,457920
11259.1,2,10,C,Ecto,1.63741e+06
11259.1,2,100,C,Ecto,8.02454e+09
11259.1,2,1000,C,Ecto,3.39861e+09
11259.1,2,100,C,Endo,1.09887e+10
11259.1,2,1000,C,Endo,3.32673e+09
393.522,2,10,H,Ecto,12063
393.522,2,100,H,Ecto,35249.3
393.522,2,10,H,Endo,50.7205
393.522,2,100,H,Endo,425.963
393.522,2,1,O,Ecto,2.0409
393.522,2,10,O,Ecto,8297.8
393.522,2,100,O,Ecto,60317.8
393.522,2,1000,O,Ecto,19.9718
393.522,2,100,O,Endo,7186.16
393.522,2,10,C,Ecto,5147.86
393.522,2,100,C,Ecto,57763.7
393.522,2,1000,C,Ecto,21417.9
28994,2,100,H,Ecto,49650.8
28994,2,1000,H,Ecto,1.17962e+09
28994,2,10000,H,Ecto,2.45373e+08
28994,2,100,H,Endo,1.1216e+06
28994,2,1000,H,Endo,1.02749e+09
28994,2,10000,H,Endo,2.89891e+07
28994,2,100,O,Ecto,9.64022e+07
28994,2,1000,O,Ecto,5.08174e+09
28994,2,10000,O,Ecto,2.53058e+06
28994,2,100,O,Endo,1.14685e+08
28994,2,1000,O,Endo,7.95434e+09
28994,2,10000,O,Endo,1.06305e+08
28994,2,100,C,Ecto,3.02637e+06
28994,2,1000,C,Ecto,5.97663e+09
28994,2,10000,C,Ecto,286062
28994,2,100,C,Endo,1.51373e+09
28994,2,1000,C,Endo,1.18618e+10
19993.1,2,1,H,Ecto,22981.1
19993.1,2,10,H,Ecto,1928.12
19993.1,2,100,H,Ecto,4025.22
19993.1,2,10,H,Endo,7.53557
19993.1,2,100,H,Endo,62.5722
19993.1,2,1,O,Ecto,0.879741
19993.1,2,10,O,Ecto,1523.19
19993.1,2,100,O,Ecto,6107.38
19993.1,2,1000,O,Ecto,2.98391
19993.1,2,100,O,Endo,960.77
19993.1,2,10,C,Ecto,744.901
19993.1,2,100,C,Ecto,8844.65
19993.1,2,1000,C,Ecto,2092.77
1675.82,4,10,H,Ecto,6.10371e+06
1675.82,4,100,H,Ecto,1.84566e+08
1675.82,4,10,H,Endo,110.602
1675.82,4,100,H,Endo,6.37742e+08
1675.82,4,1,O,Ecto,52283
1675.82,4,10,O,Ecto,1.11043e+07
1675.82,4,100,O,Ecto,2.10195e+08
1675.82,4,1000,O,Ecto,8.6188e+06
1675.82,4,100,O,Endo,3.71342e+08
1675.82,4,10,C,Ecto,1.72544e+08
1675.82,4,100,C,Ecto,1.80924e+07
159.014,4,1,H,Ecto,131353
159.014,4,10,H,Ecto,0.5047
159.014,4,1,O,Ecto,7141.88
159.014,4,10,O,Ecto,388.806
159.014,4,1,C,Ecto,2930.91
159.014,4,10,C,Ecto,5343.76
159.014,4,100,C,Ecto,2.25088
65.9433,4,1,C,Ecto,69.1061
65.9433,4,10,C,Ecto,0.210852
34.1292,4,1,H,Ecto,405728
34.1292,4,10,H,Ecto,77.6444
34.1292,4,1,O,Ecto,98270.1
34.1292,4,10,O,Ecto,2814.19
34.1292,4,1,C,Ecto,12446.3
34.1292,4,10,C,Ecto,25501.1
80.4698,4,1,H,Ecto,2.02119e+06
80.4698,4,10,H,Ecto,1.61105e+07
80.4698,4,100,H,Ecto,6.51638e+06
80.4698,4,100,H,Endo,8.19993e+06
80.4698,4,1,O,Ecto,9.14421e+06
80.4698,4,10,O,Ecto,4.34579e+06
80.4698,4,100,O,Ecto,1.23903e+06
80.4698,4,1,C,Ecto,18322
80.4698,4,10,C,Ecto,7.09343e+07
80.4698,4,100,C,Ecto,1.84734e+07
26.619,4,1,H,Ecto,46.7169
26.619,4,1,O,Ecto,6.81225
26.619,4,1,C,Ecto,15005
302.448,4,10,H,Ecto,2.87182e+08
302.448,4,100,H,Ecto,3.22492e+09
302.448,4,10,H,Endo,90081.4
302.448,4,100,H,Endo,3.44553e+09
302.448,4,1,O,Ecto,1.49482e+06
302.448,4,10,O,Ecto,1.57362e+09
302.448,4,100,O,Ecto,2.7991e+09
302.448,4,100,O,Endo,1.23418e+09
302.448,4,10,C,Ecto,1.46826e+09
302.448,4,100,C,Ecto,8.37477e+09
302.448,4,100,C,Endo,9.41814e+07
34.5932,4,1,H,Ecto,8278.89
34.5932,4,1,O,Ecto,1.32146
34.5932,4,10,O,Ecto,0.411716
34.5932,4,1,C,Ecto,13174.2
34.5932,4,10,C,Ecto,30.7285
14.0563,4,1,H,Ecto,3976.6
14.0563,4,1,O,Ecto,0.421938
14.0563,4,10,O,Ecto,0.122017
14.0563,4,1,C,Ecto,11909.5
14.0563,4,10,C,Ecto,14.6383
1224,4,10,H,Ecto,6.0501e+07
1224,4,100,H,Ecto,2.27815e+10
1224,4,1000,H,Ecto,2.9247e+07
1224,4,10,H,Endo,5.06954e+06
1224,4,100,H,Endo,1.43325e+10
1224,4,1000,H,Endo,2.54722e+07
1224,4,10,O,Ecto,4.77133e+07
1224,4,100,O,Ecto,1.1719e+10
1224,4,1000,O,Ecto,1.30762e+09
1224,4,100,O,Endo,1.42124e+10
1224,4,10,C,Ecto,3.95332e+09
1224,4,100,C,Ecto,7.1601e+09
1224,4,1000,C,Ecto,2.92095e+08
1224,4,100,C,Endo,2.20038e+09
1224,4,1000,C,Endo,2.16546e+07
6.89647,4,1,C,Ecto,2666.82
20.1925,4,1,H,Ecto,927.68
20.1925,4,1,O,Ecto,31.4407
20.1925,4,10,O,Ecto,2.38996
20.1925,4,1,C,Ecto,419.153
20.1925,4,10,C,Ecto,96.4421
159.679,4,1,H,Ecto,56350.6
159.679,4,1,O,Ecto,164.7
159.679,4,10,O,Ecto,52.2392
159.679,4,1,C,Ecto,2292.21
159.679,4,10,C,Ecto,325.4
425.109,5,10,H,Ecto,17.8659
425.109,5,100,H,Ecto,2.06592
425.109,5,10,H,Endo,0.000176612
425.109,5,1,O,Ecto,19.581
425.109,5,10,O,Ecto,14.4515
425.109,5,100,O,Ecto,0.752106
425.109,5,100,O,Endo,0.891052
425.109,5,10,C,Ecto,18.0726
425.109,5,100,C,Ecto,49.1703
19.4997,5,1,O,Ecto,4.8443e-05
19.4997,5,1,C,Ecto,52.7695
19.4997,5,10,C,Ecto,0.00662873
1796.11,5,10,H,Ecto,2866.65
1796.11,5,100,H,Ecto,134942
1796.11,5,1000,H,Ecto,98464.7
1796.11,5,10,H,Endo,102.784
1796.11,5,100,H,Endo,38506.3
1796.11,5,1000,H,Endo,420922
1796.11,5,10,O,Ecto,602.323
1796.11,5,100,O,Ecto,1.09503e+06
1796.11,5,1000,O,Ecto,128871
1796.11,5,100,O,Endo,53040.9
1796.11,5,10,C,Ecto,1502.66
1796.11,5,100,C,Ecto,612454
1796.11,5,1000,C,Ecto,703369
1796.11,5,100,C,Endo,156824
2.05006,5,1,C,Ecto,0.161944
1503.66,5,1,H,Ecto,19908.1
1503.66,5,10,H,Ecto,138616
1503.66,5,100,H,Ecto,869974
1503.66,5,10,H,Endo,0.847366
1503.66,5,100,H,Endo,798000
1503.66,5,1,O,Ecto,69556.7
1503.66,5,10,O,Ecto,2.46179e+06
1503.66,5,100,O,Ecto,638305
1503.66,5,1,C,Ecto,195.204
1503.66,5,10,C,Ecto,1.82756e+06
1503.66,5,100,C,Ecto,1.30186e+07
250.27,5,1,H,Ecto,9808.53
250.27,5,10,H,Ecto,478.287
250.27,5,1,O,Ecto,7292.69
250.27,5,10,O,Ecto,158.911
250.27,5,1,C,Ecto,215.023
250.27,5,10,C,Ecto,12380.9
250.27,5,100,C,Ecto,107.363
228.316,5,10,H,Ecto,9186.78
228.316,5,100,H,Ecto,29401.8
228.316,5,10,H,Endo,107.263
228.316,5,100,H,Endo,349236
228.316,5,1,O,Ecto,635.108
228.316,5,10,O,Ecto,14701.7
228.316,5,100,O,Ecto,160293
228.316,5,100,O,Endo,279202
228.316,5,10,C,Ecto,150986
228.316,5,100,C,Ecto,24843.4
28.3537,5,1,H,Ecto,3.37045
28.3537,5,1,O,Ecto,0.0172773
28.3537,5,10,O,Ecto,0.00116645
28.3537,5,1,C,Ecto,0.139378
28.3537,5,10,C,Ecto,0.0631686
1122.14,5,10,H,Ecto,523.69
1122.14,5,100,H,Ecto,194.739
1122.14,5,10,H,Endo,0.0255556
1122.14,5,100,H,Endo,311.593
1122.14,5,1,O,Ecto,44.4872
1122.14,5,10,O,Ecto,399.68
1122.14,5,100,O,Ecto,157.527
1122.14,5,1000,O,Ecto,0.0867038
1122.14,5,100,O,Endo,69.8251
1122.14,5,10,C,Ecto,156.785
1122.14,5,100,C,Ecto,1397.93
6.15652,5,1,H,Ecto,1.21061
