Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377407,170861,268796,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62916e+08,1.10035e+09,9.10738e+07,614782,130905,513018,2.58263e+07,3.75041e+07,3.85349e+07
6, 1,1.38749e+08,7.04341e+08,6.91395e+07,811079,55715.3,874757,2.9997e+07,4.87311e+07,4.23616e+07
7, 1,8.77519e+07,5.36131e+08,5.00285e+07,1.40294e+06,40674.3,2.77086e+06,3.43949e+07,4.70848e+07,4.66554e+07
8, 1,7.67105e+07,3.9191e+08,2.78162e+07,2.05641e+06,65766.3,6.48495e+06,3.24578e+07,3.69908e+07,4.68192e+07
9, 1,7.4496e+07,1.61863e+08,2.6898e+07,2.6328e+06,99671.3,1.15276e+07,2.68662e+07,2.76324e+07,4.08152e+07
10, 1,7.63484e+07,1.0419e+08,2.85119e+07,3.00376e+06,102398,1.60486e+07,2.8215e+07,2.47785e+07,4.24939e+07
11, 1,8.10995e+07,8.13835e+07,3.19624e+07,3.32534e+06,93144,1.96788e+07,3.07609e+07,2.2826e+07,4.5918e+07
12, 1,8.87768e+07,5.26011e+07,2.88008e+07,8.78017e+06,165856,6.37862e+07,2.84495e+07,1.60738e+07,3.49759e+07
13, 2,1.06852e+08,5.01354e+07,2.76161e+07,1.93597e+07,353240,1.58526e+08,2.36156e+07,1.34914e+07,2.34391e+07
14, 2,1.34429e+08,4.2113e+07,2.78243e+07,3.21267e+07,755423,2.30769e+08,2.02841e+07,1.35545e+07,1.7044e+07
15, 2,1.54893e+08,4.13536e+07,2.98916e+07,6.09533e+07,1.4519e+06,4.6523e+08,2.17357e+07,1.43537e+07,1.61948e+07
16, 2,1.95832e+08,1.96655e+07,3.92929e+07,1.23172e+08,4.53005e+06,7.97228e+08,2.30239e+07,1.60233e+07,1.49949e+07
17, 2,2.48858e+08,1.68861e+07,4.69596e+07,2.54014e+08,1.33186e+07,1.2536e+09,2.58437e+07,2.07251e+07,1.52255e+07
18, 2,3.33817e+08,1.97512e+07,1.23738e+08,4.50352e+08,4.68444e+07,9.99415e+08,3.0203e+07,2.96698e+07,1.66264e+07
19, 2,4.57291e+08,1.79093e+07,3.55226e+08,3.45346e+08,1.30423e+08,1.12827e+09,3.48227e+07,4.62957e+07,1.85278e+07
20, 2,5.25581e+08,2.4656e+07,6.03826e+08,8.4002e+07,1.13373e+08,1.00241e+09,3.9061e+07,7.45675e+07,2.00185e+07
21, 2,6.23634e+08,3.05806e+07,6.02724e+08,3.14998e+07,7.31817e+07,1.26601e+09,4.27495e+07,1.11198e+08,2.08247e+07
22, 2,7.05727e+08,3.46853e+07,5.32931e+08,2.14291e+07,6.81706e+07,1.50899e+09,4.55617e+07,1.12264e+08,2.06964e+07
23, 2,7.5833e+08,3.00759e+07,5.02386e+08,2.26199e+07,6.41192e+07,1.73142e+09,4.94012e+07,1.14201e+08,2.12954e+07
24, 2,7.51528e+08,2.22077e+07,3.33102e+08,3.47679e+07,4.57702e+07,1.51202e+09,5.02551e+07,1.12447e+08,2.79688e+07
25, 3,8.18678e+08,5.14876e+06,3.08152e+08,3.30785e+07,1.08667e+07,1.38107e+09,5.46764e+07,1.59178e+08,3.3023e+07
26, 3,7.73676e+08,226775,3.73606e+08,1.60616e+07,1.08126e+07,1.38816e+09,6.11086e+07,2.24374e+08,4.15626e+07
27, 3,7.82142e+08,190452,3.69513e+08,6.84091e+06,1.81467e+07,1.15432e+09,6.43756e+07,2.51599e+08,5.20446e+07
28, 3,8.05105e+08,162221,3.98551e+08,8.41297e+06,1.29296e+07,1.09019e+09,7.00869e+07,2.90973e+08,5.81723e+07
29, 3,7.55922e+08,220971,4.16192e+08,6.36737e+06,1.18872e+07,1.37068e+09,7.43776e+07,2.80655e+08,6.17263e+07
30, 3,8.13394e+08,411170,4.09444e+08,5.11689e+06,1.61262e+06,1.57309e+09,5.72842e+07,3.14727e+08,5.83718e+07
31, 3,7.98633e+08,483089,3.59193e+08,5.24992e+06,1.32252e+06,1.68867e+09,6.19775e+07,3.83533e+08,4.81348e+07
32, 3,7.92974e+08,583419,3.47298e+08,3.65475e+06,892900,1.64229e+09,6.37009e+07,4.12507e+08,3.33229e+07
33, 3,7.53211e+08,754992,3.41259e+08,2.97893e+06,768493,1.56586e+09,6.16991e+07,3.98846e+08,2.77734e+07
34, 3,7.37391e+08,902018,3.27875e+08,3.0252e+06,619861,1.47354e+09,5.91474e+07,3.86621e+08,2.62247e+07
35, 3,7.29673e+08,908458,3.35587e+08,2.82707e+06,492619,1.46261e+09,5.69916e+07,3.62902e+08,2.58447e+07
