Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377814,170860,269017,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62982e+08,1.10084e+09,9.10776e+07,617914,130616,513911,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.38817e+08,7.04703e+08,6.92014e+07,903000,54595.8,878624,2.99155e+07,4.86187e+07,4.22583e+07
7, 1,8.78733e+07,5.36349e+08,5.0092e+07,1.56658e+06,42422.5,2.76306e+06,3.43159e+07,4.69487e+07,4.65552e+07
8, 1,7.70238e+07,3.93017e+08,2.77916e+07,2.33611e+06,68692.8,6.4237e+06,3.24323e+07,3.68417e+07,4.67544e+07
9, 1,7.47682e+07,1.62278e+08,2.68658e+07,3.04618e+06,103030,1.13634e+07,2.68907e+07,2.74633e+07,4.08015e+07
10, 1,7.6568e+07,1.04304e+08,2.84802e+07,3.48143e+06,108569,1.56899e+07,2.82426e+07,2.46126e+07,4.248e+07
11, 1,8.12733e+07,8.14452e+07,3.19283e+07,3.87244e+06,99022.4,1.91929e+07,3.0793e+07,2.26558e+07,4.59022e+07
12, 1,8.89312e+07,5.26162e+07,2.41323e+07,1.03301e+07,176816,5.97653e+07,2.9852e+07,1.70716e+07,3.56506e+07
13, 2,1.07237e+08,4.7538e+07,2.44914e+07,2.28555e+07,390143,1.45666e+08,2.69932e+07,1.30104e+07,2.34645e+07
14, 2,1.34464e+08,4.07448e+07,2.56772e+07,3.56486e+07,782580,2.21503e+08,2.09811e+07,1.29646e+07,1.74194e+07
15, 2,1.6595e+08,5.07878e+06,2.79993e+07,8.59035e+07,1.48135e+06,4.05841e+08,2.18261e+07,1.43512e+07,1.56076e+07
16, 2,2.14931e+08,8.48848e+06,3.87621e+07,1.56551e+08,4.92542e+06,6.14681e+08,2.41952e+07,1.87425e+07,1.69748e+07
17, 2,2.78132e+08,9.87542e+06,4.39335e+07,2.6049e+08,1.47435e+07,1.0557e+09,2.69797e+07,2.42203e+07,1.81223e+07
18, 2,3.83195e+08,1.29876e+07,5.22793e+07,2.63463e+08,3.34612e+07,1.4203e+09,3.1416e+07,3.31759e+07,2.0219e+07
19, 2,5.50775e+08,1.31176e+07,9.21129e+07,4.94554e+08,1.0904e+08,1.39197e+09,3.66869e+07,4.4191e+07,2.3339e+07
20, 2,7.31674e+08,1.51937e+07,1.33842e+08,6.61801e+08,2.08585e+08,1.11734e+09,4.13574e+07,6.08073e+07,2.57446e+07
21, 2,8.66728e+08,1.62251e+07,1.8142e+08,7.23909e+08,3.37115e+08,6.79066e+08,4.58003e+07,7.6579e+07,2.92487e+07
22, 2,9.11462e+08,1.65345e+07,2.40504e+08,5.85906e+08,4.1605e+08,3.25101e+08,5.05716e+07,9.8275e+07,3.39406e+07
23, 2,9.66083e+08,1.80328e+07,3.21666e+08,4.1654e+08,3.75006e+08,3.26444e+08,5.7099e+07,1.38806e+08,3.99446e+07
24, 2,1.08497e+09,1.93775e+07,2.64171e+08,4.74694e+07,1.57253e+08,5.38217e+07,5.84662e+07,2.75454e+08,6.42785e+07
25, 3,9.06718e+08,2.03141e+07,4.05417e+08,2.01299e+07,6.88922e+07,4.5848e+07,5.87331e+07,2.88254e+08,7.8009e+07
26, 3,8.31076e+08,1.88232e+07,5.47613e+08,1.85879e+07,2.47888e+07,2.86238e+07,5.68306e+07,2.23075e+08,4.2276e+07
27, 3,8.40037e+08,1.99337e+07,5.61518e+08,8.01471e+06,1.68077e+07,1.16166e+07,5.8593e+07,1.59475e+08,3.72296e+07
28, 3,8.86116e+08,1.75254e+07,5.01577e+08,6.18242e+06,1.23636e+07,9.24832e+06,6.24285e+07,1.868e+08,3.6649e+07
29, 3,8.87183e+08,1.83153e+07,5.16365e+08,5.84081e+06,4.58184e+06,6.8666e+06,6.66203e+07,2.32778e+08,3.96698e+07
30, 3,9.22456e+08,1.81775e+07,4.96516e+08,6.20621e+06,3.60135e+06,8.088e+06,7.20326e+07,2.77391e+08,4.19785e+07
31, 3,8.83808e+08,2.05962e+07,4.7405e+08,6.94715e+06,3.02086e+06,9.18101e+06,8.13681e+07,3.4588e+08,4.68933e+07
32, 3,8.61591e+08,2.3516e+07,4.44867e+08,6.4956e+06,1.76568e+06,1.01799e+07,8.91845e+07,3.83599e+08,4.99145e+07
33, 3,8.34877e+08,2.73804e+07,4.17197e+08,5.79528e+06,1.20888e+06,1.04408e+07,9.68116e+07,4.01647e+08,5.30149e+07
34, 3,8.15407e+08,2.58513e+07,3.86169e+08,5.21965e+06,900365,1.04088e+07,1.0505e+08,4.21627e+08,5.65575e+07
35, 3,8.24235e+08,3.12317e+07,3.63243e+08,4.68062e+06,701136,8.87713e+06,1.17031e+08,4.45301e+08,6.14422e+07
