FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,594383,9352.56
0,0.1,1,3.79555e+09,2.03341e+08
0,1,10,5.27301e+08,1.08596e+08
0,10,100,1.35216e+08,1.4733e+08
0,100,1000,2.39516e+06,3.29968e+07
0,1000,10000,162593,9.79166e+06
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,1.21373e+10,5.12971e+08
1,1,10,1.16725e+09,5.17293e+08
1,10,100,1.55034e+08,2.64456e+08
1,100,1000,7.013e+06,3.16332e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.8639e+09,5.47113e+08
2,1,10,9.97745e+08,2.59907e+08
2,10,100,1.14951e+08,1.65138e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,9.05081e+07,95969.4
3,0.01,0.1,6.49774e+07,916592
3,0.1,1,2.41276e+09,8.57095e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,1.30772e+08,43604.2
4,0.01,0.1,3.57066e+09,9.17948e+07
4,0.1,1,2.14539e+09,1.27089e+08
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,8.0539e+07,100729
5,0.01,0.1,3.76135e+08,7.9988e+06
5,0.1,1,1.93767e+09,1.7227e+08
5,1,10,1.16856e+09,5.79959e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.77951e+07,153645
6,0.1,1,4.4133e+09,2.56692e+08
6,1,10,1.49215e+08,5.62166e+07
6,10,100,1.29019e+08,8.53936e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,3.96704e+07,130510
7,0.1,1,4.20612e+09,2.22537e+08
7,1,10,1.43142e+09,3.01342e+08
7,10,100,7.61313e+07,9.18535e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,1.17521e+08,1.90026e+06
8,0.1,1,2.83519e+09,2.36201e+08
8,1,10,1.52183e+09,2.57806e+08
8,10,100,1.19301e+07,8.57507e+06
8,100,1000,0,0
8,1000,10000,0,0
