FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.39285e+07,341615
0,0.1,1,2.60981e+07,2.08999e+06
0,1,10,7.07611e+07,2.44335e+08
0,10,100,5.0037e+07,3.29026e+08
0,100,1000,889391,3.78319e+07
0,1000,10000,123686,1.75219e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,1.38738e+06,2.41225e+07
1,10,100,4.99617e+07,1.81417e+08
1,100,1000,1.5148e+06,1.52649e+08
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.8038e+07,2.26231e+06
2,1,10,5.77104e+07,1.29154e+08
2,10,100,1.99569e+07,1.11848e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.38038e+10,1.32692e+07
3,0.01,0.1,6.22837e+06,267315
3,0.1,1,3.88472e+06,321693
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,652514,19975.9
4,0.1,1,1.13046e+06,68379.4
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.10504e+08,617637
5,0.01,0.1,6.38607e+07,201523
5,0.1,1,363322,167918
5,1,10,2.43388e+06,2.54301e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.64932e+07,173681
6,0.1,1,519680,239774
6,1,10,2.64139e+07,6.61933e+07
6,10,100,3.09221e+07,1.13767e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,986278,75601.1
7,1,10,1.03143e+07,1.99345e+07
7,10,100,1.55786e+07,1.36248e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,522857,76732.8
8,0.1,1,967832,349498
8,1,10,2.28721e+07,5.90508e+07
8,10,100,8.31045e+06,1.81065e+07
8,100,1000,0,0
8,1000,10000,0,0
