FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,6.04548e+08,2.83726e+06
0,0.1,1,3.36355e+08,6.27039e+06
0,1,10,8.61181e+08,1.36028e+08
0,10,100,3.19118e+07,4.01724e+08
0,100,1000,316222,2.32673e+07
0,1000,10000,90465.5,2.05352e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,1.5848e+08,2.95543e+07
1,10,100,3.32332e+08,1.78347e+08
1,100,1000,564147,4.61997e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.00984e+07,2.3618e+06
2,1,10,1.15677e+08,2.37531e+08
2,10,100,1.44117e+06,2.68403e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,7.70722e+11,1.34003e+08
3,0.01,0.1,1.8935e+08,426239
3,0.1,1,1.56249e+07,774742
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.80331e+07,321720
4,0.1,1,2.01388e+07,475121
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.95598e+09,1.18627e+06
5,0.01,0.1,2.91662e+09,2.83423e+06
5,0.1,1,4.28552e+06,142110
5,1,10,1.5506e+06,2.79816e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.45359e+07,1.05122e+06
6,0.1,1,1.17376e+07,261601
6,1,10,1.73585e+07,8.07489e+07
6,10,100,2.29594e+07,1.55793e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.69083e+07,470324
7,1,10,6.75583e+06,1.67262e+07
7,10,100,1.14349e+08,1.56849e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,3.47127e+07,196636
8,0.1,1,3.73761e+06,327249
8,1,10,1.65829e+07,6.82336e+07
8,10,100,5.81644e+06,2.02419e+07
8,100,1000,0,0
8,1000,10000,0,0
