FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,4.34457e+08,6.13624e+06
0,0.1,1,3.23986e+08,6.72984e+06
0,1,10,1.4135e+08,4.34174e+07
0,10,100,3.09928e+07,4.14466e+08
0,100,1000,280556,2.39465e+07
0,1000,10000,87625.6,2.21687e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,1.46399e+08,5.39564e+07
1,10,100,1.78171e+07,6.3735e+07
1,100,1000,503707,4.55981e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.62678e+07,2.46378e+06
2,1,10,1.86255e+08,2.44029e+08
2,10,100,1.37102e+06,2.85124e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,6.85079e+11,4.75408e+08
3,0.01,0.1,1.82389e+08,1.11841e+06
3,0.1,1,1.21731e+07,961696
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.84212e+07,811643
4,0.1,1,1.38969e+07,906029
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.72838e+09,5.38774e+06
5,0.01,0.1,2.62913e+09,8.14316e+06
5,0.1,1,3.77226e+06,257335
5,1,10,1.35434e+06,2.77346e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.71926e+08,1.44828e+06
6,0.1,1,1.07793e+07,404732
6,1,10,1.66592e+07,9.04001e+07
6,10,100,2.19787e+07,1.71091e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,8.2671e+07,1.15264e+06
7,1,10,6.12707e+06,2.15114e+07
7,10,100,1.65601e+07,1.07134e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,3.2497e+07,573989
8,0.1,1,3.4273e+06,385130
8,1,10,1.5867e+07,7.32639e+07
8,10,100,5.52999e+06,2.17277e+07
8,100,1000,0,0
8,1000,10000,0,0
