FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,2.89023e+06,63932.2
0,0.1,1,2.79045e+07,728916
0,1,10,1.11564e+08,1.91056e+08
0,10,100,5.97392e+07,2.32984e+08
0,100,1000,1.65121e+06,5.348e+07
0,1000,10000,144018,1.56931e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,2.36624e+08,3.25907e+08
1,10,100,1.53074e+07,4.20992e+08
1,100,1000,3.38793e+06,1.93444e+08
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.72849e+06,1.92704e+06
2,1,10,3.6285e+08,1.72451e+08
2,10,100,2.34623e+07,9.8106e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,3.7611e+08,1.08921e+06
3,0.01,0.1,8.86427e+06,83336.6
3,0.1,1,856539,185410
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,933647,28961
4,0.1,1,1.56877e+06,45615.5
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.28115e+08,101259
5,0.01,0.1,3.73781e+06,69580.8
5,0.1,1,497834,128233
5,1,10,2.88393e+06,1.90751e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,677305,54049
6,0.1,1,742595,166477
6,1,10,3.36531e+07,5.20896e+07
6,10,100,3.78216e+07,8.5998e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,1373.6,3.39967
7,0.1,1,1.31645e+06,58521.4
7,1,10,1.21473e+07,9.80749e+06
7,10,100,2.31865e+07,1.15907e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,724400,50759.7
8,0.1,1,1.34975e+06,265038
8,1,10,2.59509e+07,4.70879e+07
8,10,100,9.39325e+06,1.41941e+07
8,100,1000,0,0
8,1000,10000,0,0
