FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.01014e+06,7215.27
0,0.1,1,2.16575e+06,484294
0,1,10,2.88891e+08,2.06116e+08
0,10,100,9.97899e+07,2.41195e+08
0,100,1000,2.20952e+06,4.79569e+07
0,1000,10000,153124,1.25611e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,1.80997e+08,1.02982e+08
1,1,10,2.03658e+08,4.924e+08
1,10,100,5.90321e+07,5.16892e+08
1,100,1000,5.93493e+06,1.19427e+08
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.90105e+07,3.54005e+07
2,1,10,2.62384e+08,2.71423e+08
2,10,100,5.73315e+07,1.68902e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,4.09136e+08,75176.1
3,0.01,0.1,1.25991e+06,55968.5
3,0.1,1,1.88273e+06,175047
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,164576,82.9961
4,0.01,0.1,3.82093e+06,40111.7
4,0.1,1,2.61211e+06,85245.1
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.28633e+06,24207.3
5,0.01,0.1,2.84808e+06,39232.7
5,0.1,1,1.01073e+06,134886
5,1,10,4.19429e+07,1.98738e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,857958,21782.4
6,0.1,1,1.26819e+06,126562
6,1,10,7.21058e+07,6.13272e+07
6,10,100,1.02484e+08,1.10625e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,190940,533.115
7,0.1,1,2.79641e+06,125088
7,1,10,2.04422e+08,1.41135e+08
7,10,100,4.31983e+07,1.26454e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,931738,28953.2
8,0.1,1,2.77885e+06,317723
8,1,10,2.54808e+08,1.72989e+08
8,10,100,1.08094e+07,1.1688e+07
8,100,1000,0,0
8,1000,10000,0,0
