FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,9.31762e+06,1.89188e+06
0,0.1,1,1.01722e+07,5.39061e+06
0,1,10,2.09634e+07,1.3594e+08
0,10,100,2.82228e+07,3.82479e+08
0,100,1000,381059,2.60726e+07
0,1000,10000,94471.4,1.91732e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,523160,2.83684e+07
1,10,100,1.79044e+06,1.61301e+08
1,100,1000,896620,7.64464e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.73068e+06,2.28986e+06
2,1,10,3.00788e+07,1.17741e+08
2,10,100,1.60934e+07,1.3214e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,9.90377e+09,1.09941e+08
3,0.01,0.1,3.52086e+06,402798
3,0.1,1,2.99052e+06,663952
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,488875,173990
4,0.1,1,851385,419072
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.44882e+07,1.05504e+06
5,0.01,0.1,5.76333e+07,1.23743e+06
5,0.1,1,229935,173729
5,1,10,1.83242e+06,2.91441e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.45646e+07,713666
6,0.1,1,318794,245327
6,1,10,1.92385e+07,7.71552e+07
6,10,100,2.49096e+07,1.44287e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,728796,424113
7,1,10,7.64489e+06,1.86106e+07
7,10,100,8.06854e+06,1.57019e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,295096,99884.8
8,0.1,1,627598,379122
8,1,10,1.77287e+07,6.52563e+07
8,10,100,6.33235e+06,1.96569e+07
8,100,1000,0,0
8,1000,10000,0,0
