PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO30,R1_F1_m1f1_P1_Y7_UO29,R1_F1_m1f1_P1_Y8_UO54,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.234375,1,P0_CV0,1,0,2,1,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,0,2,1,1,2,0,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO31,R1_F1_m1f1_P1_Y7_UO29,R1_F1_m1f1_P1_Y8_UO54,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.234375,1,P0_CV0,1,0,2,1,1,2,0,2,0,1,1,2,0,1,1,0,2,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO32,R1_F1_m1f1_P1_Y7_UO29,R1_F1_m1f1_P1_Y8_UO54,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.234375,1,P0_CV0,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,0,2,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO40,R1_F1_m1f1_P1_Y8_UO14,R1_F1_m1f1_P1_Y7_UO140,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P0_CV0,1,1,1,1,1,0,2,0,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,2,0,2
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO55,R1_F1_m1f1_P1_Y8_UO228,R1_F1_m1f1_P1_Y7_UO103,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.40625,1,P0_CV0,1,0,2,1,1,2,0,1,1,1,1,1,1,1,1,2,0,0,2,2,0,1,1,0,2,2,0,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO56,R1_F1_m1f1_P1_Y8_UO228,R1_F1_m1f1_P1_Y7_UO103,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.40625,1,P0_CV0,1,0,2,1,1,2,0,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,0,2,1,1,1,1,2,0,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO58,R1_F1_m1f1_P1_Y8_UO168,R1_F1_m1f1_P1_Y7_UO141,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P0_CV0,1,1,1,2,0,1,1,1,1,1,1,1,1,0,2,2,0,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO59,R1_F1_m1f1_P1_Y8_UO168,R1_F1_m1f1_P1_Y7_UO141,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P0_CV0,1,2,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,0,2,1,1,1,1,0,2,2,0,1,1,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO60,R1_F1_m1f1_P1_Y8_UO168,R1_F1_m1f1_P1_Y7_UO141,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P0_CV0,1,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,0,2,1,1,0,2,0,2,1,1,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO61,R1_F1_m1f1_P1_Y8_UO168,R1_F1_m1f1_P1_Y7_UO141,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P0_CV0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,2,1,1,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO105,R1_F1_m1f1_P1_Y7_UO16,R1_F1_m1f1_P1_Y8_UO126,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.453125,1,P0_CV0,1,1,1,1,1,2,0,1,1,1,1,2,0,1,1,0,2,0,2,2,0,2,0,0,2,1,1,1,1,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y7_UO16,R1_F1_m1f1_P1_Y8_UO126,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.453125,1,P0_CV0,1,1,1,0,2,1,1,0,2,0,2,2,0,1,1,1,1,1,1,2,0,2,0,0,2,1,1,1,1,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO107,R1_F1_m1f1_P1_Y7_UO16,R1_F1_m1f1_P1_Y8_UO126,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.453125,1,P0_CV0,1,1,1,1,1,2,0,0,2,0,2,1,1,2,0,1,1,1,1,0,2,2,0,0,2,1,1,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO116,R1_F1_m1f1_P1_Y6_UO296,R1_F1_m1f1_P1_Y8_UO118,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.296875,1,P0_CV0,1,0,2,1,1,0,2,2,0,1,1,2,0,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO117,R1_F1_m1f1_P1_Y6_UO296,R1_F1_m1f1_P1_Y8_UO118,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.296875,1,P0_CV0,1,0,2,1,1,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,1,2,0,0,2,1,1,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO119,R1_F1_m1f1_P1_Y8_UO228,R1_F1_m1f1_P1_Y8_UO158,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.25,1,P0_CV0,1,0,2,1,1,2,0,1,1,0,2,0,2,2,0,2,0,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO120,R1_F1_m1f1_P1_Y8_UO114,R1_F1_m1f1_P1_Y8_UO253,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.453125,1,P0_CV0,1,1,1,2,0,0,2,2,0,0,2,1,1,1,1,2,0,2,0,1,1,1,1,2,0,0,2,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO121,R1_F1_m1f1_P1_Y8_UO114,R1_F1_m1f1_P1_Y8_UO253,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.453125,1,P0_CV0,1,0,2,0,2,1,1,2,0,2,0,0,2,1,1,0,2,2,0,1,1,1,1,1,1,2,0,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO122,R1_F1_m1f1_P1_Y8_UO114,R1_F1_m1f1_P1_Y8_UO253,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.453125,1,P0_CV0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,2,0
1,12200.0,8000.0,R1_F1_m1f1_P1_Y10_UO123,R1_F1_m1f1_P1_Y8_UO114,R1_F1_m1f1_P1_Y8_UO253,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.453125,1,P0_CV0,1,1,1,0,2,0,2,2,0,0,2,0,2,2,0,2,0,1,1,1,1,0,2,2,0,2,0,2,0,1,1,2,0
