PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO59,R1_F1_m1f1_P1_Y13_UO208,R1_F1_m1f1_P1_Y12_UO143,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.44921875,1,P0_CV0,1,0,2,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,0,2,2,0,1,1,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO61,R1_F1_m1f1_P1_Y13_UO208,R1_F1_m1f1_P1_Y12_UO143,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.44921875,1,P0_CV0,1,0,2,1,1,1,1,1,1,0,2,1,1,2,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,0,2,0,2
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO70,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,0,2,1,1,2,0,0,2,0,2,1,1,2,0,0,2,1,1,2,0,2,0,0,2,2,0,1,1,0,2,2,0
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO71,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,0,2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,2,2,0,2,0,1,1,2,0,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO72,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,0,2,1,1,1,1,1,1,1,1,1,1,2,0,0,2,1,1,2,0,2,0,0,2,2,0,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO73,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,2,0,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO74,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,2,1,1,2,0,2,0,0,2,2,0,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO76,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,0,2,2,0,2,0,0,2,1,1,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO77,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO78,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0,0,2,1,1,2,0,2,0,0,2,1,1,1,1,0,2,0,2
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO79,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,1,1,1,1,2,0,0,2,1,1,1,1,2,0,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO80,R1_F1_m1f1_P1_Y10_UO106,R1_F1_m1f1_P1_Y12_UO143,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4453125,1,P0_CV0,1,0,2,1,1,0,2,0,2,0,2,1,1,0,2,1,1,0,2,2,0,2,0,0,2,2,0,2,0,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO125,R1_F1_m1f1_P1_Y13_UO273,R1_F1_m1f1_P1_Y12_UO179,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4140625,1,P0_CV0,1,0,2,1,1,2,0,0,2,0,2,2,0,1,1,1,1,0,2,1,1,1,1,0,2,0,2,1,1,2,0,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO148,R1_F1_m1f1_P1_Y12_UO118,R1_F1_m1f1_P1_Y12_UO179,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.37890625,1,P0_CV0,1,0,2,1,1,1,1,0,2,0,2,2,0,2,0,1,1,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO151,R1_F1_m1f1_P1_Y12_UO118,R1_F1_m1f1_P1_Y12_UO179,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.37890625,1,P0_CV0,1,0,2,1,1,0,2,0,2,0,2,1,1,1,1,1,1,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO152,R1_F1_m1f1_P1_Y12_UO118,R1_F1_m1f1_P1_Y12_UO179,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.37890625,1,P0_CV0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,0,2,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO172,R1_F1_m1f1_P1_Y12_UO118,R1_F1_m1f1_P1_Y11_UO247,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.33203125,1,P0_CV0,1,1,1,1,1,2,0,1,1,0,2,2,0,1,1,1,1,1,1,2,0,0,2,1,1,0,2,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO173,R1_F1_m1f1_P1_Y12_UO118,R1_F1_m1f1_P1_Y11_UO247,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.33203125,1,P0_CV0,1,2,0,0,2,2,0,2,0,0,2,2,0,1,1,2,0,0,2,1,1,0,2,0,2,0,2,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO174,R1_F1_m1f1_P1_Y12_UO118,R1_F1_m1f1_P1_Y11_UO247,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.33203125,1,P0_CV0,1,0,2,1,1,1,1,1,1,0,2,2,0,2,0,1,1,1,1,1,1,0,2,0,2,1,1,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO175,R1_F1_m1f1_P1_Y12_UO118,R1_F1_m1f1_P1_Y11_UO247,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.33203125,1,P0_CV0,1,0,2,0,2,1,1,1,1,0,2,2,0,0,2,1,1,1,1,1,1,0,2,0,2,1,1,2,0,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y15_UO176,R1_F1_m1f1_P1_Y12_UO118,R1_F1_m1f1_P1_Y11_UO247,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.33203125,1,P0_CV0,1,2,0,1,1,1,1,2,0,0,2,2,0,2,0,1,1,0,2,1,1,1,1,0,2,1,1,1,1,1,1,2,0
