PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y30_UO60,R1_F1_m1f1_P1_Y27_UO234,R1_F1_m1f1_P1_Y28_UO246,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.397674560546875,1,P0_CV0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0,1,1,1,1,2,0,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y30_UO180,R1_F1_m1f1_P1_Y27_UO234,R1_F1_m1f1_P1_Y27_UO25,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.3917236328125,1,P0_CV0,1,2,0,2,0,1,1,2,0,0,2,2,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,0,0,2,2,0
1,12200.0,8000.0,R1_F1_m1f1_P1_Y30_UO254,R1_F1_m1f1_P1_Y28_UO43,R1_F1_m1f1_P1_Y26_UO91,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.42730712890625,1,P0_CV0,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,0,2,1,1,1,1
1,12200.0,8000.0,RD1_F1_m1f1_P1_Y29_UO212,R1_F1_m1f1_P1_Y24_UO120,R1_F1_m1f1_P1_Y27_UO178,FXX,2,31.0,1,0,1.0,0,0,0,-9999.0,0.38525390625,1,P0_CV0,1,1,1,0,2,1,1,1,1,0,2,2,0,0,2,2,0,0,2,1,1,1,1,2,0,0,2,2,0,1,1,2,0
1,12200.0,8000.0,R1_F1_m1f1_P1_Y29_UO149,R1_F1_m1f1_P1_Y24_UO123,R1_F1_m1f1_P1_Y26_UO264,FXX,2,31.0,1,0,1.342,0,0,0,-9999.0,0.38775634765625,1,P0_CV0,1,1,1,0,2,2,0,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,2,0,1,1,2,0,0,2,2,0
1,12200.0,8000.0,R1_F1_m1f1_P1_Y29_UO213,R1_F1_m1f1_P1_Y24_UO120,R1_F1_m1f1_P1_Y27_UO178,MXY,2,31.0,1,0,0.0,0,0,0,-9999.0,0.38525390625,1,P0_CV0,1,1,1,0,2,1,1,1,1,0,2,2,0,0,2,2,0,0,2,1,1,1,1,2,0,0,2,1,1,0,2,2,0
1,12200.0,8000.0,R1_F1_m1f1_P1_Y29_UO101,R1_F1_m1f1_P1_Y26_UO92,R1_F1_m1f1_P1_Y26_UO264,MXY,2,31.0,1,0,0.0,0,0,0,-9999.0,0.4114990234375,1,P0_CV0,1,2,0,0,2,2,0,1,1,1,1,2,0,1,1,2,0,0,2,1,1,2,0,1,1,2,0,1,1,1,1,2,0
1,12200.0,8000.0,R1_F1_m1f1_P1_Y28_UO43,R1_F1_m1f1_P1_Y23_UO179,R1_F1_m1f1_P1_Y26_UO227,FXX,3,31.0,1,0,0.0,0,0,0,-9999.0,0.4339599609375,1,P0_CV0,1,0,2,1,1,0,2,0,2,0,2,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,2,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y28_UO41,R1_F1_m1f1_P1_Y23_UO179,R1_F1_m1f1_P1_Y26_UO227,FXX,3,31.0,1,0,1.0,0,0,0,-9999.0,0.4339599609375,1,P0_CV0,1,1,1,2,0,0,2,0,2,0,2,1,1,1,1,2,0,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y27_UO234,R1_F1_m1f1_P1_Y25_UO51,R1_F1_m1f1_P1_Y25_UO92,FXX,4,31.0,1,0,0.0,0,0,0,-9999.0,0.40301513671875,1,P0_CV0,1,2,0,1,1,1,1,2,0,1,1,2,0,2,0,1,1,0,2,1,1,2,0,1,1,2,0,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y30_UO14,R1_F1_m1f1_P1_Y28_UO39,R1_F1_m1f1_P1_Y28_UO274,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4293212890625,1,P2_CV0,1,1,1,1,1,2,0,0,2,0,2,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,0,2,2,0,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y30_UO15,R1_F1_m1f1_P1_Y28_UO39,R1_F1_m1f1_P1_Y28_UO274,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4293212890625,1,P2_CV0,1,1,1,0,2,2,0,2,0,0,2,1,1,1,1,2,0,0,2,1,1,2,0,1,1,2,0,0,2,2,0,0,2
