GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,53756.7,-2.35147,0,0.5,2,301829,29,1,35,30,5
0,0,47894.7,1.45505e+06,1.45505e+06,48713.6,-2.30426,0,0.5,2,98332.9,33,1,35,34,1
0,0,4668.9,288821,288821,20595.2,-2.18799,0,0.5,2,0,23,1,35,24,11
0,0,34.6108,1176.54,1176.54,2.03119e+06,-2.20756,17,0.5,2,0,27,1,17,10,7
0,0,1529.99,28682.4,28682.4,1.49737e+06,-2.30151,17,0.5,2,5685.19,28,1,17,11,6
0,0,332.697,4246.34,4246.34,2.60846e+07,-2.46243,26,0.5,2,1896.37,33,1,8,7,1
0,0,312.62,10878.2,6299.79,1.87801e+06,-2.50065,27,0.5,2,0,4294967295,0,7,7,0
0,0,4668.9,288821,21823.5,1.7727e+06,-2.18799,28,0.5,2,0,4294967295,0,6,6,0
0,0,43.006,2189.77,1896.33,38.6743,-2.24328,28,0.5,2,0,4294967295,0,6,6,0
0,0,35.5331,458.824,458.824,1.76876e+06,-2.20265,29,0.5,2,5.14951e-14,33,1,5,4,1
0,0,46.7043,2192.24,46.7043,975.584,-2.24328,34,0.5,2,0,4294967295,0,0,0,0
0,0,32.7279,1156.35,32.7279,1.06155e+08,-2.20756,34,0.5,2,0,4294967295,0,0,0,0
0,0,316.102,4211.98,316.102,1.95834e+08,-2.46243,34,0.5,2,0,4294967295,0,0,0,0
0,0,1505.17,28808,1505.17,3.928e+06,-2.30151,34,0.5,2,0,4294967295,0,0,0,0
0,0,35.5331,458.824,35.5331,8.36267e+07,-2.20265,34,0.5,2,0,4294967295,0,0,0,0
0,0,4703.88,272404,4703.88,957701,-2.18799,34,0.5,2,0,4294967295,0,0,0,0
0,1,4352.32,93898.5,70201.1,2285.82,-0.000167489,10,0.5,3.61558,0,4294967295,0,24,24,0
0,2,1673.33,26501.5,26501.5,347460,-2.46243,0,0.5,2.3029,0,18,1,35,19,16
0,2,1012.88,81987.1,81987.1,55712.9,-2.24328,0,0.5,2.78588,0,30,1,35,31,4
0,2,257.878,8727.34,5947.32,2.67047e+07,-2.50065,23,0.5,2.00445,0,4294967295,0,11,11,0
0,2,39.9839,2790.33,2790.33,2.24358e+06,-2.34468,24,0.5,2.00771,455.297,34,1,10,10,0
0,2,40.9279,469.869,469.869,574951,-2.20265,25,0.5,2.05633,0,30,1,9,5,4
0,2,133.895,4895.17,3458.74,1.78732e+06,-2.20756,26,0.5,2.00715,0,4294967295,0,8,8,0
0,2,40.0559,2736.26,967.208,1.19346e+06,-2.34468,27,0.5,2.05383,0,4294967295,0,7,7,0
0,2,19.092,593.35,393.923,3.67741e+06,-2.71651,27,0.5,2.0379,4.4874,4294967295,0,7,7,0
0,2,133.895,4895.17,1730.3,1.31466e+06,-2.20756,28,0.5,2.03226,0,4294967295,0,6,6,0
0,2,1673.33,26501.5,4800.4,9.98003e+06,-2.46243,29,0.5,2.00878,0,4294967295,0,5,5,0
0,2,18.3966,599.551,156.519,2.40564e+07,-2.71651,29,0.5,2.00227,0,4294967295,0,5,5,0
0,2,136.859,4922.98,136.859,1.91206e+06,-2.20756,34,0.5,2.5,0,4294967295,0,0,0,0
0,2,1753.62,27457.7,1753.62,6.23031e+06,-2.46243,34,0.5,2.5,0,4294967295,0,0,0,0
0,2,39.9839,2790.33,39.9839,147540,-2.34468,34,0.5,2.5,0,4294967295,0,0,0,0
