FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.68016e+08,5.66142e+07
0,1,10,5.04733e+08,5.40763e+08
0,10,100,3.08888e+07,6.93754e+07
0,100,1000,179858,9.49931e+07
0,1000,10000,72137,7.05207e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2819.96,44829.5
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.5303e+09,7.30663e+07
2,1,10,9.32755e+07,1.00648e+08
2,10,100,3.51205e+06,5.13507e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.56628e+08,1.22849e+06
3,0.1,1,4.97069e+07,6.62601e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.76963e+06,8127.46
4,0.1,1,1.69799e+07,978066
4,1,10,4.40145e+07,5.19608e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.20911e+08,327429
5,0.01,0.1,1.46244e+07,900840
5,0.1,1,2.03916e+07,3.74318e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.05917e+07,450160
6,0.1,1,9.25534e+07,1.9656e+07
6,1,10,2.86399e+07,1.72916e+07
6,10,100,3.34051e+06,2.00484e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.21871e+08,5.21134e+06
7,1,10,9.95012e+07,3.39768e+07
7,10,100,7.46751e+07,1.56322e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,1.28729e+08,3.12781e+07
8,10,100,355373,1.00004e+07
8,100,1000,0,0
8,1000,10000,0,0
