FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,5.17016e+07,1.73696e+07
0,1,10,4.27922e+08,4.0359e+08
0,10,100,4.98511e+06,5.1798e+07
0,100,1000,2.05416e+06,9.74927e+07
0,1000,10000,63979.8,8.21857e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2501.08,135080
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.61748e+08,3.0298e+07
2,1,10,5.53181e+07,1.64816e+08
2,10,100,1.44071e+07,7.58813e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.74363e+08,9.09956e+06
3,0.1,1,6.69236e+07,6.94086e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,61347.8,1937.78
4,0.1,1,4.72667e+06,1.98719e+06
4,1,10,7.5959e+06,8.79551e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,9.29347e+07,476744
5,0.01,0.1,1.37999e+08,2.46035e+06
5,0.1,1,5.49132e+06,4.4099e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.9808e+07,2.38635e+06
6,0.1,1,2.10637e+07,1.46925e+07
6,1,10,1.74903e+07,2.14393e+07
6,10,100,5.67033e+06,2.75657e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.746e+07,3.25779e+06
7,1,10,3.50447e+07,7.00242e+07
7,10,100,6.50885e+07,5.08229e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,8.24618e+07,4.51291e+07
8,10,100,262414,1.03698e+07
8,100,1000,0,0
8,1000,10000,0,0
