FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.18968e+08,4.51605e+07
0,1,10,4.10137e+08,6.27709e+08
0,10,100,1.23559e+07,3.42366e+07
0,100,1000,2.29807e+06,9.82542e+07
0,1000,10000,70005,7.34293e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2736.62,61969.4
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.25477e+08,5.22363e+07
2,1,10,9.00761e+07,1.1192e+08
2,10,100,3.85777e+06,5.48164e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.0969e+08,2.37676e+06
3,0.1,1,3.61263e+07,7.42914e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,67186.9,287.379
4,0.1,1,1.06183e+07,859724
4,1,10,2.47381e+07,5.74209e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.54694e+09,632176
5,0.01,0.1,1.12626e+07,1.01491e+06
5,0.1,1,1.46387e+07,3.69633e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.40073e+06,647638
6,0.1,1,6.46681e+07,2.01727e+07
6,1,10,3.62468e+07,1.88472e+07
6,10,100,6.41436e+06,2.18189e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.47138e+08,4.15863e+06
7,1,10,5.78968e+07,4.16403e+07
7,10,100,9.30408e+07,2.10965e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,7.3659e+07,3.15893e+07
8,10,100,344858,1.05524e+07
8,100,1000,0,0
8,1000,10000,0,0
