FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.84123e+08,2.82124e+07
0,1,10,7.45964e+08,6.68317e+08
0,10,100,2.25032e+07,6.36479e+07
0,100,1000,216276,1.17775e+08
0,1000,10000,70033.7,7.3557e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,7343.79,251500
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.68392e+08,5.2077e+07
2,1,10,2.45156e+08,1.31368e+08
2,10,100,3.20251e+06,5.73725e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.64559e+08,1.75456e+06
3,0.1,1,3.6243e+07,7.08717e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,336711,1278.81
4,0.1,1,1.24426e+07,790232
4,1,10,7.66001e+07,8.39978e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.70501e+09,444270
5,0.01,0.1,6.78949e+07,831167
5,0.1,1,1.76542e+07,3.80818e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.47795e+07,1.10117e+06
6,0.1,1,2.17765e+08,1.51086e+07
6,1,10,1.12297e+08,5.04208e+07
6,10,100,2.87561e+06,2.01343e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.60013e+08,5.80429e+06
7,1,10,3.22202e+08,1.30005e+08
7,10,100,1.05654e+08,1.73381e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,9.29811e+07,9.05777e+06
8,1,10,4.36603e+07,2.4352e+07
8,10,100,390599,1.40908e+07
8,100,1000,0,0
8,1000,10000,0,0
