FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.33251e+08,1.22789e+07
0,1,10,8.23701e+08,2.2244e+08
0,10,100,3.68486e+07,1.12671e+08
0,100,1000,3.88877e+06,8.40288e+07
0,1000,10000,48733.5,7.58008e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,6048.71,487603
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,8.08952e+06,2.16341e+06
2,1,10,3.71751e+08,1.88227e+08
2,10,100,2.925e+07,9.48836e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.55965e+09,2.34099e+06
3,0.1,1,1.82204e+08,4.25642e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1134.64,4.17166
4,0.1,1,1.3862e+06,208483
4,1,10,2.78511e+06,480034
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.46907e+10,4.8404e+06
5,0.01,0.1,3.59684e+08,645870
5,0.1,1,3.30497e+06,2.83942e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.66267e+07,455159
6,0.1,1,5.46376e+07,3.92473e+06
6,1,10,1.38162e+07,3.53433e+07
6,10,100,4.34131e+06,2.45829e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.22488e+06,278747
7,1,10,1.11724e+07,1.12483e+07
7,10,100,8.85526e+08,6.09993e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.15877e+07,1.27691e+06
8,1,10,1.64175e+07,2.23737e+07
8,10,100,2.39159e+06,1.18337e+07
8,100,1000,0,0
8,1000,10000,0,0
