GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,80092.7,-2.35147,0,0.5,2,142300,29,1,32,30,2
0,0,3464.99,406028,406028,68778.2,-2.34468,0,0.5,2,152981,28,1,32,29,3
0,0,47894.7,1.45505e+06,1.28614e+06,64005.9,-2.30426,0,0.5,2,0,4294967295,0,32,32,0
0,0,338.978,4252.74,4252.74,534580,-2.46243,12,0.5,2,4771.78,18,1,19,6,13
0,0,312.383,11120.2,11120.2,485923,-2.50065,16,0.5,2,6257.62,25,1,15,9,6
0,0,1630.56,25792.9,25792.9,760465,-2.30151,17,0.5,2,11138.8,27,1,14,10,4
0,0,37.2073,1118.93,1118.93,4.29263e+07,-2.20756,23,0.5,2,1193.05,29,1,8,6,2
0,0,345.043,4300.05,1812.97,1.23515e+08,-2.46243,26,0.5,2,0,4294967295,0,5,5,0
0,0,42.4691,462.489,462.489,1.45772e+07,-2.20265,26,0.5,2,586.507,30,1,5,4,1
0,0,312.383,11120.2,2223.18,1.12196e+07,-2.50065,27,0.5,2,0,4294967295,0,4,4,0
0,0,322.075,4531.48,1510.03,1.13628e+07,-2.46243,28,0.5,2,0,4294967295,0,3,3,0
0,0,42.2459,462.629,425.782,2.72037e+06,-2.20265,28,0.5,2,0,4294967295,0,3,3,0
0,0,1606.94,25777.3,3422.97,9.24219e+06,-2.30151,29,0.5,2,0,4294967295,0,2,2,0
0,0,312.383,11120.2,947.985,1.04466e+07,-2.50065,29,0.5,2,0,4294967295,0,2,2,0
0,1,4352.32,93898.5,67530.7,6711.72,-0.000167489,10,0.5,3.53106,0,4294967295,0,21,21,0
0,2,41.8346,2556.96,2556.96,61236.2,-2.34468,0,0.5,2.03822,1156.54,11,1,32,12,20
0,2,1012.88,81987.1,81987.1,80988.3,-2.24328,0,0.5,2.49001,14352.8,30,1,32,31,1
0,2,133.895,4895.17,4895.17,203166,-2.20756,15,0.5,2.33622,4247.62,20,1,16,5,11
0,2,19.9954,625.638,625.638,283995,-2.71651,16,0.5,2.00262,545.166,19,1,15,3,12
0,2,1499.6,26893.9,26893.9,1.37035e+06,-2.46243,22,0.5,2.63869,21399.1,29,1,9,7,2
0,2,257.878,8727.34,8727.34,1.32569e+07,-2.50065,22,0.5,2.81737,5409.76,30,1,9,8,1
0,2,42.8905,527.459,527.459,643795,-2.30426,24,0.5,2.00119,122.923,31,1,7,7,0
0,2,40.7467,2510.48,632.161,7.77658e+06,-2.34468,24,0.5,2.00158,0,4294967295,0,7,7,0
0,2,26.7649,925.5,477.886,4.66299e+06,-2.18799,24,0.5,2.00177,0,4294967295,0,7,7,0
0,2,1664.43,26904,21251.4,951334,-2.46243,25,0.5,2.81949,0,4294967295,0,6,6,0
0,2,257.878,8727.34,1715.89,1.32754e+07,-2.50065,26,0.5,2.00206,0,4294967295,0,5,5,0
0,2,18.8237,685.488,137.882,843510,-2.71651,27,0.5,2.0193,0,4294967295,0,4,4,0
0,2,257.878,8727.34,488.13,2.47376e+06,-2.50065,29,0.5,2.01081,0,4294967295,0,2,2,0
0,2,136.059,4805.45,284.422,2.82643e+06,-2.20756,29,0.5,2.00743,0,4294967295,0,2,2,0
0,2,39.2966,2622.66,106.469,1.89069e+06,-2.34468,29,0.5,2.01459,0,4294967295,0,2,2,0
0,3,11.4255,263.64,263.64,3.48197e+06,-2.50065,22,0.105262,2,355.295,29,1,9,7,2
0,3,4.15826,124.619,124.619,109275,-2.24328,24,0.105262,2,128.624,30,1,7,6,1
0,3,39.578,361.989,361.989,7.54063e+06,-2.30426,25,0.105262,2,158.272,30,1,6,5,1
0,3,10.0386,53.7465,53.7465,1.66408e+06,-2.46243,26,0.105262,2,97.8511,29,1,5,3,2
0,3,2.31397,19.7457,19.7457,88894.2,-2.30151,26,0.105262,2,20.2238,29,1,5,3,2
0,3,0.805706,12.6181,12.6181,8.29776e+06,-2.35147,26,0.105262,2,32.9091,29,1,5,3,2
0,3,0.856787,32.9414,32.9414,1.80243e+07,-2.34468,27,0.105262,2,4.16324,31,1,4,4,0
0,3,2.35036,20.2145,15.4703,7.89617e+07,-2.30151,29,0.105262,2,0,4294967295,0,2,2,0
0,3,5.91865,137.463,29.1313,1.67726e+07,-2.20756,29,0.105262,2,0,4294967295,0,2,2,0
0,4,19.176,562.354,141.56,1.11605e+06,-2.71651,22,0.105262,3.26519,0,4294967295,0,9,9,0
0,4,29.1828,246.472,124.721,1.30312e+06,-2.30151,22,0.105262,3.05937,0,4294967295,0,9,9,0
0,4,20.2741,1182.67,95.829,1.7971e+06,-2.34468,22,0.105262,3.15598,0,4294967295,0,9,9,0
0,4,5.1347,40.4241,4.67449,270636,-2.46243,22,0.105262,3.5,0,4294967295,0,9,9,0
0,4,121.002,1309.47,194.461,3.00007e+06,-2.20265,28,0.105262,3.01923,0,4294967295,0,3,3,0
0,5,23.9139,672.877,514.668,1.02974e+07,-2.20756,22,0.105262,2.0011,0,4294967295,0,9,9,0
0,5,4.88574,85.234,85.234,1.52105e+06,-2.50065,24,0.105262,2.01094,54.8213,30,1,7,6,1
0,5,1.46687,11.3342,11.3342,1.66402e+07,-2.20265,26,0.105262,2.04007,22.1282,29,1,5,3,2
0,5,0.158805,2.25756,2.25756,2.05095e+06,-2.71651,27,0.105262,2,5.08646,30,1,4,3,1
0,5,0.504183,3.02561,3.02561,1.40954e+08,-2.30426,28,0.105262,2.00002,4.4498,30,1,3,2,1
0,5,0.164359,2.25599,2.25599,4.93841e+08,-2.71651,28,0.105262,2,2.31233,31,1,3,3,0
0,6,113.119,8001.09,8001.09,2434.05,-2.34468,0,0.105262,2,6147.52,17,1,32,18,14
0,6,1178.32,59102.4,59102.4,191564,-2.20756,0,0.105262,2,5159.94,30,1,32,31,1
0,6,831.904,11991.1,11991.1,21259,-2.30151,0,0.105262,2,6636.55,15,1,32,16,16
0,6,7.21407,64.043,64.043,605.157,-2.20265,13,0.105262,2,87.3896,17,1,18,4,14
0,6,37.3416,866.046,866.046,4.2849e+06,-2.35147,16,0.105262,2,825.981,25,1,15,9,6
0,6,20.3673,459.094,459.094,10784.8,-2.50065,16,0.105262,2,532.223,23,1,15,7,8
0,6,65.405,2459.61,2459.61,49433.5,-2.71651,17,0.105262,2,1135.09,29,1,14,12,2
0,6,122.925,8192.45,1917.52,527866,-2.34468,22,0.105262,2,0,4294967295,0,9,9,0
0,6,65.405,2459.61,1440.92,10531.7,-2.71651,22,0.105262,2,0,4294967295,0,9,9,0
0,6,185.93,2707.95,2330.32,2.38275e+07,-2.30426,22,0.105262,2,0,4294967295,0,9,9,0
0,6,909.199,11870.3,5552.99,1.76989e+06,-2.30151,22,0.105262,2,0,4294967295,0,9,9,0
0,6,29.3209,1472.69,1033.8,413392,-2.24328,22,0.105262,2,0,4294967295,0,9,9,0
0,6,20.3673,459.094,273.238,2.33816e+06,-2.50065,26,0.105262,2,0,4294967295,0,5,5,0
0,6,108.161,7878.46,700.888,129696,-2.34468,26,0.105262,2,0,4294967295,0,5,5,0
0,6,818.202,12202.7,2209.98,555867,-2.30151,27,0.105262,2,0,4294967295,0,4,4,0
0,6,18.2408,458.515,113.863,368245,-2.50065,28,0.105262,2,0,4294967295,0,3,3,0
0,6,215.812,2906.67,632.891,2.04534e+07,-2.30426,28,0.105262,2,0,4294967295,0,3,3,0
0,6,36.9681,902.542,181.31,1.99456e+06,-2.35147,28,0.105262,2,0,4294967295,0,3,3,0
0,6,7.31533,59.8739,33.8051,2.53204e+07,-2.20265,29,0.105262,2,0,4294967295,0,2,2,0
0,7,458.729,15238.4,15238.4,43419,-2.35147,0,0.105262,3.03918,16106.2,19,1,32,20,12
0,7,551.678,7498.23,7498.23,28750.5,-2.46243,0,0.105262,3.24508,9988.77,17,1,32,18,14
0,7,144.347,10582.5,10582.5,137148,-2.34468,0,0.105262,3.14498,12452.4,21,1,32,22,10
0,7,567.648,42193.6,42193.6,203029,-2.24328,0,0.105262,3.3376,28995.6,22,1,32,23,9
0,7,27.729,807.878,807.878,138214,-2.20756,0,0.105262,3.51546,73.6857,14,1,32,15,17
0,7,22.0448,266.184,266.184,457.616,-2.30426,15,0.105262,3.01184,163.551,18,1,16,3,13
0,7,40.9614,420.204,420.204,4946.71,-2.30151,16,0.105262,3.02852,181.317,19,1,15,3,12
0,7,144.347,10582.5,9891.2,2.19636e+07,-2.34468,22,0.105262,3.24588,0,4294967295,0,9,9,0
0,7,150.026,10569.4,514.665,1.36872e+07,-2.34468,24,0.105262,3.4701,0,4294967295,0,7,7,0
0,7,120.714,1718.72,1524.13,2.88019e+07,-2.20265,24,0.105262,3.40668,0,4294967295,0,7,7,0
0,7,567.648,42193.6,7413.65,2.27179e+07,-2.24328,25,0.105262,3.24624,0,4294967295,0,6,6,0
0,7,585.865,42889.1,1696.83,1.21612e+07,-2.24328,28,0.105262,3.43626,0,4294967295,0,3,3,0
0,7,558.466,7640.79,887.016,3.91206e+07,-2.46243,28,0.105262,3.46449,0,4294967295,0,3,3,0
0,7,131.584,1705.36,308.124,9.57718e+06,-2.20265,28,0.105262,3.10601,0,4294967295,0,3,3,0
0,7,21.0031,281.944,78.9062,838495,-2.30426,28,0.105262,3.43928,0,4294967295,0,3,3,0
0,7,40.9614,420.204,97.5054,1.63902e+06,-2.30151,28,0.105262,3.2219,0,4294967295,0,3,3,0
0,7,149.173,10057.7,317.238,2.89563e+06,-2.34468,28,0.105262,3.01071,0,4294967295,0,3,3,0
0,7,24.8621,805.782,72.9955,3.49281e+06,-2.20756,29,0.105262,3.44451,0,4294967295,0,2,2,0
0,8,766.869,41270.4,41270.4,150710,-2.71651,0,0.105262,2.73561,10206,29,1,32,30,2
0,8,56.9919,3645,3645,17898.9,-2.34468,0,0.105262,2.12744,1195.51,18,1,32,19,13
0,8,1186.65,21648.8,21648.8,112117,-2.20265,0,0.105262,2.72263,5672.9,24,1,32,25,7
0,8,208.628,6847.92,6847.92,81952.1,-2.50065,0,0.105262,2.52025,4224.76,19,1,32,20,12
0,8,33.1272,738.201,738.201,1.59083e+06,-2.35147,17,0.105262,2.00118,684.597,23,1,14,6,8
0,8,379.669,6095.51,3251.16,3.26813e+06,-2.30426,22,0.105262,2.10302,25.9792,4294967295,0,9,9,0
0,8,56.9919,3645,750.21,4.04434e+06,-2.34468,22,0.105262,2.00159,0,4294967295,0,9,9,0
0,8,203.516,6888.88,928.656,1.71151e+07,-2.50065,25,0.105262,2.00211,0,4294967295,0,6,6,0
0,8,62.5127,3807.27,250.673,927966,-2.34468,27,0.105262,2.00481,0,4294967295,0,4,4,0
0,8,33.1272,738.201,164.334,1.75448e+06,-2.35147,27,0.105262,2.00837,0,4294967295,0,4,4,0
0,8,203.955,7042.28,467.698,3.11113e+06,-2.50065,28,0.105262,2.00289,0,4294967295,0,3,3,0
0,8,1127.72,23494.1,1606.54,1.83839e+06,-2.20265,29,0.105262,2.01219,0,4294967295,0,2,2,0
0,8,57.6105,3808.05,124.143,620115,-2.34468,29,0.105262,2.00981,0,4294967295,0,2,2,0
