GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,6.72107e+09,0,0,0
0,0,1.45505e+06,1.06663e+10,0,0,0
0,0,288821,1.46374e+09,0,0,0
0,0,10878.2,1.26542e+07,0,0,0
0,0,1240.51,4.94655e+08,0,0,0
0,0,4671.72,4.5262e+10,0,0,0
0,0,25321.8,1.96464e+10,0,0,0
0,0,468.457,2.70716e+08,0,0,0
0,0,272131,1.9682e+10,0,0,0
0,0,288086,3.65325e+09,0,0,0
0,0,4605.88,2.01736e+09,0,0,0
0,0,468.457,3.52775e+09,0,0,0
0,0,652236,0,0,0,0
0,0,504.873,0,0,0,0
0,0,25311.7,0,0,0,0
0,0,1259.3,0,0,0,0
0,1,93898.5,0,2.36119e+08,2.65976e+07,1.13111e+09
0,2,81987.1,9.28814e+08,5.77872e+06,594839,1.18465e+09
0,2,4895.17,2.74059e+08,2.78006e+06,306142,272688
0,2,2305.33,2.53125e+09,3.21769e+07,5.64999e+06,2.90537e+06
0,2,8807.52,1.27414e+07,22721.6,26708.1,1.23239e+06
0,2,842.211,1.58902e+08,807838,121656,245398
0,2,554.064,2.74603e+08,568687,55296.4,41307.6
0,2,32489.6,4.41542e+09,4.725e+07,4.94852e+07,6.30329e+08
0,2,4895.17,5.37105e+08,880816,303587,815712
0,2,2324.07,1.46254e+09,7.36422e+06,230562,11039.5
0,2,8820.84,1.18216e+08,194121,56243.7,143885
0,2,2305.33,2.96536e+07,350614,1.0056e+06,0.000684232
0,2,32617.2,8.33733e+09,8.83272e+07,1.30673e+07,8.98435e+06
0,2,5312.77,2.82415e+09,1.88946e+07,1.90908e+06,311.418
0,2,82833.7,5.79704e+09,1.36932e+07,4.60436e+06,5.90385e+06
0,2,864.949,6.5085e+08,4.45058e+06,4.25695e+06,0.00786304
0,2,8966.71,2.63406e+08,345278,31420.3,600.405
0,3,260.819,6.40659e+08,0,0,0
0,3,10.5863,2.43559e+08,0,0,0
0,3,19.5219,1.10699e+09,0,0,0
0,3,137.086,4.05779e+08,0,0,0
0,3,58.9984,9.05092e+08,0,0,0
0,3,420.023,2.8216e+08,0,0,0
0,4,1250.15,0,12798.6,17345.4,4.28066e-06
0,4,564.724,0,2.78025e+07,1.15493e+06,386683
0,4,231.486,0,92145.7,588348,0
0,4,1609.11,0,2.19539e+08,1.16777e+07,33753.2
0,5,714.161,5.02855e+07,159680,21009.3,21755.7
0,5,11.7612,1.14862e+09,0,0,0
0,5,78.2666,2.73948e+08,24212.4,14852.5,0
0,6,8001.09,1.48331e+06,0,0,0
0,6,59102.4,6.53674e+08,0,0,0
0,6,431.325,1.94033e+07,0,0,0
0,6,17196,2.11708e+09,0,0,0
0,6,2920.52,2.34125e+09,0,0,0
0,6,2326.23,2.03648e+07,0,0,0
0,6,8416.49,3.90382e+08,0,0,0
0,6,16573.8,4.68735e+08,0,0,0
0,6,2984.87,1.60157e+08,0,0,0
0,6,893.595,1.1104e+08,0,0,0
0,6,431.325,4.46701e+07,0,0,0
0,6,71.2991,1.01014e+08,0,0,0
0,6,2619.63,4.88209e+07,0,0,0
0,6,8220.25,7.77369e+06,0,0,0
0,6,864.915,3.09379e+08,0,0,0
0,6,400.426,602947,0,0,0
0,6,65.0352,3.92534e+08,0,0,0
0,6,16165.1,5.95872e+07,0,0,0
0,6,2936.17,0,0,0,0
0,6,68.1406,0,0,0,0
0,7,15238.4,0,1.09114e+07,1.60099e+07,4.12776e+07
0,7,10582.5,0,6.0535e+08,1.17504e+09,1.31722e+11
0,7,1779.77,0,1.58472e+07,2.67641e+06,2.49519e+06
0,7,29259.5,0,1.90073e+09,1.84136e+09,2.66759e+10
0,7,787.531,0,226641,63920.3,100938
0,7,249.334,0,1.45218e+07,4.15006e+06,8.15284
0,7,807.878,0,8.24983e+07,8.52057e+07,292.826
0,7,389.559,0,7124.3,10988.6,1.38084e-06
0,7,6870.42,0,2.75637e+09,1.36494e+09,3.62432e+10
0,7,266.741,0,150763,584207,0
0,7,15238.4,0,5.24219e+08,1.16119e+08,1.09449e+08
0,7,7128.74,0,2.39397e+08,2.68132e+07,3.52963e+06
0,7,10752.5,0,3.87195e+08,9.04151e+07,2252.38
0,7,28363.5,0,1.2845e+08,2.11187e+07,3.14371e+07
0,7,1940.75,0,3.48599e+08,4.90083e+07,2505.36
0,7,14570.2,0,1.40699e+07,1.42271e+06,736307
0,7,787.531,0,4.71289e+06,5.7145e+06,0.00274218
0,8,3645,4.56823e+06,75511,6451.82,7349.84
0,8,21648.8,8.85918e+07,816558,1.15021e+06,6.44676e+06
0,8,1363.13,2.86275e+07,267874,33705.4,44980.4
0,8,33305.8,1.65975e+08,2.01206e+06,1.53278e+06,4.11654e+07
0,8,6847.92,3.60743e+07,330618,43829.3,39089.3
0,8,7522.43,3.25975e+09,4.75547e+07,5.67071e+06,4.45585e+06
0,8,3645,2.68643e+08,1.84328e+06,380625,338358
0,8,714.25,1.21227e+08,469888,22332.1,11515.6
0,8,6319.66,1.50045e+07,27981.8,4507.8,7306.3
0,8,21317,2.29298e+08,4.70503e+06,202589,1.78472e+07
0,8,3759.36,1.20349e+08,461899,20959.2,220.101
0,8,1433.9,3.57207e+08,2.79091e+06,306603,224.304
0,8,33305.8,4.28164e+08,669267,267536,352703
0,8,6347.88,1.24846e+08,1.14323e+06,93668.8,52.9299
0,8,1371,1.14934e+08,414692,2.8141e+06,0
0,8,3766.88,1.63443e+07,270412,515404,0.00392852
0,8,748.018,5.72767e+07,879305,503243,0.000346612
