FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.91461e+07,1.24196e+07
0,1,10,6.19759e+07,1.65177e+08
0,10,100,2.26045e+07,9.37318e+07
0,100,1000,149625,1.01891e+08
0,1000,10000,63859.9,8.19015e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,896.447,44156
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.90537e+07,3.00485e+06
2,1,10,7.42988e+07,2.21682e+08
2,10,100,848684,3.79179e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,6.24704e+07,485723
3,0.01,0.1,2.65387e+07,1.02714e+06
3,0.1,1,6.24993e+07,5.91744e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.46475e+06,49629.6
4,0.1,1,1.34244e+07,2.3978e+06
4,1,10,2.03725e+07,4.15319e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.82441e+09,5.00823e+06
5,0.01,0.1,2.37901e+07,516407
5,0.1,1,5.12367e+06,3.21469e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.11503e+07,660105
6,0.1,1,2.92418e+07,1.12588e+07
6,1,10,2.46715e+07,4.62326e+07
6,10,100,5.17333e+06,3.00104e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.1851e+07,5.89296e+06
7,1,10,6.50756e+07,4.0583e+08
7,10,100,3.03356e+07,2.01312e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.27784e+07,3.12538e+06
8,1,10,2.7181e+07,3.95109e+07
8,10,100,312763,1.08436e+07
8,100,1000,0,0
8,1000,10000,0,0
