FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.52155e+08,3.98462e+07
0,1,10,1.91902e+08,2.25262e+08
0,10,100,5.55285e+07,9.31199e+07
0,100,1000,192527,1.13106e+08
0,1000,10000,67808.8,7.60898e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,962.828,45031.7
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.35223e+07,2.45213e+06
2,1,10,4.74001e+08,3.51831e+08
2,10,100,995359,3.39384e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.67264e+08,220242
3,0.01,0.1,9.26778e+07,575736
3,0.1,1,3.27544e+08,6.78743e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.48319e+06,28382.5
4,0.1,1,2.0145e+07,2.98681e+06
4,1,10,6.15556e+07,8.88411e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.59751e+09,836590
5,0.01,0.1,1.22537e+08,739601
5,0.1,1,1.42514e+07,5.56568e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.81844e+07,289054
6,0.1,1,8.10577e+07,1.76711e+07
6,1,10,6.97834e+07,4.69653e+07
6,10,100,5.82248e+06,2.79153e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,9.75335e+07,8.44353e+06
7,1,10,9.00618e+07,2.80672e+08
7,10,100,3.38005e+07,1.20596e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.50804e+07,2.76216e+06
8,1,10,4.3761e+07,3.54193e+07
8,10,100,391447,1.18159e+07
8,100,1000,0,0
8,1000,10000,0,0
