FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,8.94005e+07,1.79773e+07
0,1,10,9.726e+07,1.84961e+08
0,10,100,3.18815e+07,9.02731e+07
0,100,1000,169993,1.07814e+08
0,1000,10000,65804.7,7.90041e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,923.748,42927
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.44579e+07,2.77931e+06
2,1,10,1.86663e+08,2.93908e+08
2,10,100,957582,3.71533e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.1251e+08,352739
3,0.01,0.1,4.764e+07,871829
3,0.1,1,1.07797e+08,6.66503e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.74541e+06,31107.7
4,0.1,1,1.73526e+07,3.02508e+06
4,1,10,3.71732e+07,7.16327e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.18795e+09,2.87072e+06
5,0.01,0.1,3.87868e+07,488007
5,0.1,1,1.0632e+07,5.45222e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.26783e+07,434836
6,0.1,1,5.05318e+07,1.62131e+07
6,1,10,4.30205e+07,4.91282e+07
6,10,100,5.47292e+06,2.93292e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.68015e+07,7.26207e+06
7,1,10,7.77568e+07,3.56798e+08
7,10,100,3.19729e+07,1.62892e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.77727e+07,3.08321e+06
8,1,10,3.77748e+07,4.01296e+07
8,10,100,358651,1.17089e+07
8,100,1000,0,0
8,1000,10000,0,0
