FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.25983e+08,4.64938e+07
0,1,10,5.71093e+08,2.01718e+08
0,10,100,1.83392e+07,1.01493e+08
0,100,1000,241074,1.08891e+08
0,1000,10000,74194.6,6.73827e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1053.5,31520.3
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.24098e+09,3.14517e+07
2,1,10,7.29513e+08,4.71718e+08
2,10,100,1.09938e+06,2.50005e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,8.70358e+07,63488.5
3,0.01,0.1,3.62959e+07,704671
3,0.1,1,5.83778e+07,4.12812e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,8.75689e+06,100404
4,0.1,1,2.10945e+07,2.86523e+06
4,1,10,8.70739e+06,1.22891e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.45118e+08,59581.5
5,0.01,0.1,7.43091e+07,574718
5,0.1,1,2.11182e+07,3.54174e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.35193e+07,233647
6,0.1,1,2.69334e+08,2.30071e+07
6,1,10,1.64584e+07,3.88085e+07
6,10,100,2.6287e+06,2.2171e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.40576e+08,2.26643e+07
7,1,10,2.00577e+08,9.69788e+07
7,10,100,3.3068e+07,8.56765e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.15391e+08,6.54772e+06
8,1,10,5.50266e+07,2.35178e+07
8,10,100,507529,1.24097e+07
8,100,1000,0,0
8,1000,10000,0,0
