FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.62629e+08,6.29257e+06
0,1,10,4.09576e+07,8.4326e+07
0,10,100,5.38805e+07,1.17058e+08
0,100,1000,4.52498e+06,8.40855e+07
0,1000,10000,48622.3,7.5452e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,819.291,55475.6
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.68291e+06,1.64181e+06
2,1,10,2.60715e+08,1.15666e+08
2,10,100,8.41108e+06,3.44129e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.06999e+09,781362
3,0.01,0.1,7.23142e+08,1.32675e+06
3,0.1,1,2.53208e+08,5.65527e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.315e+07,137886
4,0.1,1,6.96349e+06,1.14879e+06
4,1,10,4.57624e+06,923770
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.93786e+10,7.09885e+06
5,0.01,0.1,1.01345e+08,1.08347e+06
5,0.1,1,670288,673884
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.18266e+08,1.23226e+06
6,0.1,1,2.42267e+07,2.63699e+06
6,1,10,1.06111e+07,1.43908e+07
6,10,100,3.31058e+06,2.57027e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.89879e+07,2.39401e+06
7,1,10,1.31963e+08,1.17669e+08
7,10,100,5.94317e+07,5.16791e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.33149e+07,3.03596e+06
8,1,10,1.05035e+07,2.61453e+07
8,10,100,1.74358e+06,8.41214e+06
8,100,1000,0,0
8,1000,10000,0,0
