FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.34641e+08,5.00575e+07
0,1,10,3.33107e+08,1.77404e+08
0,10,100,8.55094e+07,1.20114e+08
0,100,1000,233950,1.15363e+08
0,1000,10000,72001.8,7.0272e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1022.37,37572.6
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.54979e+07,4.72318e+06
2,1,10,9.35367e+08,5.0085e+08
2,10,100,1.06672e+06,2.89207e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,5.23469e+07,128429
3,0.01,0.1,7.88356e+07,707284
3,0.1,1,4.172e+07,4.6539e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,5.77693e+06,67299.6
4,0.1,1,3.02954e+07,3.6509e+06
4,1,10,7.69969e+06,1.66137e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.27877e+08,190112
5,0.01,0.1,6.44382e+07,771842
5,0.1,1,1.81363e+07,4.05665e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.07894e+07,289614
6,0.1,1,6.78828e+07,2.01852e+07
6,1,10,1.33743e+07,3.86181e+07
6,10,100,3.32324e+06,2.35944e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.7095e+08,1.75128e+07
7,1,10,1.17866e+08,1.60458e+08
7,10,100,3.71361e+07,6.92495e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,5.86862e+07,4.95586e+06
8,1,10,3.48879e+07,2.59768e+07
8,10,100,465906,1.2194e+07
8,100,1000,0,0
8,1000,10000,0,0
