Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377526,170860,269018,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62745e+08,1.10116e+09,9.09108e+07,616910,129669,514360,2.54788e+07,3.74868e+07,3.80743e+07
6, 1,1.38396e+08,7.04439e+08,6.89886e+07,814816,55766.7,879313,2.96102e+07,4.87627e+07,4.18772e+07
7, 1,8.75384e+07,5.36085e+08,4.9897e+07,1.39807e+06,40323.9,2.86448e+06,3.39767e+07,4.72e+07,4.61436e+07
8, 1,7.68545e+07,3.92535e+08,2.76277e+07,2.03908e+06,63255.4,6.86308e+06,3.2135e+07,3.68689e+07,4.6349e+07
9, 1,7.45147e+07,1.61476e+08,2.66885e+07,2.60358e+06,89140.3,1.2412e+07,2.66837e+07,2.73823e+07,4.0459e+07
10, 1,7.62682e+07,1.04222e+08,2.834e+07,2.95295e+06,89700,1.7083e+07,2.80801e+07,2.45724e+07,4.21652e+07
11, 1,8.09879e+07,8.13494e+07,3.17673e+07,3.26506e+06,81614.7,2.10219e+07,3.0613e+07,2.26474e+07,4.55621e+07
12, 1,8.87759e+07,5.45057e+07,2.91127e+07,8.65597e+06,105562,6.93662e+07,2.82705e+07,1.65354e+07,3.41665e+07
13, 2,1.07458e+08,4.88244e+07,2.56628e+07,1.91149e+07,227320,1.72637e+08,2.47686e+07,1.30219e+07,2.4743e+07
14, 2,1.34446e+08,3.95874e+07,2.71766e+07,3.23464e+07,603693,3.31346e+08,2.16194e+07,1.30491e+07,1.77385e+07
15, 2,1.5835e+08,1.25509e+07,2.89417e+07,5.91326e+07,1.53041e+06,4.62758e+08,2.20094e+07,1.3478e+07,1.59514e+07
16, 2,1.90472e+08,1.74747e+07,3.27984e+07,1.21981e+08,3.04076e+06,1.0995e+09,2.47608e+07,1.66671e+07,1.65394e+07
17, 2,2.35919e+08,1.91239e+07,3.77299e+07,2.50797e+08,1.0033e+07,1.68971e+09,2.71069e+07,2.07886e+07,1.69487e+07
18, 2,3.18038e+08,2.31506e+07,5.19034e+07,5.62639e+08,3.0814e+07,1.59307e+09,3.10869e+07,2.80528e+07,1.82954e+07
19, 2,4.55966e+08,2.26568e+07,1.2812e+08,7.79493e+08,1.01466e+08,1.16884e+09,3.58544e+07,3.98907e+07,1.88252e+07
20, 2,6.23738e+08,2.11774e+07,3.05281e+08,8.63886e+08,2.29826e+08,5.29652e+08,4.0065e+07,5.31554e+07,2.00798e+07
21, 2,7.52993e+08,3.01829e+07,5.24061e+08,4.31639e+08,1.91464e+08,3.28893e+08,4.4274e+07,7.70196e+07,2.33017e+07
22, 2,8.24944e+08,3.17097e+07,6.3818e+08,1.42212e+08,1.2881e+08,1.24711e+08,4.82139e+07,1.03275e+08,2.32087e+07
23, 2,8.92285e+08,2.78789e+07,6.46454e+08,9.77956e+07,1.3602e+08,1.23339e+08,5.40356e+07,1.30409e+08,2.41114e+07
24, 2,9.72893e+08,2.54216e+07,3.9461e+08,4.41398e+07,5.6598e+07,1.91078e+07,5.33047e+07,1.97683e+08,2.92588e+07
25, 3,9.262e+08,2.81403e+07,3.79113e+08,3.63869e+07,5.51725e+07,1.76275e+07,5.61721e+07,1.7855e+08,3.3362e+07
26, 3,7.47952e+08,2.66922e+07,4.23648e+08,3.38648e+07,8.78268e+07,2.03265e+07,5.81742e+07,2.2686e+08,3.94757e+07
27, 3,8.51965e+08,3.40119e+07,3.88082e+08,3.41301e+06,7.15293e+07,1.33994e+07,5.86095e+07,2.01806e+08,3.60874e+07
28, 3,8.09108e+08,3.37696e+07,4.21721e+08,2.09358e+06,5.96732e+07,1.26946e+07,5.60304e+07,1.99953e+08,3.45728e+07
29, 3,8.54168e+08,4.46886e+07,4.23643e+08,2.84455e+06,4.13311e+07,1.22852e+07,5.88543e+07,2.40658e+08,3.89002e+07
30, 3,8.52222e+08,4.46055e+07,4.35548e+08,3.77804e+06,5.93497e+07,1.2351e+07,6.44249e+07,3.33137e+08,4.41846e+07
31, 3,8.88756e+08,4.0843e+07,4.06976e+08,4.61962e+06,5.89423e+07,1.05458e+07,6.05275e+07,4.05379e+08,4.7045e+07
32, 3,9.49268e+08,5.07331e+07,3.7401e+08,5.04692e+06,4.80496e+07,9.13735e+06,5.9383e+07,4.31759e+08,5.01539e+07
33, 3,1.00692e+09,6.54609e+07,3.34838e+08,4.84481e+06,3.53176e+07,8.518e+06,5.97688e+07,4.23651e+08,5.2874e+07
34, 3,1.0559e+09,6.90622e+07,2.91198e+08,4.22813e+06,2.54227e+07,7.58864e+06,5.93989e+07,4.22774e+08,5.56301e+07
35, 3,1.10935e+09,8.19759e+07,2.56807e+08,4.06251e+06,1.75404e+07,7.16451e+06,6.33555e+07,4.29655e+08,5.94137e+07
