Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
108302,1,1000,H,Ecto,1.54373e+06
108302,1,10000,H,Ecto,1.3953e+07
108302,1,1000,H,Endo,0.00835774
108302,1,10000,H,Endo,2.13005e+09
108302,1,1000,O,Ecto,475187
108302,1,10000,O,Ecto,5.07162e+07
108302,1,1000,O,Endo,5.47481e+09
108302,1,10000,O,Endo,4.0189e+08
108302,1,1000,C,Ecto,5.4845e+08
108302,1,10000,C,Ecto,3.17843e+09
81987.1,2,1000,H,Ecto,56936.5
81987.1,2,10000,H,Ecto,99297.7
81987.1,2,1000,H,Endo,3.89232e+06
81987.1,2,10000,H,Endo,2.63297e+06
81987.1,2,1000,O,Ecto,19193.3
81987.1,2,10000,O,Ecto,1667.92
81987.1,2,1000,O,Endo,7.49833e+07
81987.1,2,10000,O,Endo,26022.9
81987.1,2,1000,C,Ecto,2.65813e+06
81987.1,2,10000,C,Ecto,1.56572e+07
81987.1,2,100000,C,Endo,13434.9
469.869,2,10,H,Ecto,4120.97
469.869,2,100,H,Ecto,11853.5
469.869,2,1000,H,Ecto,195.203
469.869,2,100,H,Endo,308957
469.869,2,1000,H,Endo,5085.88
469.869,2,10000,H,Endo,122.862
469.869,2,100,O,Ecto,4513.11
469.869,2,1000,O,Ecto,95.4411
469.869,2,100,O,Endo,31853
469.869,2,1000,O,Endo,25837.3
469.869,2,100,C,Ecto,876549
469.869,2,1000,C,Ecto,168.777
469.869,2,10000,C,Ecto,186.391
661.704,2,10,H,Ecto,100859
661.704,2,100,H,Ecto,130347
661.704,2,1000,H,Ecto,84.8029
661.704,2,100,H,Endo,1.07195e+07
661.704,2,1000,H,Endo,66971.6
661.704,2,10000,H,Endo,244.334
661.704,2,100,O,Ecto,49328.7
661.704,2,1000,O,Ecto,1039.41
661.704,2,100,O,Endo,751831
661.704,2,1000,O,Endo,533589
661.704,2,100,C,Ecto,9.09287e+07
661.704,2,1000,C,Ecto,17060.7
661.704,2,10000,C,Ecto,5678.44
2348.74,2,10,H,Ecto,1.16672e+07
2348.74,2,100,H,Ecto,5.73175e+07
2348.74,2,1000,H,Ecto,6.93145e+06
2348.74,2,100,H,Endo,3.613e+08
2348.74,2,1000,H,Endo,1.69298e+07
2348.74,2,10000,H,Endo,9.47293e+06
2348.74,2,100,O,Ecto,1.02042e+08
2348.74,2,1000,O,Ecto,5.10045e+06
2348.74,2,100,O,Endo,9.73498e+07
2348.74,2,1000,O,Endo,1.00317e+08
2348.74,2,100,C,Ecto,1.38984e+08
2348.74,2,1000,C,Ecto,2.03709e+07
2348.74,2,10000,C,Ecto,6.04467e+06
7444.64,2,100,H,Ecto,6.38684e+07
7444.64,2,1000,H,Ecto,3.55699e+08
7444.64,2,10000,H,Ecto,82168.9
7444.64,2,100,H,Endo,605549
7444.64,2,1000,H,Endo,2.65977e+10
7444.64,2,10000,H,Endo,1.19272e+07
7444.64,2,100,O,Ecto,4.72449e+07
7444.64,2,1000,O,Ecto,1.60577e+07
7444.64,2,100,O,Endo,2.32935e+09
7444.64,2,1000,O,Endo,2.16995e+09
7444.64,2,10000,O,Endo,72737.1
7444.64,2,100,C,Ecto,2.19748e+07
7444.64,2,1000,C,Ecto,1.33934e+08
7444.64,2,10000,C,Ecto,5.36325e+07
32746.7,2,100,H,Ecto,781300
32746.7,2,1000,H,Ecto,1.62002e+07
32746.7,2,10000,H,Ecto,1.51591e+06
32746.7,2,1000,H,Endo,6.77174e+09
32746.7,2,10000,H,Endo,76089.6
32746.7,2,100,O,Ecto,1087.67
32746.7,2,1000,O,Ecto,9.23612e+06
32746.7,2,100,O,Endo,3.56832e+07
32746.7,2,1000,O,Endo,2.15912e+09
32746.7,2,10000,O,Endo,4.31872e+06
32746.7,2,100,C,Ecto,370626
32746.7,2,1000,C,Ecto,3.28089e+08
32746.7,2,10000,C,Ecto,1.61738e+08
5045.03,2,10,H,Ecto,1.82111e+06
5045.03,2,100,H,Ecto,3.69821e+07
5045.03,2,1000,H,Ecto,4.7329e+06
5045.03,2,100,H,Endo,2.24574e+08
5045.03,2,1000,H,Endo,1.35819e+07
5045.03,2,10000,H,Endo,1.06493e+06
5045.03,2,100,O,Ecto,3.57801e+07
5045.03,2,1000,O,Ecto,1.46871e+06
5045.03,2,100,O,Endo,2.82148e+07
5045.03,2,1000,O,Endo,3.53081e+07
5045.03,2,100,C,Ecto,7.88711e+07
5045.03,2,1000,C,Ecto,3.64247e+06
5045.03,2,10000,C,Ecto,1.04351e+06
899.92,2,10,H,Ecto,211682
899.92,2,100,H,Ecto,2262.43
899.92,2,100,H,Endo,31470.5
899.92,2,1,O,Ecto,19555.5
899.92,2,10,O,Ecto,1212.01
899.92,2,100,O,Endo,1033.15
899.92,2,1000,O,Endo,108.625
899.92,2,10,C,Ecto,8.78114e-06
899.92,2,100,C,Ecto,1.37338e+07
2491.9,2,10,H,Ecto,309664
2491.9,2,100,H,Ecto,1007.42
2491.9,2,1,O,Ecto,489536
2491.9,2,10,O,Ecto,105495
2491.9,2,100,O,Endo,599.883
2491.9,2,10,C,Ecto,1.2665e-10
2491.9,2,100,C,Ecto,1.93036e+07
639.597,2,10,H,Ecto,770.461
639.597,2,1,O,Ecto,1.51913e+06
639.597,2,10,O,Ecto,4287.89
639.597,2,10,C,Ecto,1.17727e-10
639.597,2,100,C,Ecto,5.73088
4958.57,2,10,H,Ecto,3.77633e+06
4958.57,2,100,H,Ecto,391520
4958.57,2,1000,H,Ecto,17.7013
4958.57,2,100,H,Endo,371102
4958.57,2,1000,H,Endo,5964.59
4958.57,2,10,O,Ecto,18574.2
4958.57,2,100,O,Ecto,1266.93
4958.57,2,1000,O,Ecto,8.26239
4958.57,2,100,O,Endo,81148.5
4958.57,2,1000,O,Endo,16232.3
4958.57,2,100,C,Ecto,1.98039e+08
469.869,2,10,H,Ecto,849828
469.869,2,100,H,Ecto,3096.59
469.869,2,1,O,Ecto,371734
469.869,2,10,O,Ecto,132028
469.869,2,100,O,Endo,1825.12
469.869,2,10,C,Ecto,1.04137e-10
469.869,2,100,C,Ecto,4.20638e+07
35636,2,10,H,Ecto,820.153
35636,2,100,H,Ecto,3.93164e+06
35636,2,1000,H,Ecto,5.40718e+06
35636,2,10000,H,Ecto,1096.67
35636,2,100,H,Endo,805241
35636,2,1000,H,Endo,8.23852e+07
35636,2,10000,H,Endo,333470
35636,2,100,O,Ecto,1.65146e+06
35636,2,1000,O,Ecto,291935
35636,2,100,O,Endo,2.05951e+07
35636,2,1000,O,Endo,4.11915e+06
35636,2,100,C,Ecto,67925.4
