PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO5,R1_F1_m1f1_P1_Y24_UO127,R1_F1_m1f1_P1_Y26_UO107,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.48004150390625,1,P0_CV0,1,0,2,1,1,0,2,2,0,2,0,1,1,2,0,0,2,0,2,1,1,0,2,0,2,0,2,0,2,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO6,R1_F1_m1f1_P1_Y24_UO127,R1_F1_m1f1_P1_Y26_UO107,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.48004150390625,1,P0_CV0,1,0,2,1,1,0,2,2,0,2,0,1,1,2,0,1,1,0,2,0,2,0,2,0,2,0,2,0,2,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO7,R1_F1_m1f1_P1_Y25_UO12,R1_F1_m1f1_P1_Y26_UO57,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.46856689453125,1,P0_CV0,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,2,0,2,0,2,0,0,2,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO11,R1_F1_m1f1_P1_Y26_UO18,R1_F1_m1f1_P1_Y26_UO66,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4710235595703125,1,P0_CV0,1,0,2,2,0,0,2,2,0,2,0,0,2,2,0,1,1,2,0,0,2,0,2,2,0,2,0,2,0,1,1,1,1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO13,R1_F1_m1f1_P1_Y26_UO18,R1_F1_m1f1_P1_Y26_UO66,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4710235595703125,1,P0_CV0,1,0,2,2,0,0,2,2,0,2,0,0,2,1,1,1,1,2,0,0,2,0,2,2,0,1,1,1,1,1,1,2,0
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO17,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y25_UO45,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.45196533203125,1,P0_CV0,1,0,2,1,1,2,0,2,0,1,1,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,1,1,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO18,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y25_UO45,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.45196533203125,1,P0_CV0,1,1,1,2,0,1,1,2,0,2,0,1,1,2,0,0,2,1,1,1,1,0,2,1,1,1,1,1,1,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO31,R1_F1_m1f1_P1_Y26_UO58,R1_F1_m1f1_P1_Y26_UO57,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4537353515625,1,P0_CV0,1,2,0,0,2,1,1,0,2,2,0,0,2,1,1,0,2,2,0,0,2,2,0,1,1,1,1,1,1,0,2,2,0
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO63,R1_F1_m1f1_P1_Y25_UO12,R1_F1_m1f1_P1_Y25_UO45,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.47613525390625,1,P0_CV0,1,0,2,1,1,2,0,2,0,1,1,0,2,2,0,0,2,0,2,1,1,0,2,2,0,1,1,0,2,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO65,R1_F1_m1f1_P1_Y25_UO12,R1_F1_m1f1_P1_Y25_UO45,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.47613525390625,1,P0_CV0,1,1,1,2,0,2,0,2,0,1,1,1,1,2,0,1,1,1,1,1,1,0,2,2,0,1,1,0,2,1,1,0,2
1,10400.0,6900.0,RD1_F1_m1f1_P1_Y28_UO98,R1_F1_m1f1_P1_Y25_UO12,R1_F1_m1f1_P1_Y25_UO13,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4833984375,1,P0_CV0,1,1,1,2,0,1,1,2,0,0,2,2,0,2,0,0,2,1,1,2,0,0,2,2,0,0,2,2,0,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO99,R1_F1_m1f1_P1_Y25_UO12,R1_F1_m1f1_P1_Y25_UO13,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4833984375,1,P0_CV0,1,0,2,2,0,1,1,2,0,0,2,0,2,2,0,0,2,2,0,2,0,0,2,2,0,2,0,0,2,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO100,R1_F1_m1f1_P1_Y26_UO131,R1_F1_m1f1_P1_Y26_UO32,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4676971435546875,1,P0_CV0,1,1,1,1,1,0,2,2,0,2,0,1,1,0,2,1,1,0,2,2,0,0,2,1,1,0,2,0,2,1,1,1,1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO107,R1_F1_m1f1_P1_Y26_UO76,R1_F1_m1f1_P1_Y26_UO107,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.461944580078125,1,P0_CV0,1,0,2,2,0,1,1,2,0,2,0,1,1,2,0,0,2,1,1,1,1,0,2,2,0,0,2,0,2,1,1,1,1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO108,R1_F1_m1f1_P1_Y26_UO76,R1_F1_m1f1_P1_Y26_UO107,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.461944580078125,1,P0_CV0,1,0,2,1,1,1,1,2,0,2,0,0,2,2,0,0,2,1,1,0,2,0,2,1,1,0,2,0,2,1,1,1,1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO109,R1_F1_m1f1_P1_Y26_UO76,R1_F1_m1f1_P1_Y26_UO107,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.461944580078125,1,P0_CV0,1,1,1,1,1,1,1,2,0,2,0,0,2,2,0,0,2,1,1,0,2,0,2,1,1,1,1,0,2,2,0,1,1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO110,R1_F1_m1f1_P1_Y26_UO76,R1_F1_m1f1_P1_Y26_UO107,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.461944580078125,1,P0_CV0,1,1,1,1,1,0,2,2,0,2,0,1,1,2,0,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO115,R1_F1_m1f1_P1_Y25_UO22,R1_F1_m1f1_P1_Y26_UO107,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4810791015625,1,P0_CV0,1,0,2,2,0,1,1,1,1,2,0,0,2,2,0,0,2,0,2,0,2,0,2,2,0,2,0,1,1,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO116,R1_F1_m1f1_P1_Y25_UO22,R1_F1_m1f1_P1_Y26_UO107,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4810791015625,1,P0_CV0,1,0,2,2,0,1,1,2,0,2,0,1,1,2,0,0,2,0,2,0,2,0,2,1,1,0,2,1,1,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO117,R1_F1_m1f1_P1_Y25_UO22,R1_F1_m1f1_P1_Y26_UO107,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4810791015625,1,P0_CV0,1,0,2,2,0,1,1,1,1,2,0,1,1,1,1,0,2,0,2,1,1,0,2,2,0,1,1,1,1,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO118,R1_F1_m1f1_P1_Y25_UO22,R1_F1_m1f1_P1_Y26_UO107,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4810791015625,1,P0_CV0,1,0,2,1,1,1,1,2,0,2,0,0,2,1,1,0,2,0,2,0,2,0,2,2,0,0,2,1,1,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO125,R1_F1_m1f1_P1_Y25_UO22,R1_F1_m1f1_P1_Y26_UO148,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4693603515625,1,P0_CV0,1,1,1,2,0,1,1,0,2,1,1,1,1,1,1,0,2,0,2,1,1,0,2,1,1,2,0,1,1,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO126,R1_F1_m1f1_P1_Y25_UO12,R1_F1_m1f1_P1_Y25_UO13,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4833984375,1,P0_CV0,1,0,2,2,0,1,1,2,0,0,2,2,0,2,0,0,2,2,0,2,0,0,2,2,0,0,2,1,1,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO127,R1_F1_m1f1_P1_Y25_UO12,R1_F1_m1f1_P1_Y25_UO13,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.4833984375,1,P0_CV0,1,0,2,2,0,1,1,2,0,0,2,0,2,2,0,0,2,2,0,2,0,0,2,2,0,1,1,0,2,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO137,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y23_UO67,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.45074462890625,1,P0_CV0,1,0,2,0,2,2,0,2,0,1,1,1,1,0,2,0,2,1,1,2,0,0,2,0,2,2,0,0,2,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO138,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y23_UO67,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.45074462890625,1,P0_CV0,1,0,2,1,1,0,2,2,0,2,0,0,2,1,1,0,2,2,0,2,0,0,2,0,2,1,1,0,2,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO139,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y23_UO67,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.45074462890625,1,P0_CV0,1,0,2,1,1,1,1,2,0,1,1,1,1,1,1,0,2,2,0,2,0,0,2,1,1,1,1,0,2,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO140,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y23_UO67,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.45074462890625,1,P0_CV0,1,0,2,1,1,1,1,2,0,1,1,1,1,1,1,0,2,1,1,2,0,0,2,0,2,1,1,1,1,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO141,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y23_UO67,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.45074462890625,1,P0_CV0,1,0,2,1,1,2,0,2,0,1,1,1,1,1,1,0,2,1,1,2,0,0,2,0,2,2,0,1,1,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO142,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y23_UO67,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.45074462890625,1,P0_CV0,1,0,2,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,2,0,0,2,1,1,1,1,0,2,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y28_UO145,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y26_UO0,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.439422607421875,1,P0_CV0,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,1,1,2,0,1,1,0,2,2,0,2,0,0,2,2,0,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y27_UO98,R1_F1_m1f1_P1_Y24_UO15,R1_F1_m1f1_P1_Y25_UO92,FXX,2,31.0,1,0,1.975,0,0,0,-9999.0,0.442718505859375,1,P0_CV0,1,0,2,0,2,2,0,2,0,2,0,0,2,1,1,1,1,1,1,1,1,0,2,2,0,2,0,2,0,1,1,1,1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y27_UO140,R1_F1_m1f1_P1_Y25_UO19,R1_F1_m1f1_P1_Y25_UO13,FXX,2,31.0,1,0,1.0,0,0,0,-9999.0,0.48419189453125,1,P0_CV0,1,0,2,2,0,1,1,1,1,0,2,0,2,2,0,0,2,1,1,2,0,0,2,1,1,0,2,2,0,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y27_UO9,R1_F1_m1f1_P1_Y24_UO87,R1_F1_m1f1_P1_Y25_UO3,MXY,2,31.0,1,0,0.0,0,0,0,-9999.0,0.479583740234375,1,P0_CV0,1,2,0,2,0,1,1,1,1,0,2,1,1,1,1,0,2,1,1,0,2,0,2,1,1,2,0,1,1,1,1,0,2
1,10400.0,6900.0,R1_F1_m1f1_P1_Y27_UO25,R1_F1_m1f1_P1_Y25_UO19,R1_F1_m1f1_P1_Y24_UO9,MXY,2,31.0,1,0,0.0,0,0,0,-9999.0,0.484527587890625,1,P0_CV0,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,1,1,1,2,0,0,2,1,1,1,1,1,1,0,2,1,1
1,10400.0,6900.0,R1_F1_m1f1_P1_Y27_UO32,R1_F1_m1f1_P1_Y24_UO136,R1_F1_m1f1_P1_Y24_UO119,FXX,2,31.0,1,0,0.0,0,0,0,-9999.0,0.45965576171875,1,P0_CV0,1,0,2,1,1,0,2,2,0,1,1,1,1,2,0,2,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0,1,1
