FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.90925e+06,361550
0,1,10,1.78164e+08,2.30523e+08
0,10,100,3.40909e+07,3.11509e+08
0,100,1000,5.06381e+06,8.34794e+07
0,1000,10000,47270.4,7.70254e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,10068.4,752433
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.04894e+07,1.47684e+06
2,1,10,2.64871e+07,1.06307e+08
2,10,100,3.85771e+07,1.51556e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,6.09351e+08,2.5489e+06
3,0.1,1,8.08349e+07,1.77756e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.11295e+06,10482.1
4,0.1,1,6.58646e+06,575186
4,1,10,335508,231009
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.92832e+12,1.49779e+09
5,0.01,0.1,1.68472e+09,1.1452e+07
5,0.1,1,3.91823e+07,1.6729e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.31891e+07,569899
6,0.1,1,1.69507e+07,1.54481e+06
6,1,10,7.19983e+07,3.20586e+07
6,10,100,3.51125e+06,2.43227e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.07565e+07,2.05518e+06
7,1,10,2.63933e+07,1.3468e+08
7,10,100,4.46866e+07,2.46607e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.11942e+07,2.30647e+06
8,1,10,6.27461e+06,1.27252e+07
8,10,100,2.84195e+06,8.30081e+06
8,100,1000,0,0
8,1000,10000,0,0
