FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.63563e+08,2.10995e+08
0,1,10,3.08381e+09,3.4785e+08
0,10,100,2.99536e+07,4.78821e+07
0,100,1000,246416,1.0219e+08
0,1000,10000,76586.4,6.47594e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,23082.9,226775
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.97722e+08,1.4714e+08
2,1,10,1.14443e+09,2.03481e+08
2,10,100,2.63716e+06,2.29851e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.289e+08,3.32717e+06
3,0.1,1,2.9676e+08,1.27345e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,4.2791e+08,3.15491e+06
4,0.1,1,1.93951e+07,4.10865e+06
4,1,10,4.17821e+06,3.54905e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.86209e+11,1.33264e+09
5,0.01,0.1,8.18771e+09,1.94766e+07
5,0.1,1,1.48598e+08,3.60386e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.99747e+07,473925
6,0.1,1,1.41112e+08,1.25967e+07
6,1,10,1.39315e+07,3.15714e+07
6,10,100,2.25826e+06,1.64666e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.67677e+09,1.29794e+08
7,1,10,1.02322e+08,3.82889e+07
7,10,100,3.3764e+07,5.62916e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,9.53574e+07,1.7439e+07
8,1,10,4.88155e+07,1.51255e+07
8,10,100,386890,8.99799e+06
8,100,1000,0,0
8,1000,10000,0,0
