FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,452014,885861
0,1,10,7.54478e+07,2.96262e+08
0,10,100,3.08875e+07,2.64959e+08
0,100,1000,113941,8.8015e+07
0,1000,10000,60245,8.72695e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,11381,902018
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,8.97377e+06,2.32697e+06
2,1,10,3.15555e+07,1.88303e+08
2,10,100,2.466e+06,1.37245e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.45172e+07,1.12113e+06
3,0.1,1,1.35295e+07,1.90408e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,550857,12445.4
4,0.1,1,5.08455e+06,385825
4,1,10,589170,221590
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,5.29305e+12,1.46705e+09
5,0.01,0.1,5.5626e+07,4.25207e+06
5,0.1,1,1.72966e+06,2.23731e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.30455e+06,507788
6,0.1,1,3.45553e+06,1.89085e+06
6,1,10,1.03833e+07,3.34779e+07
6,10,100,1.99433e+06,2.32709e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.42025e+07,2.53357e+06
7,1,10,3.15054e+07,1.37192e+08
7,10,100,4.58634e+07,2.46895e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.42627e+06,1.09975e+06
8,1,10,8.22006e+06,1.45243e+07
8,10,100,207966,1.06006e+07
8,100,1000,0,0
8,1000,10000,0,0
