FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.73857e+08,1.54615e+07
0,1,10,9.32219e+08,2.59826e+08
0,10,100,4.88782e+07,2.89098e+08
0,100,1000,3.97493e+06,8.31184e+07
0,1000,10000,53432.5,8.21689e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,11044.6,908458
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.85619e+07,1.99249e+06
2,1,10,3.73326e+08,1.82475e+08
2,10,100,5.70747e+07,1.5112e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,7.37679e+08,1.16947e+06
3,0.1,1,1.82405e+07,1.6576e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,239795,5141.8
4,0.1,1,4.70282e+06,342973
4,1,10,376618,144504
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,5.12981e+12,1.45616e+09
5,0.01,0.1,3.3642e+09,4.89321e+06
5,0.1,1,6.37255e+07,1.55891e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.96292e+07,580543
6,0.1,1,2.25661e+07,1.56492e+06
6,1,10,1.00118e+07,3.13459e+07
6,10,100,3.65115e+06,2.35002e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.34181e+07,1.7408e+06
7,1,10,2.81937e+07,1.24513e+08
7,10,100,6.53782e+07,2.36648e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.56801e+07,3.56845e+06
8,1,10,7.02634e+06,1.16752e+07
8,10,100,6.54424e+06,1.0601e+07
8,100,1000,0,0
8,1000,10000,0,0
