FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.55261e+09,1.34172e+08
0,1,10,2.84729e+09,4.04592e+08
0,10,100,4.49874e+07,8.09989e+07
0,100,1000,232066,1.14868e+08
0,1000,10000,72126.4,7.04738e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,13625.5,162221
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.90146e+08,1.36605e+08
2,1,10,4.57881e+08,2.20756e+08
2,10,100,2.47579e+06,4.11907e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,9.79627e+08,3.23551e+06
3,0.1,1,4.19968e+07,5.17746e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.07625e+07,778880
4,0.1,1,2.56579e+07,4.40416e+06
4,1,10,3.5858e+06,7.74656e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.55581e+12,1.03626e+09
5,0.01,0.1,6.41022e+08,2.66207e+06
5,0.1,1,1.21254e+08,5.12666e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.31652e+06,450906
6,0.1,1,1.302e+08,1.65763e+07
6,1,10,1.15667e+07,3.42552e+07
6,10,100,2.58263e+06,1.88044e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,8.10723e+08,1.22173e+08
7,1,10,1.73776e+08,7.65222e+07
7,10,100,8.31262e+07,9.22778e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.03999e+08,2.60639e+07
8,1,10,5.12634e+07,2.22084e+07
8,10,100,364255,9.90003e+06
8,100,1000,0,0
8,1000,10000,0,0
