GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.38024e+10,0,0,0
0,0,406028,1.01495e+10,0,0,0
0,0,1.45505e+06,1.19953e+10,0,0,0
0,0,25792.9,5.05663e+08,0,0,0
0,0,2413.42,4.06365e+09,0,0,0
0,0,463.752,1.31554e+10,0,0,0
0,0,10878.2,5.11814e+09,0,0,0
0,0,1133.91,6.74844e+10,0,0,0
0,0,4266.56,1.17728e+10,0,0,0
0,0,27348.2,5.79049e+09,0,0,0
0,0,2413.42,2.6019e+10,0,0,0
0,0,25792.9,2.58697e+09,0,0,0
0,0,485.172,6.08296e+09,0,0,0
0,0,454.212,1.06056e+10,0,0,0
0,0,10878.2,9.09646e+09,0,0,0
0,0,4416.62,2.17702e+11,0,0,0
0,0,2437.89,0,0,0,0
0,0,463.752,0,0,0,0
0,1,89428.7,0,1.75762e+09,1.54569e+10,4.92021e+09
0,2,2556.96,2.96162e+08,1.08937e+09,2.09852e+08,1.65728e+07
0,2,81987.1,2.07016e+09,2.6757e+06,3.50631e+07,8.7452e+07
0,2,4895.17,1.45909e+09,5.62659e+09,4.82294e+08,6.09281e+07
0,2,620.21,3.76673e+09,1.08064e+10,6.29699e+08,1.13272e+08
0,2,2638.87,6.3294e+10,2.07048e+10,6.87636e+09,8.37916e+08
0,2,26501.5,6.21254e+09,1.36913e+09,3.94203e+08,9.71416e+08
0,2,8872.96,1.90686e+10,4.58878e+10,5.74736e+09,5.83227e+08
0,2,979.262,2.85391e+09,1.82967e+07,1.15499e+07,1.0317e+07
0,2,2772.35,4.86107e+09,4.41297e+08,1.19415e+08,9.58283e+07
0,2,576.844,6.03631e+10,2.70047e+10,4.52844e+09,2.19495e+09
0,2,8895.84,8.03924e+08,1.16396e+08,4.87042e+07,1.7688e+07
0,2,909.154,1.18902e+09,265802,248085,532185
0,2,27051.3,9.50282e+08,3.59559e+08,2.79442e+08,1.09172e+07
0,2,620.21,0,0,0,0
0,2,2529.15,0,0,0,0
0,2,4895.17,0,0,0,0
0,3,274.173,4.35483e+09,0,0,0
0,3,465.002,4.24494e+09,0,0,0
0,3,145.961,1.01397e+08,0,0,0
0,3,18.2776,2.31082e+08,0,0,0
0,3,65.4427,2.92218e+08,0,0,0
0,3,36.6244,2.66379e+08,0,0,0
0,3,18.2776,0,0,0,0
0,4,39.6329,0,0,86.5862,0
0,4,719.388,0,2.23143e+08,9.99615e+07,1.73875e+08
0,4,261.953,0,5.94708e+06,2.29744e+07,80.6089
0,4,1536.21,0,0,0,0
0,5,83.3598,3.1687e+08,39045.6,20764.4,39004.9
0,5,658.412,8.80632e+09,2.34609e+07,2.82779e+07,1.71801e+07
0,5,2.55606,2.42925e+08,0,214.513,0
0,5,15.3792,5284.08,0,0.0135686,6.90201e-14
0,5,2.46969,9.25102e+06,0,0,0
0,5,2.47929,0,0,0,0
0,5,21.7808,0,0,0,0
0,5,3.09106,0,0,0,0
0,6,8001.09,6.96917e+06,0,0,0
0,6,59102.4,9.86504e+08,0,0,0
0,6,11991.1,7.95899e+07,0,0,0
0,6,2843.29,2.61418e+09,0,0,0
0,6,420.769,9.06493e+06,0,0,0
0,6,7923.45,1.32994e+08,0,0,0
0,6,843.664,3.18544e+09,0,0,0
0,6,11948.9,1.09873e+09,0,0,0
0,6,2459.61,7.52218e+09,0,0,0
0,6,397.4,6.05351e+08,0,0,0
0,6,65.4634,2.11085e+08,0,0,0
0,6,9015.38,2.63346e+07,0,0,0
0,6,423.028,2.00367e+07,0,0,0
0,6,11910.4,1.37468e+08,0,0,0
0,6,815.027,5.5685e+09,0,0,0
0,6,2870.01,0,0,0,0
0,7,10582.5,0,5.88988e+08,1.21295e+08,3.04323e+07
0,7,29259.5,0,4.65838e+07,3.7961e+07,1.49189e+09
0,7,389.559,0,1.64373e+08,1.28086e+07,2.56888e+06
0,7,221.53,0,1.82513e+09,1.05148e+09,5.89688e+08
0,7,14973,0,4.13446e+10,4.77408e+09,7.40475e+08
0,7,871.292,0,1.02314e+10,3.99913e+09,1.8363e+09
0,7,10873.2,0,3.91848e+10,9.55141e+09,9.3857e+08
0,7,1872.88,0,2.098e+10,1.30495e+10,1.46978e+09
0,7,10831.5,0,3.40554e+09,2.51057e+09,4.28973e+08
0,7,8063.39,0,2.52382e+10,1.44704e+10,7.70872e+08
0,7,11037.2,0,5.51333e+08,4.60051e+08,3.52636e+08
0,7,1741.37,0,1.66232e+09,8.37859e+08,4.31659e+08
0,7,7498.23,0,8.2306e+08,5.81942e+08,7.38677e+07
0,7,29259.5,0,3.15345e+09,6.44507e+08,3.47267e+07
0,7,208.154,0,3.47127e+07,3.79168e+07,668.782
0,7,7455.36,0,0,0,0
0,7,389.559,0,0,0,0
0,7,791.516,0,0,0,0
0,8,41270.4,2.61916e+08,2.22998e+07,8.21729e+06,5.73432e+07
0,8,3645,8.35282e+06,4.49978e+07,5.42195e+06,436147
0,8,16203.9,1.26252e+08,1.38215e+07,6.50703e+06,2.26771e+07
0,8,6847.92,8.30814e+07,2.64575e+08,2.58532e+07,2.71334e+06
0,8,783.755,3.93945e+08,5.10314e+08,1.29662e+08,6.07293e+06
0,8,3778.43,5.75351e+08,1.26835e+08,3.8881e+07,1.15041e+07
0,8,7019.7,5.38844e+08,9.77514e+08,2.87027e+08,4.47207e+07
0,8,789.778,4.06268e+09,1.46689e+07,5.75273e+07,7.3013e+06
0,8,6883.51,2.42707e+09,2.6796e+08,1.33405e+08,8.35725e+07
0,8,16203.9,2.15537e+08,1.48912e+08,7.7514e+07,1.05682e+07
