FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.71561e+09,1.36656e+08
0,1,10,1.93018e+09,4.39555e+08
0,10,100,4.14817e+06,3.32869e+07
0,100,1000,254646,9.65295e+07
0,1000,10000,78957.6,6.20377e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.15208e+06,3.79006e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.58983e+09,1.54791e+08
2,1,10,6.01062e+08,1.7201e+08
2,10,100,1.71327e+06,1.76367e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.15152e+08,3.71965e+06
3,0.1,1,1.58393e+08,8.74274e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,6.2885e+06,27366.7
4,0.1,1,3.87398e+08,2.1562e+07
4,1,10,8.76758e+06,3.99166e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.32983e+07,63904.3
5,0.01,0.1,3.33917e+07,545779
5,0.1,1,2.63835e+08,2.5384e+07
5,1,10,4.3867e+06,500963
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.07299e+07,82565.4
6,0.1,1,1.87136e+07,1.16642e+07
6,1,10,1.12346e+07,2.78489e+07
6,10,100,2.43131e+06,1.33664e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.08951e+09,6.65708e+07
7,1,10,5.13239e+07,2.32853e+07
7,10,100,9.70416e+07,8.01322e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.63546e+08,2.08649e+07
8,1,10,1.58013e+07,1.05172e+07
8,10,100,306155,6.68655e+06
8,100,1000,0,0
8,1000,10000,0,0
