Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
2390.06,1,10,H,Ecto,1.22413e+10
2390.06,1,100,H,Ecto,1.21672e+10
2390.06,1,1000,H,Ecto,4.09179e+07
2390.06,1,10,H,Endo,2.43692e+08
2390.06,1,100,H,Endo,1.41555e+09
2390.06,1,1000,H,Endo,2.26797e+06
2390.06,1,10,O,Ecto,3.51364e+09
2390.06,1,100,O,Ecto,7.67171e+09
2390.06,1,1000,O,Ecto,1.26222e+08
2390.06,1,100,O,Endo,8.72983e+08
2390.06,1,1000,O,Endo,3.71068e+07
2390.06,1,10,C,Ecto,1.22525e+10
2390.06,1,100,C,Ecto,1.25235e+10
2390.06,1,1000,C,Ecto,1.23036e+07
2390.06,1,100,C,Endo,3.84485e+06
2390.06,1,1000,C,Endo,6.30484e+06
284.583,1,1,H,Ecto,8.05219e+10
284.583,1,10,H,Ecto,1.50892e+10
284.583,1,100,H,Ecto,2.90216e+06
284.583,1,10,H,Endo,949939
284.583,1,100,H,Endo,559968
284.583,1,1,O,Ecto,3.95453e+10
284.583,1,10,O,Ecto,1.58922e+10
284.583,1,1,C,Ecto,1.8032e+10
284.583,1,10,C,Ecto,1.54826e+10
284.583,1,100,C,Ecto,2.6008e+06
133550,1,1000,H,Ecto,1.21608e+07
133550,1,10000,H,Ecto,2.56321e+08
133550,1,1000,H,Endo,1.92007e+06
133550,1,10000,H,Endo,3.54207e+08
133550,1,100000,H,Endo,5.28849e+06
133550,1,1000,O,Ecto,2.36455e+08
133550,1,10000,O,Ecto,1.89672e+08
133550,1,100,O,Endo,1.6868e+07
133550,1,1000,O,Endo,3.62199e+08
133550,1,10000,O,Endo,1.12153e+09
133550,1,1000,C,Ecto,4.01415e+07
133550,1,10000,C,Ecto,4.93645e+08
133550,1,1000,C,Endo,4.6071e+09
133550,1,10000,C,Endo,5.03544e+09
133550,1,100000,C,Endo,3.36223e+08
6891,1,10,H,Ecto,5.81741e+08
6891,1,100,H,Ecto,4.38154e+09
6891,1,1000,H,Ecto,7.05682e+08
6891,1,10000,H,Ecto,295.731
6891,1,100,H,Endo,1.27113e+09
6891,1,1000,H,Endo,1.8546e+08
6891,1,10000,H,Endo,584.429
6891,1,10,O,Ecto,5.66111e+08
6891,1,100,O,Ecto,5.68005e+09
6891,1,1000,O,Ecto,1.49358e+09
6891,1,100,O,Endo,4.45311e+09
6891,1,1000,O,Endo,7.16016e+08
6891,1,10,C,Ecto,4.38106e+08
6891,1,100,C,Ecto,7.74726e+09
6891,1,1000,C,Ecto,1.49441e+08
6891,1,100,C,Endo,6.71059e+08
6891,1,1000,C,Endo,1.50757e+08
6891,1,10000,C,Endo,13816.3
7796.08,1,10,H,Ecto,1.41658e+09
7796.08,1,100,H,Ecto,1.20696e+10
7796.08,1,1000,H,Ecto,1.16201e+09
7796.08,1,100,H,Endo,2.14227e+09
7796.08,1,1000,H,Endo,2.96961e+08
7796.08,1,10,O,Ecto,3.40532e+09
7796.08,1,100,O,Ecto,1.04112e+10
7796.08,1,1000,O,Ecto,1.12466e+09
7796.08,1,100,O,Endo,2.42743e+09
7796.08,1,1000,O,Endo,5.45488e+08
