Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
133550,1,10000,H,Endo,1.45685e+10
133550,1,100000,H,Endo,2.12873e+09
133550,1,1e+06,H,Endo,4.17315e+07
133550,1,10000,O,Endo,2.31099e+08
133550,1,10000,C,Ecto,3.84831e+08
133550,1,10000,C,Endo,3.49117e+08
6891,1,100,H,Ecto,4649.66
6891,1,1000,H,Ecto,7546.76
6891,1,10000,H,Ecto,8738
6891,1,100,H,Endo,57004.2
6891,1,1000,H,Endo,1.33153e+07
6891,1,10000,H,Endo,782584
6891,1,100,O,Ecto,540.193
6891,1,1000,O,Ecto,21625.5
6891,1,10000,O,Ecto,4868.79
6891,1,100,O,Endo,111277
6891,1,1000,O,Endo,86025.8
6891,1,100,C,Ecto,302.559
6891,1,1000,C,Ecto,24567.6
6891,1,10000,C,Ecto,1.0499e+08
6891,1,1000,C,Endo,9.30923e+06
6891,1,10000,C,Endo,4.30366e+08
7796.08,1,100,H,Ecto,56986.3
7796.08,1,1000,H,Ecto,8.46528e+07
7796.08,1,10000,H,Ecto,3.2935e+07
7796.08,1,100,H,Endo,1.7146e+06
7796.08,1,1000,H,Endo,2.27923e+08
7796.08,1,10000,H,Endo,1.03918e+08
7796.08,1,100,O,Ecto,27610.1
7796.08,1,1000,O,Ecto,4.99937e+07
7796.08,1,10000,O,Ecto,1.61765e+07
7796.08,1,100,O,Endo,7.57778e+06
7796.08,1,1000,O,Endo,2.78209e+08
7796.08,1,100,C,Ecto,30705.5
7796.08,1,1000,C,Ecto,2.36342e+07
7796.08,1,10000,C,Ecto,2.93142e+08
7796.08,1,1000,C,Endo,4.06677e+06
7796.08,1,10000,C,Endo,2.8525e+09
21263.8,1,1000,H,Ecto,1.0397e+08
21263.8,1,10000,H,Ecto,1.7842e+09
21263.8,1,10000,H,Endo,3.26669e+10
21263.8,1,100000,H,Endo,798375
21263.8,1,1000,O,Ecto,3.52974e+07
21263.8,1,1000,O,Endo,7.68528e+08
21263.8,1,10000,O,Endo,2.01172e+08
21263.8,1,10000,C,Ecto,9.67175e+08
21263.8,1,1000,C,Endo,485551
21263.8,1,10000,C,Endo,1.85279e+06
21263.8,1,100000,C,Endo,3.25385e+06
48710.5,1,10000,H,Ecto,1.4025e+07
48710.5,1,10000,H,Endo,7.04955e+09
48710.5,1,100000,H,Endo,1.03976e+08
48710.5,1,1e+06,H,Endo,302355
48710.5,1,10000,O,Endo,1.14378e+08
48710.5,1,10000,C,Ecto,2.33746e+08
48710.5,1,10000,C,Endo,1.49049e+08
48710.5,1,100000,C,Endo,3.00743e+08
8258.31,1,10,H,Ecto,8.0528e+06
8258.31,1,100,H,Ecto,4.00162e+07
8258.31,1,10,H,Endo,2.78394e+08
8258.31,1,100,H,Endo,2.81528e+09
8258.31,1,1000,H,Endo,8.23475e+09
8258.31,1,10,O,Ecto,1.64458e+07
8258.31,1,100,O,Ecto,9.25828e+06
8258.31,1,100,O,Endo,2.69705e+07
8258.31,1,1000,O,Endo,1.95498e+08
8258.31,1,10,C,Ecto,3.9378e+07
8258.31,1,100,C,Ecto,1.74465e+08
42668.5,1,100,H,Ecto,598222
42668.5,1,1000,H,Ecto,9.07985e+07
42668.5,1,10000,H,Ecto,8.56074e+07
42668.5,1,100,H,Endo,1.19384e+07
42668.5,1,1000,H,Endo,4.60497e+08
42668.5,1,10000,H,Endo,4.83868e+08
42668.5,1,100,O,Ecto,181441
42668.5,1,1000,O,Ecto,1.12527e+08
42668.5,1,10000,O,Ecto,3.69807e+07
42668.5,1,100,O,Endo,4.3806e+07
42668.5,1,1000,O,Endo,3.88467e+08
42668.5,1,100,C,Ecto,50211.4
42668.5,1,1000,C,Ecto,1.1334e+08
42668.5,1,10000,C,Ecto,8.39864e+08
42668.5,1,1000,C,Endo,5.73805e+07
42668.5,1,10000,C,Endo,4.69408e+10
1240.63,2,10,H,Ecto,160309
1240.63,2,100,H,Ecto,32409.3
1240.63,2,10,H,Endo,587.533
1240.63,2,100,H,Endo,239461
1240.63,2,1000,H,Endo,1.00701e+07
1240.63,2,10,O,Ecto,1746.88
1240.63,2,100,O,Ecto,11447.6
1240.63,2,1000,O,Ecto,2.12218
1240.63,2,100,O,Endo,330873
1240.63,2,1000,O,Endo,8.28667e+06
1240.63,2,10,C,Ecto,6473.4
1240.63,2,100,C,Ecto,81590.7
1240.63,2,1000,C,Ecto,396.017
1240.63,2,10000,C,Ecto,1196.34
1240.63,2,1000,C,Endo,3.82615e+06
1240.63,2,10000,C,Endo,2.11878e+06
2798.36,2,10,H,Ecto,35171.1
2798.36,2,100,H,Ecto,209324
2798.36,2,10,H,Endo,2294.36
2798.36,2,100,H,Endo,710154
2798.36,2,1000,H,Endo,1.41045e+06
2798.36,2,10000,H,Endo,814668
2798.36,2,10,O,Ecto,89.5284
2798.36,2,100,O,Ecto,6008.6
2798.36,2,1000,O,Ecto,2804.63
2798.36,2,100,O,Endo,335552
2798.36,2,1000,O,Endo,1.43038e+07
2798.36,2,100,C,Ecto,8918.94
2798.36,2,1000,C,Ecto,7213.35
2798.36,2,10000,C,Ecto,579904
