GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,25792.9,9.42226e+09,0,0,0
0,0,60014.4,3.38394e+10,0,0,0
0,0,16325,1.35926e+10,0,0,0
0,0,64826.3,6.79114e+09,0,0,0
0,0,162643,3.35859e+09,0,0,0
0,0,60.0878,2.18196e+08,0,0,0
0,0,234.925,1.12864e+08,0,0,0
0,0,170.512,5.88062e+06,0,0,0
0,0,3.89255e+06,5.02525e+09,0,0,0
0,0,18456.9,1.52414e+11,0,0,0
0,0,1352.97,3.96476e+10,0,0,0
0,0,294358,1.81215e+10,0,0,0
0,0,2659.46,1.55466e+11,0,0,0
0,0,436.667,3.06884e+08,0,0,0
0,0,170.512,5.40804e+07,0,0,0
0,0,165.598,4.01233e+07,0,0,0
0,0,58.6197,5.73771e+07,0,0,0
0,0,400.044,3.65441e+08,0,0,0
0,0,241.251,1.1963e+09,0,0,0
0,0,61.2092,4.02473e+08,0,0,0
0,0,448.804,7.20727e+08,0,0,0
0,0,172.676,1.94864e+07,0,0,0
0,0,220.585,3.11575e+08,0,0,0
0,1,133550,0,1.34433e+10,0,5.40025e+10
0,1,6891,0,3.33325e+09,2.02984e+09,1.27844e+09
0,1,7796.08,0,1.48599e+10,6.37094e+09,6.13267e+08
0,1,21263.8,0,3.70593e+10,6.4685e+09,4.18181e+10
0,1,48710.5,0,4.88677e+09,5.02026e+07,2.74957e+10
0,1,20986.2,0,6.24967e+09,6.47467e+09,1.24454e+10
0,2,1240.63,3.42695e+10,3.72902e+06,3.85811e+06,2.58229e+08
0,2,2798.36,1.69156e+10,63449.3,228522,9.30853e+08
0,2,519.353,1.50398e+08,11715.3,5854.38,8324.99
0,2,604.973,9.85374e+08,257581,204456,2.26987e+06
0,2,5146.41,4.79885e+10,1.85978e+06,2.92605e+06,7.53627e+08
0,2,25539.1,4.76063e+10,3.76043e+07,5.68243e+07,5.80198e+09
0,2,5106.18,3.12685e+08,32284.7,42076.3,127350
0,2,28994,1.07183e+10,5.293e+08,2.10744e+08,2.37528e+07
0,2,19993.1,3.07761e+09,110041,293217,933284
0,2,617.78,2.35114e+09,19303.6,47832.8,19.7871
0,3,124.417,556343,0,0,0
0,3,447.202,5.73727e+07,0,0,0
0,3,30.2274,9.36245e+07,0,0,0
0,3,51.7648,4.99667e+07,0,0,0
0,3,38.1756,2.65609e+07,0,0,0
0,3,5.50481,7.64498e+08,0,0,0
0,3,249.421,9.41824e+07,0,0,0
0,3,3.11787,1.08812e+10,0,0,0
0,4,349.543,0,1.17496e+07,1174.84,0
0,4,159.014,0,3.9005e+07,72528.4,0.0731418
0,4,80.4698,0,115157,305181,17.0241
0,4,302.448,0,55227.7,238552,36.9311
0,4,14.0563,0,890.421,0.00155272,0
0,5,425.109,1.09198e+07,546.307,280.517,144.298
0,5,1796.11,5.51927e+08,4392.4,119923,7.86315e+06
0,5,228.316,1.79283e+07,482.973,301.764,123.973
0,5,770.848,1.79764e+07,4078.85,3437.12,19940.2
0,5,1071.91,2.58207e+07,1087.32,953.065,2.60868
0,5,7.24668,1.0641e+08,871368,3990.47,0
0,5,6.42057,1.11205e+08,1.8859e+07,1024.71,0
0,5,1.86743,2.06714e+08,505114,4.24882e-08,0
0,5,62.4554,2.4067e+07,737.156,2375.9,0.000331178
0,5,5.57486,2908.22,2.04583,0,0
0,5,59.6388,3.11806e+07,8.65073e+06,10.4002,0
0,5,19.4997,7.6633e+07,42.6218,0,0
0,6,5656.25,1.51577e+10,0,0,0
0,6,25097.9,5.76212e+09,0,0,0
0,6,86.7848,3.57351e+07,0,0,0
0,6,620.706,289088,0,0,0
0,6,60781.2,3.43545e+09,0,0,0
0,6,376.068,3.99177e+07,0,0,0
0,6,5811.83,2.3794e+08,0,0,0
0,6,27455.4,1.19183e+10,0,0,0
0,6,320.259,4.55443e+07,0,0,0
0,6,89120.2,2.98408e+09,0,0,0
0,6,140.656,206581,0,0,0
0,6,86.7848,7.54055e+07,0,0,0
0,6,140.656,445589,0,0,0
0,7,1179.2,0,7.29061e+06,4.05157e+06,289714
0,7,10908.4,0,3.78552e+09,3.63475e+09,3.65706e+10
0,7,3296.03,0,7.95795e+06,9.26782e+06,2.39856e+07
0,7,402.924,0,205673,838674,92.5479
0,7,124.191,0,1670.3,11548.9,0.0178437
0,7,152.729,0,2.85302e+07,594089,14.6728
0,7,2401.32,0,61467.8,46971.9,128.882
0,7,379.933,0,4553.27,2375.91,0
0,7,28752,0,9.76987e+09,3.12421e+09,2.22243e+08
0,7,980.097,0,4431.96,15446.2,5.92743
0,7,311.792,0,6.77731e+06,184.197,0
0,7,6150.46,0,2.63635e+06,1.06927e+08,9.04451e+09
0,8,8640.56,8.96485e+09,242694,514714,1.37732e+08
0,8,1058.25,7.10156e+06,373.957,160.185,45.0584
0,8,601.893,4.20412e+07,6071.38,3900.09,6067.98
0,8,344.299,3.98197e+07,584.341,262.775,7.37914
0,8,208.158,2.00555e+07,827.983,425.925,4.57523
0,8,9726.63,1.39484e+09,66449.4,124299,1.34719e+07
0,8,32357.4,3.36458e+09,5736.22,269010,1.03532e+08
0,8,93.177,1.30483e+07,155.617,354.422,0.396269
0,8,75.559,1.40168e+07,300.791,445.927,0.0694578
