Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
133550,1,10000,H,Endo,1.19449e+09
133550,1,100000,H,Endo,7.48393e+09
133550,1,1e+06,H,Endo,1.04442e+09
133550,1,10000,C,Ecto,9.73499e+08
133550,1,10000,C,Endo,1.12156e+10
6891,1,100,H,Ecto,600099
6891,1,1000,H,Ecto,4.7936e+07
6891,1,10000,H,Ecto,4.52136e+07
6891,1,100,H,Endo,3.376e+07
6891,1,1000,H,Endo,1.31603e+09
6891,1,100,O,Ecto,717747
6891,1,1000,O,Ecto,7.29665e+07
6891,1,10000,O,Ecto,3.16181e+07
6891,1,100,O,Endo,1.63118e+07
6891,1,1000,O,Endo,5.62758e+08
6891,1,10000,O,Endo,1.10525e+07
6891,1,100,C,Ecto,50896.8
6891,1,1000,C,Ecto,4.42632e+07
7796.08,1,100,H,Ecto,116054
7796.08,1,1000,H,Ecto,8.92405e+08
7796.08,1,10000,H,Ecto,4.81832e+08
7796.08,1,100,H,Endo,179136
7796.08,1,1000,H,Endo,1.15953e+10
7796.08,1,10000,H,Endo,3.43353e+07
7796.08,1,100,O,Ecto,206822
7796.08,1,1000,O,Ecto,7.00692e+08
7796.08,1,10000,O,Ecto,2.48554e+08
7796.08,1,100,O,Endo,1.80698e+06
7796.08,1,1000,O,Endo,3.06868e+09
7796.08,1,10000,O,Endo,1.20866e+08
7796.08,1,100,C,Ecto,1697.03
7796.08,1,1000,C,Ecto,3.37093e+08
7796.08,1,1000,C,Endo,39793.7
21263.8,1,10000,H,Ecto,5.03108e+08
21263.8,1,10000,H,Endo,5.70092e+10
21263.8,1,100000,H,Endo,2.05597e+07
21263.8,1,1000,O,Ecto,3.59177e+07
21263.8,1,10000,O,Endo,2.78263e+09
21263.8,1,10000,C,Ecto,1.12617e+10
21263.8,1,1000,C,Endo,4.71071e+07
21263.8,1,10000,C,Endo,7.1442e+07
21263.8,1,100000,C,Endo,3.34322e+07
48710.5,1,10000,H,Ecto,5.90296e+06
48710.5,1,10000,H,Endo,4.20719e+09
48710.5,1,100000,H,Endo,5.27531e+08
48710.5,1,1e+06,H,Endo,4.27607e+06
48710.5,1,10000,O,Endo,1.67124e+08
48710.5,1,10000,C,Ecto,2.02655e+09
48710.5,1,10000,C,Endo,4.9555e+09
48710.5,1,100000,C,Endo,4.76445e+09
1240.63,2,10,H,Ecto,7737.01
1240.63,2,100,H,Ecto,123451
1240.63,2,10,H,Endo,442226
1240.63,2,100,H,Endo,1.0327e+06
1240.63,2,10,O,Ecto,7668.52
1240.63,2,100,O,Ecto,3073.91
1240.63,2,1000,O,Ecto,171.437
1240.63,2,100,O,Endo,1.1685e+06
1240.63,2,10,C,Ecto,3017.9
1240.63,2,100,C,Ecto,17613.1
1240.63,2,1000,C,Ecto,484.199
2798.36,2,10,H,Ecto,767.449
2798.36,2,100,H,Ecto,94338
2798.36,2,1000,H,Ecto,108.814
2798.36,2,10,H,Endo,42147.3
2798.36,2,100,H,Endo,3.63747e+06
2798.36,2,1000,H,Endo,172565
2798.36,2,10,O,Ecto,805.061
2798.36,2,100,O,Ecto,20989.7
2798.36,2,1000,O,Ecto,14631
2798.36,2,100,O,Endo,2.19769e+06
2798.36,2,1000,O,Endo,175769
2798.36,2,10,C,Ecto,606.742
2798.36,2,100,C,Ecto,27537.9
2798.36,2,1000,C,Ecto,10995.1
519.353,2,10,H,Ecto,8291.68
519.353,2,100,H,Ecto,186.124
519.353,2,10,H,Endo,17716.7
519.353,2,100,H,Endo,530.26
519.353,2,1,O,Ecto,8.24766
519.353,2,10,O,Ecto,889.785
519.353,2,100,O,Ecto,0.113204
519.353,2,100,O,Endo,2422.46
519.353,2,10,C,Ecto,23.898
519.353,2,100,C,Ecto,6.83621
519.353,2,1000,C,Ecto,0.00187825
604.973,2,10,H,Ecto,5572.98
604.973,2,100,H,Ecto,5774.51
604.973,2,10,H,Endo,92780.6
604.973,2,100,H,Endo,14024.3
