Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
2390.06,1,10,H,Ecto,1.52009e+07
2390.06,1,100,H,Ecto,1.70053e+10
2390.06,1,1000,H,Ecto,1.19887e+10
2390.06,1,10000,H,Ecto,1.75152e+09
2390.06,1,10,H,Endo,14354.5
2390.06,1,100,H,Endo,6.23919e+07
2390.06,1,1000,H,Endo,5.2828e+10
2390.06,1,10,O,Ecto,2.44666e+06
2390.06,1,100,O,Ecto,5.7362e+09
2390.06,1,1000,O,Ecto,7.94063e+10
2390.06,1,100,O,Endo,9.91762e+10
2390.06,1,1000,O,Endo,1.03585e+11
2390.06,1,10000,O,Endo,1.433e+07
2390.06,1,10,C,Ecto,129401
2390.06,1,100,C,Ecto,4.79051e+07
2390.06,1,1000,C,Ecto,1.26264e+11
2390.06,1,100,C,Endo,5.97854e+10
133550,1,10000,H,Ecto,9.1492e+07
133550,1,10000,H,Endo,5.32187e+09
133550,1,100000,H,Endo,6.81284e+08
133550,1,1e+06,H,Endo,20752.3
133550,1,10000,O,Endo,4.30262e+09
133550,1,10000,C,Ecto,4.92684e+08
133550,1,1000,C,Endo,1.02468e+10
133550,1,10000,C,Endo,8.37519e+10
6891,1,100,H,Ecto,2.29641e+08
6891,1,1000,H,Ecto,1.63395e+09
6891,1,10000,H,Ecto,1.89163e+09
6891,1,100,H,Endo,8.31613e+08
6891,1,1000,H,Endo,1.02993e+10
6891,1,10000,H,Endo,1.46706e+08
6891,1,100,O,Ecto,2.92234e+09
6891,1,1000,O,Ecto,4.13113e+10
6891,1,10000,O,Ecto,1.32869e+07
6891,1,100,O,Endo,2.23478e+10
6891,1,1000,O,Endo,2.11357e+10
6891,1,10000,O,Endo,5.88871e+08
6891,1,100,C,Ecto,694359
6891,1,1000,C,Ecto,2.26886e+10
6891,1,10000,C,Ecto,2.43248e+07
6891,1,100,C,Endo,2.61672e+10
6891,1,1000,C,Endo,5.72944e+09
6891,1,10000,C,Endo,2.57333e+06
7796.08,1,100,H,Ecto,5.98624e+08
7796.08,1,1000,H,Ecto,1.46452e+09
7796.08,1,10000,H,Ecto,1.30025e+09
7796.08,1,100,H,Endo,10568.7
7796.08,1,1000,H,Endo,1.14991e+10
7796.08,1,10000,H,Endo,5.06396e+07
7796.08,1,100,O,Ecto,2.09393e+07
7796.08,1,1000,O,Ecto,2.61172e+10
7796.08,1,10000,O,Ecto,1.4542e+07
7796.08,1,100,O,Endo,2.99189e+10
7796.08,1,1000,O,Endo,2.9268e+10
7796.08,1,10000,O,Endo,6.12495e+07
7796.08,1,100,C,Ecto,364.945
7796.08,1,1000,C,Ecto,2.46487e+10
7796.08,1,10000,C,Ecto,1.13342e+07
7796.08,1,100,C,Endo,1.63791e+10
7796.08,1,1000,C,Endo,3.16901e+09
731.755,1,10,H,Ecto,2.94231e+07
731.755,1,100,H,Ecto,2.94292e+10
731.755,1,1000,H,Ecto,3.09654e+09
731.755,1,10,H,Endo,34764.5
731.755,1,100,H,Endo,3.94089e+10
731.755,1,10,O,Ecto,1.65641e+08
731.755,1,100,O,Ecto,1.03507e+11
731.755,1,1000,O,Ecto,9.69833e+08
731.755,1,100,O,Endo,2.96418e+08
731.755,1,1000,O,Endo,1.58867e+09
731.755,1,10,C,Ecto,4.29999e+06
731.755,1,100,C,Ecto,2.52615e+09
731.755,1,1000,C,Ecto,4.44386e+10
21263.8,1,1000,H,Ecto,4.43268e+08
21263.8,1,10000,H,Ecto,2.93606e+09
21263.8,1,1000,H,Endo,3.46704e+09
21263.8,1,10000,H,Endo,1.68723e+10
21263.8,1,100000,H,Endo,195598
21263.8,1,1000,O,Ecto,1.77459e+09
21263.8,1,10000,O,Ecto,5.07245e+07
21263.8,1,1000,O,Endo,2.02511e+10
21263.8,1,10000,O,Endo,1.31207e+10
21263.8,1,1000,C,Ecto,1.2151e+09
21263.8,1,10000,C,Ecto,1.5422e+10
21263.8,1,100,C,Endo,2.21359e+08
21263.8,1,1000,C,Endo,2.48332e+11
21263.8,1,10000,C,Endo,9.5638e+07
21263.8,1,100000,C,Endo,3.11564e+06
48710.5,1,10000,H,Ecto,4.79047e+08
48710.5,1,10000,H,Endo,1.2518e+10
48710.5,1,100000,H,Endo,2.06519e+08
48710.5,1,1000,O,Ecto,3.67889e+07
48710.5,1,1000,O,Endo,8.22329e+08
48710.5,1,10000,O,Endo,1.58384e+10
48710.5,1,10000,C,Ecto,2.30894e+09
48710.5,1,1000,C,Endo,8.00628e+10
