FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.59097e+07,1.3995e+07
0,1,10,4.83876e+07,2.20968e+08
0,10,100,1.4659e+07,1.14995e+08
0,100,1000,2.15785e+06,9.88915e+07
0,1000,10000,55070.9,8.02274e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,483433,2.89345e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.10709e+07,4.09526e+06
2,1,10,3.57823e+07,1.23421e+08
2,10,100,1.16433e+06,3.15082e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.96319e+07,1.03808e+06
3,0.1,1,2.30574e+07,1.33256e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,15722.5,308.793
4,1,10,1.14759e+07,1.64433e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,794879,10177.9
5,0.01,0.1,1.47704e+07,527418
5,0.1,1,7.90242e+06,7.93869e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.36114e+06,278415
6,0.1,1,2.07697e+07,1.1011e+07
6,1,10,2.61021e+07,4.40067e+07
6,10,100,4.88519e+06,2.98569e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.99211e+07,1.76213e+07
7,1,10,2.09363e+07,1.86082e+08
7,10,100,3.71372e+07,3.54666e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.31862e+07,5.25147e+06
8,1,10,2.07777e+07,5.13288e+07
8,10,100,1.33771e+06,1.13258e+07
8,100,1000,0,0
8,1000,10000,0,0
