FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.85374e+08,4.0492e+07
0,1,10,2.52285e+09,2.91113e+08
0,10,100,1.97021e+07,4.50679e+07
0,100,1000,179772,9.47043e+07
0,1000,10000,72141,7.03359e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,737841,2.00933e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.81903e+07,3.65738e+07
2,1,10,1.00634e+09,2.1555e+08
2,10,100,2.32133e+06,2.5622e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.64651e+08,2.72248e+06
3,0.1,1,1.47549e+08,1.93451e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,317.359,1.08282
4,0.1,1,1.92903e+07,800620
4,1,10,5.38717e+06,1.23667e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,164222,538.424
5,0.01,0.1,2.34462e+07,990275
5,0.1,1,1.46189e+08,3.33486e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.33761e+06,84284.8
6,0.1,1,7.02192e+07,8.74683e+06
6,1,10,2.11186e+07,3.11513e+07
6,10,100,6.22079e+06,2.17543e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.75027e+08,1.03141e+08
7,1,10,1.53991e+08,8.1313e+07
7,10,100,5.35604e+07,8.3403e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.1597e+08,1.97163e+07
8,1,10,2.34598e+07,2.2797e+07
8,10,100,1.77695e+06,1.13871e+07
8,100,1000,0,0
8,1000,10000,0,0
