GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.36847e+10,0,0,0
0,0,341538,7.92133e+09,0,0,0
0,0,1.45505e+06,1.18275e+10,0,0,0
0,0,4670.36,3.0673e+10,0,0,0
0,0,1239.33,1.37955e+10,0,0,0
0,0,478.722,2.40526e+10,0,0,0
0,0,25792.9,7.31751e+08,0,0,0
0,0,1239.33,3.58074e+10,0,0,0
0,0,10805.6,1.02604e+11,0,0,0
0,0,2163.28,3.86231e+09,0,0,0
0,0,4828.39,2.37886e+11,0,0,0
0,0,1230.58,9.47614e+08,0,0,0
0,0,451.095,6.73935e+10,0,0,0
0,0,478.369,0,0,0,0
0,0,1216.4,0,0,0,0
0,1,106220,0,1.56187e+09,1.10316e+09,9.87365e+07
0,2,554.064,7.29163e+09,8.38487e+06,7.8634e+06,2.35168e+06
0,2,26501.5,6.46594e+08,7.37574e+07,7.45295e+08,1.26573e+08
0,2,81987.1,1.16369e+09,9.62492e+06,1.01199e+08,1.82305e+06
0,2,553.087,9.2681e+09,1.19034e+08,1.24509e+07,1.43284e+07
0,2,4895.17,1.70548e+11,1.09133e+11,8.4049e+09,1.19014e+10
0,2,2742.69,1.01884e+11,1.2685e+09,7.97466e+08,4.13329e+08
0,2,8850.01,1.68249e+10,4.46255e+10,1.21564e+09,5.07222e+09
0,2,26501.5,4.66945e+09,2.81483e+09,9.24689e+08,1.58997e+09
0,2,8990.18,8.5218e+08,553505,410742,238630
0,2,4559.98,1.48679e+10,7.1165e+06,4.37767e+06,3.80982e+06
0,2,554.064,1.05702e+09,732322,1.21957e+06,1432.55
0,2,2759.88,4.22419e+09,4.36595e+06,317730,1.16799e+06
0,2,26501.5,1.23492e+09,1.1745e+09,3.80328e+07,2.33728e+07
0,2,562.811,0,0,0,0
0,3,275.193,1.66352e+09,0,0,0
0,3,128.268,1.7813e+08,0,0,0
0,3,404.846,4.29032e+08,0,0,0
0,3,156.223,1.1461e+08,0,0,0
0,3,21.5939,2.76701e+08,0,0,0
0,3,65.3436,3.6846e+08,0,0,0
0,3,11.2237,2.39311e+08,0,0,0
0,3,41.7155,0,0,0,0
0,4,531.171,0,6.37105e+09,8.32468e+08,1.31778e+09
0,4,243.207,0,1.90741e+07,2.8315e+07,3.01472e+07
0,4,30.6016,0,5.17635e+06,1.80032e+07,0
0,4,1460.4,0,5.22869e+09,1.29692e+09,7.73556e+08
0,4,100.512,0,63695.6,2.75601e+06,0
0,5,84.9611,2.27073e+08,218912,329148,187.562
0,5,706.907,2.70327e+09,953878,561439,679347
0,5,44.97,9.85868e+07,91686.2,346681,15.5739
0,5,1.84524,6.17894e+08,0,0,0
0,5,3.52913,9.03692e+07,0,0,0
0,5,10.3556,1.48528e+08,0,550.766,0
0,5,2.10319,0,0,0,0
0,6,16165.1,1.92116e+08,0,0,0
0,6,8001.09,8.8318e+06,0,0,0
0,6,59102.4,9.64053e+08,0,0,0
0,6,462.914,1.26877e+07,0,0,0
0,6,2887.98,5.55754e+09,0,0,0
0,6,2453.08,2.63846e+07,0,0,0
0,6,1357.2,4.64567e+08,0,0,0
0,6,2261.69,1.57148e+06,0,0,0
0,6,2721.88,5.61518e+08,0,0,0
0,6,7740.86,1.21928e+08,0,0,0
0,6,71.7809,3.44145e+08,0,0,0
0,6,866.046,9.13989e+08,0,0,0
0,6,485.781,3.43922e+07,0,0,0
0,6,71.7809,4.94745e+07,0,0,0
0,6,8001.09,2.12633e+07,0,0,0
0,6,504.026,0,0,0,0
0,6,16523.6,0,0,0,0
0,7,15238.4,0,2.18231e+08,5.84099e+08,1.48287e+08
0,7,7498.23,0,1.78468e+08,3.7368e+07,7.76713e+07
0,7,10582.5,0,2.2423e+08,4.46009e+08,2.88333e+08
0,7,29259.5,0,1.10255e+08,1.73283e+09,1.67516e+08
0,7,46430.1,0,1.2212e+08,2.28524e+09,1.12113e+08
0,7,253.945,0,1.00623e+08,5.84751e+07,1.30193e+08
0,7,11291.6,0,2.98328e+10,4.66275e+09,3.03247e+09
0,7,827.871,0,6.81444e+08,7.14695e+08,5.93924e+08
0,7,1797.03,0,3.01958e+10,6.48335e+08,2.18343e+08
0,7,28945.3,0,1.00012e+10,1.01685e+09,2.22009e+09
0,7,253.945,0,4.90143e+07,3.33689e+07,447443
0,7,10582.5,0,3.11709e+08,2.62666e+08,1.5021e+08
0,7,807.878,0,3.12285e+07,1.1843e+08,8125.41
0,7,224.119,0,1.88627e+07,1.80351e+08,545.914
0,7,1652.08,0,5.93049e+07,1.53881e+07,2.36516e+07
0,7,46196.5,0,4.21651e+09,1.7972e+09,1.17409e+09
0,7,7731.6,0,2.41303e+10,3.36052e+09,1.37733e+09
0,7,29011.8,0,1.17691e+09,7.77875e+08,2.4241e+08
0,7,9856.43,0,5.91074e+07,5.12423e+06,3.00465e+07
0,8,41270.4,2.9133e+08,9.01454e+07,3.54513e+08,7.45077e+07
0,8,3645,2.25245e+07,1.04915e+07,1.26676e+06,3.49978e+06
0,8,16203.9,1.68464e+08,4.31719e+07,1.92398e+08,4.56229e+07
0,8,6847.92,1.87978e+08,3.66638e+08,2.39345e+07,6.44572e+07
0,8,766.162,1.29998e+08,725113,475789,145726
0,8,1363.13,6.82252e+08,2.07661e+07,1.0611e+07,6.64302e+06
0,8,6924.03,1.80301e+09,6.41719e+07,7.37481e+06,2.12207e+06
0,8,1209.64,4.04729e+09,2.03767e+06,2.84674e+06,3.98281e+06
0,8,6959.58,7.7322e+08,3.8976e+07,1.50321e+07,1.05913e+07
0,8,3709.27,4.9216e+08,1.0714e+06,700689,510244
0,8,4062.8,1.77382e+07,11650.4,4873.55,1163.56
0,8,802.86,3.7609e+08,367390,1.32731e+06,74.266
0,8,16203.9,3.23241e+08,3.25343e+06,2.3749e+06,950768
0,8,7487.86,6.26216e+08,274481,154138,424373
