Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377783,170860,269016,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62808e+08,1.10108e+09,9.09557e+07,618691,129918,514145,2.55517e+07,3.74861e+07,3.81713e+07
6, 1,1.38605e+08,7.04637e+08,6.9099e+07,892337,54582.1,878118,2.97047e+07,4.86402e+07,4.19989e+07
7, 1,8.76545e+07,5.36256e+08,4.99748e+07,1.56528e+06,40520.9,2.81255e+06,3.40833e+07,4.70389e+07,4.62765e+07
8, 1,7.67783e+07,3.92817e+08,2.76691e+07,2.35564e+06,64416,6.64582e+06,3.22342e+07,3.67326e+07,4.64828e+07
9, 1,7.44351e+07,1.61777e+08,2.67371e+07,3.09207e+06,96982.1,1.18951e+07,2.67596e+07,2.72645e+07,4.05769e+07
10, 1,7.617e+07,1.04276e+08,2.83806e+07,3.56797e+06,102118,1.64941e+07,2.81413e+07,2.44548e+07,4.22734e+07
11, 1,8.08666e+07,8.1416e+07,3.18129e+07,3.97918e+06,92941.3,2.02541e+07,3.06801e+07,2.25191e+07,4.5679e+07
12, 1,8.82894e+07,5.19453e+07,2.85243e+07,1.06726e+07,155292,6.81501e+07,2.94154e+07,1.63117e+07,3.43657e+07
13, 2,1.07052e+08,4.65689e+07,2.6618e+07,2.36568e+07,347287,1.72689e+08,2.57634e+07,1.2655e+07,2.51303e+07
14, 2,1.3427e+08,3.53449e+07,2.7564e+07,3.90751e+07,722651,2.52835e+08,2.30651e+07,1.24887e+07,2.03805e+07
15, 2,1.49055e+08,3.79428e+07,2.99176e+07,8.00452e+07,1.51525e+06,6.59602e+08,2.45806e+07,1.42076e+07,1.96092e+07
16, 2,1.90509e+08,3.10796e+07,3.37642e+07,1.71409e+08,4.61138e+06,1.26299e+09,2.60158e+07,1.47029e+07,1.79953e+07
17, 2,2.43294e+08,7.17222e+06,4.20138e+07,2.88913e+08,1.39326e+07,1.77694e+09,2.92059e+07,1.81126e+07,1.76571e+07
18, 2,3.24614e+08,1.00219e+07,4.9992e+07,7.41513e+08,4.78597e+07,1.99968e+09,3.45842e+07,2.59133e+07,1.93773e+07
19, 2,4.22776e+08,1.10092e+07,1.14909e+08,1.0758e+09,1.39607e+08,1.53078e+09,4.10093e+07,4.01325e+07,2.17944e+07
20, 2,5.15117e+08,1.79813e+07,2.95792e+08,1.36059e+09,2.36157e+08,1.16863e+09,4.66618e+07,5.67469e+07,2.44528e+07
21, 2,5.64426e+08,1.88114e+07,5.87772e+08,9.89372e+08,2.14285e+08,9.37531e+08,5.14703e+07,8.07193e+07,2.79664e+07
22, 2,5.31367e+08,2.99687e+07,6.83543e+08,6.56447e+08,1.69645e+08,6.64733e+08,5.68164e+07,1.18425e+08,3.06158e+07
23, 2,5.67306e+08,3.42414e+07,7.49166e+08,7.31592e+08,1.97711e+08,4.21626e+08,6.31353e+07,1.59456e+08,3.09647e+07
24, 2,6.26655e+08,3.21505e+07,6.59051e+08,2.31028e+08,3.43723e+08,1.17256e+08,7.16546e+07,2.96093e+08,3.90542e+07
25, 3,5.32619e+08,3.36334e+07,6.26431e+08,3.52019e+07,1.20338e+08,5.52456e+07,6.39872e+07,3.64029e+08,5.14984e+07
26, 3,4.85079e+08,3.26551e+07,6.57972e+08,1.92419e+07,2.38896e+07,4.30447e+07,5.85591e+07,2.31754e+08,3.74595e+07
27, 3,5.15795e+08,3.12715e+07,6.68966e+08,9.5757e+06,2.84308e+07,2.23291e+07,5.37809e+07,2.29268e+08,4.21544e+07
28, 3,5.56304e+08,2.60619e+07,6.71044e+08,3.37445e+06,2.96988e+07,1.3814e+07,4.81556e+07,2.72781e+08,3.95192e+07
29, 3,3.68793e+08,3.53913e+07,7.15588e+08,4.15043e+06,3.52468e+07,1.25716e+07,4.93304e+07,3.3778e+08,3.75967e+07
30, 3,3.9408e+08,3.07132e+07,5.16588e+08,3.29854e+06,2.23488e+07,1.21622e+07,5.19957e+07,4.47257e+08,4.10012e+07
31, 3,3.83628e+08,3.84062e+07,4.45698e+08,3.68944e+06,8.0496e+06,7.21272e+06,3.41597e+07,5.30592e+08,4.25045e+07
32, 3,3.931e+08,4.10826e+07,4.25867e+08,3.92268e+06,2.37549e+06,2.92646e+06,3.25664e+07,5.42786e+08,3.86318e+07
33, 3,4.04443e+08,2.44928e+07,4.21961e+08,4.06854e+06,1.35963e+06,2.06896e+06,3.23237e+07,5.21646e+08,3.46648e+07
34, 3,4.25365e+08,3.14334e+07,4.09018e+08,4.15825e+06,957099,1.67845e+06,3.29714e+07,4.75517e+08,3.26659e+07
35, 3,4.53085e+08,2.45194e+07,4.12356e+08,4.41237e+06,748159,1.61153e+06,3.48832e+07,4.31362e+08,3.22802e+07
